rank	score	disease_name	disease_identifier
1	0.95	Long QT Syndrome	OMIM:192500
2	0.92	Catecholaminergic Polymorphic Ventricular Tachycardia	OMIM:604772
3	0.85	Brugada Syndrome	OMIM:601144
4	0.82	Arrhythmogenic Right Ventricular Cardiomyopathy	OMIM:107970
5	0.79	Dilated Cardiomyopathy	OMIM:115200
6	0.76	Myocarditis, Familial	OMIM:254950
7	0.74	Short QT Syndrome	OMIM:609620
8	0.71	Timothy Syndrome	OMIM:601005
9	0.68	Andersen-Tawil Syndrome	OMIM:170390
10	0.65	Cardiomyopathy, Hypertrophic	OMIM:192600
