rank	score	disease_name	disease_identifier
1	0.85	Marfan Syndrome	OMIM:154700
2	0.83	Loeys-Dietz Syndrome Type 1	OMIM:609192
3	0.81	Cutis Laxa, Autosomal Dominant	OMIM:123700
4	0.79	Congenital Adrenal Hyperplasia due to 21-Hydroxylase Deficiency	OMIM:201910
5	0.78	Homocystinuria	OMIM:236200
6	0.76	Prader-Willi Syndrome	OMIM:176270
7	0.75	Ehlers-Danlos Syndrome, Classic Type	OMIM:130000
8	0.73	Beckwith-Wiedemann Syndrome	OMIM:130650
9	0.71	Ehlers-Danlos Syndrome, Vascular Type	OMIM:130050
10	0.69	Noonan Syndrome	OMIM:163950
