rank	score	disease_name	disease_identifier
1	0.9	Wilson Disease	OMIM:277900
2	0.85	Non-alcoholic Fatty Liver Disease	OMIM:613282
3	0.82	Familial Hypercholesterolemia	OMIM:143890
4	0.81	Hereditary Hemochromatosis	OMIM:235200
5	0.8	Alpha-1-Antitrypsin Deficiency	OMIM:613490
6	0.79	Congenital Disorders of Glycosylation Type Ia	OMIM:212065
7	0.78	Glycogen Storage Disease Type I	OMIM:232200
8	0.77	Antithrombin III Deficiency	OMIM:613118
9	0.76	Sitosterolemia	OMIM:210250
10	0.75	Hepatocellular Carcinoma	OMIM:114550
