rank	score	disease_name	disease_identifier
1	0.912	Hypotrichosis-Lymphedema-Telangiectasia Syndrome	OMIM:607823
2	0.875	Otospondylomegaepiphyseal Dysplasia	OMIM:215150
3	0.863	Hypertrichotic Osteochondrodysplasia, Cantu Type	OMIM:239850
4	0.854	Frank-Ter Haar Syndrome	OMIM:249420
5	0.833	Mandibulofacial Dysostosis with Alopecia	OMIM:616367
6	0.821	Noonan Syndrome	OMIM:163950
7	0.81	Baraitser-Winter Syndrome	OMIM:243310
8	0.798	Coffin-Siris Syndrome	OMIM:135900
9	0.789	Cardiofaciocutaneous Syndrome	OMIM:115150
10	0.781	Cornelia De Lange Syndrome	OMIM:122470
