rank	score	disease_name	disease_identifier
1	0.9	Spinal muscular atrophy	OMIM:253300
2	0.85	Gastroesophageal reflux	OMIM:109350
3	0.8	Short stature	OMIM:604271
4	0.75	Hypertelorism	OMIM:145400
5	0.7	Micrognathia	OMIM:156560
6	0.65	Myopia	OMIM:160700
7	0.6	Proximal spinal muscular atrophy	OMIM:182980
8	0.55	Prominent supraorbital ridges	OMIM:123480
9	0.5	Wide mouth	OMIM:137760
10	0.45	Proptosis	OMIM:168550
11	0.4	Deeply set eye	OMIM:180220
12	0.35	Small hand	OMIM:301040
13	0.3	Coarse facial features	OMIM:614325
14	0.25	Frontal bossing	OMIM:144550
15	0.2	Skeletal muscle atrophy	OMIM:253600
16	0.15	Wide spaced teeth	OMIM:102500
