rank	score	disease_name	disease_identifier
1	0.9	Pompe disease	OMIM:232300
2	0.85	Mitochondrial myopathy, encephalopathy, lactic acidosis, and stroke-like episodes (MELAS)	OMIM:540000
3	0.8	Carnitine palmitoyltransferase II deficiency	OMIM:255110
4	0.75	Pyruvate dehydrogenase E1-alpha deficiency	OMIM:312170
5	0.7	Glycogen storage disease type II (Pompe disease)	OMIM:232300
6	0.65	Medium-chain acyl-CoA dehydrogenase deficiency	OMIM:201450
7	0.6	Leigh syndrome	OMIM:256000
8	0.55	Late-onset Pompe disease	OMIM:609825
9	0.5	Carnitine palmitoyltransferase I deficiency	OMIM:255120
10	0.45	Glycogen storage disease type V (McArdle disease)	OMIM:232600
