rank	score	disease_name	disease_identifier
1	0.9	Pyruvate dehydrogenase E1-alpha deficiency	OMIM:312170
2	0.85	Carnitine palmitoyltransferase II deficiency	OMIM:255110
3	0.8	Pyruvate dehydrogenase E1-beta deficiency	OMIM:614111
4	0.75	Maple syrup urine disease	OMIM:248600
5	0.7	Propionic acidemia	OMIM:606054
6	0.65	Mitochondrial encephalomyopathy with lactic acidosis and stroke-like episodes	OMIM:540000
7	0.6	Pyruvate carboxylase deficiency	OMIM:266150
8	0.55	Pyruvate dehydrogenase phosphatase deficiency	OMIM:608782
9	0.5	Pyruvate dehydrogenase E3-binding protein deficiency	OMIM:614462
10	0.45	Medium-chain acyl-coenzyme A dehydrogenase deficiency	OMIM:201450
