rank	score	disease_name	disease_identifier
1	1.0	Inflammatory bowel disease 25	OMIM:613254
1	1.0	Inflammatory bowel disease 30	OMIM:613990
1	1.0	Inflammatory bowel disease 14	OMIM:614104
4	0.9	Inflammatory bowel disease 1	OMIM:266600
4	0.9	Inflammatory bowel disease 20	OMIM:616845
4	0.9	Inflammatory bowel disease 35	OMIM:616432
4	0.9	Inflammatory bowel disease 16	OMIM:616497
4	0.9	Inflammatory bowel disease 2	OMIM:600926
4	0.9	Inflammatory bowel disease 15	OMIM:613148
4	0.9	Inflammatory bowel disease 7	OMIM:615844
