rank	score	disease_name	disease_identifier
1	0.9	Disease613254	OMIM:613254
2	0.8	Disease613454	OMIM:613454
3	0.7	Disease617560	OMIM:617560
4	0.6	Disease613990	OMIM:613990
5	0.5	Disease115150	OMIM:115150
6	0.4	Disease144200	OMIM:144200
7	0.3	Disease609284	OMIM:609284
8	0.2	Disease617516	OMIM:617516
9	0.1	Disease600974	OMIM:600974
10	0.05	Disease604187	OMIM:604187
11	0.04	Disease611182	OMIM:611182
12	0.03	Disease615193	OMIM:615193
13	0.02	Disease261100	OMIM:261100
14	0.01	Disease605282	OMIM:605282
15	0.005	Disease613750	OMIM:613750
