rank	score	disease_name	disease_identifier
1	0.98	Cornelia de Lange syndrome 4	OMIM:614701
2	0.97	Brachymorphism-onychodysplasia-dysphalangism syndrome	OMIM:113650
3	0.94	Anauxetic dysplasia 2	OMIM:617396
4	0.91	Rubinstein-Taybi Syndrome 2	OMIM:613684
5	0.9	Coffin-Siris syndrome 3	OMIM:614608
6	0.86	Short stature, brachydactyly, intellectual developmental disability, and seizures	OMIM:617157
7	0.85	AUTS2 syndrome	OMIM:615834
8	0.83	Dubowitz syndrome	OMIM:223370
9	0.82	Auriculocondylar syndrome 3	OMIM:615706
10	0.81	Diamond-Blackfan anemia 9	OMIM:614563
11	0.8	Mental retardation, autosomal recessive 6	OMIM:611092
12	0.79	Intellectual developmental disorder with short stature and variable skeletal anomalies	OMIM:618875
13	0.78	Smith-Magenis syndrome	OMIM:182290
14	0.76	Cornelia de Lange Syndrome 2	OMIM:300590
15	0.74	Temple-Baraitser syndrome	OMIM:611816
