rank	score	disease_name	disease_identifier
1	0.95	Tay-Sachs disease	OMIM:272800
2	0.9	Fabry disease	OMIM:301500
3	0.88	Mucopolysaccharidosis Type IV	OMIM:253000
4	0.83	Sly syndrome	OMIM:253200
5	0.82	Neurodegenerative disorders	OMIM:310200
6	0.81	Gaucher disease	OMIM:230800
7	0.79	Pompe disease	OMIM:232300
8	0.77	Sandhoff disease	OMIM:268800
9	0.75	Niemann-Pick disease type A	OMIM:257200
10	0.72	GM1 gangliosidosis	OMIM:230500
11	0.71	Mucopolysaccharidosis Type II	OMIM:309900
12	0.69	Mucopolysaccharidosis Type I	OMIM:252800
13	0.67	Mucopolysaccharidosis Type III	OMIM:252900
14	0.65	Krabbe disease	OMIM:245200
15	0.61	Metachromatic leukodystrophy	OMIM:250100
