rank	score	disease_name	disease_identifier
1	1.0	Orofacial cleft 1	OMIM:119530
2	0.9	Orofacial digital syndrome I	OMIM:311200
3	0.85	Congenital short bowel syndrome	OMIM:613868
4	0.8	Mandibulofacial dysostosis with microcephaly	OMIM:610536
5	0.75	Cornelia de Lange syndrome 1	OMIM:122470
6	0.7	Cystic kidney disease	OMIM:263200
7	0.65	Congenital insensitivity to pain	OMIM:243000
8	0.6	Shprintzen-Goldberg syndrome	OMIM:182212
9	0.55	Cri-du-chat syndrome	OMIM:123450
10	0.5	Smith-Lemli-Opitz syndrome	OMIM:270400
