rank	score	disease_name	disease_identifier
1	0.9	Leigh syndrome	OMIM:256000
2	0.85	Pyruvate dehydrogenase E1-alpha deficiency	OMIM:312170
3	0.8	Pyruvate dehydrogenase E2 deficiency	OMIM:245348
4	0.75	Pyruvate dehydrogenase E3 binding protein deficiency	OMIM:245349
5	0.7	2-methyl-3-hydroxybutyryl-CoA dehydrogenase deficiency	OMIM:300742
6	0.65	Dihydrolipoamide dehydrogenase deficiency	OMIM:246900
7	0.6	D-2-hydroxyglutaric aciduria	OMIM:600721
8	0.55	Leukoencephalopathy with brainstem and spinal cord involvement and lactate elevation	OMIM:611105
9	0.5	Congenital disorder of glycosylation, type Ia	OMIM:212065
10	0.45	Pontocerebellar hypoplasia, type 6	OMIM:611523
