rank	score	disease_name	disease_identifier
1	0.9	Arrhythmogenic Right Ventricular Cardiomyopathy	OMIM:604400
2	0.85	Long QT Syndrome	OMIM:192500
2	0.85	Dilated Cardiomyopathy	OMIM:115200
4	0.8	Hypertrophic Cardiomyopathy	OMIM:192600
4	0.8	Brugada Syndrome	OMIM:601144
6	0.75	Catecholaminergic Polymorphic Ventricular Tachycardia	OMIM:604772
7	0.7	Myocarditis	OMIM:607138
8	0.65	Wolff-Parkinson-White Syndrome	OMIM:194200
8	0.65	Brugada Syndrome 1	OMIM:601144
10	0.6	Sudden Infant Death Syndrome	OMIM:272120
