rank	score	disease_name	disease_identifier
1	0.9	Warts	OMIM:616333
2	0.85	Hyper-IgM syndrome, type 1	OMIM:308230
3	0.83	Common variable immunodeficiency	OMIM:607594
4	0.82	Severe combined immunodeficiency, X-linked	OMIM:300400
5	0.8	Immunodeficiency with hyper-IgM, type 2	OMIM:605258
6	0.78	Hyper IgE recurrent infection syndrome, autosomal dominant	OMIM:147060
7	0.75	Wiskott-Aldrich syndrome	OMIM:301000
8	0.72	Hyper-IgM syndrome, type 3	OMIM:606843
9	0.7	Griscelli syndrome, type 2	OMIM:607624
10	0.65	Severe combined immunodeficiency with sensitivity to ionizing radiation	OMIM:602450
