rank	score	disease_name	disease_identifier
1	1.0	Geleophysic Dysplasia 2	OMIM:614185
2	0.9	TRPV4-Related Skeletal Dysplasias	OMIM:615821
3	0.8	Stuve-Wiedemann Syndrome/Schwartz-Jampel Type 2 Syndrome	OMIM:601559
4	0.7	Acromesomelic Dysplasia, Maroteaux Type	OMIM:602875
5	0.6	Shprintzen-Goldberg Syndrome	OMIM:182212
6	0.5	Multiple Epiphyseal Dysplasia, Dominant	OMIM:132400
7	0.4	Three M Syndrome 1	OMIM:273750
8	0.3	Growth Hormone Insensitivity Syndrome with Immune Dysregulation 1	OMIM:245590
9	0.2	Mulibrey Nanism	OMIM:253250
10	0.1	Cartilage-Hair Hypoplasia - Anauxetic Dysplasia Spectrum Disorders	OMIM:250250
