rank	score	disease_name	disease_identifier
1	0.9	Osteogenesis Imperfecta, Type III	OMIM:259420
2	0.85	Osteogenesis Imperfecta, Type II	OMIM:166210
3	0.8	Osteogenesis Imperfecta, Type I	OMIM:166200
4	0.75	Osteogenesis Imperfecta, Type IV	OMIM:166220
5	0.7	Camptomelic Dysplasia	OMIM:114290
6	0.65	Hypophosphatasia, Infantile	OMIM:241500
7	0.6	Campomelic Dysplasia	OMIM:114290
8	0.55	Achondrogenesis, Type II	OMIM:200610
9	0.5	Thanatophoric Dysplasia, Type I	OMIM:187600
10	0.45	Thanatophoric Dysplasia, Type II	OMIM:187601
