rank	score	disease_name	disease_identifier
1	0.9	Epidermolysis bullosa simplex, Koebner type	OMIM:131900
2	0.85	Epidermolysis bullosa simplex, Weber-Cockayne type	OMIM:131800
3	0.8	Epidermolysis bullosa simplex with muscular dystrophy	OMIM:226670
4	0.75	Epidermolysis bullosa simplex, Dowling-Meara type	OMIM:131760
5	0.7	Epidermolysis bullosa simplex, autosomal recessive 2	OMIM:615425
6	0.65	Bullous pemphigoid	OMIM:113200
7	0.6	Dermatitis herpetiformis	OMIM:601776
8	0.55	Pemphigus vulgaris	OMIM:169610
9	0.5	Pemphigus foliaceus	OMIM:169200
10	0.45	Epidermolysis bullosa simplex with pyloric atresia	OMIM:612138
