rank	score	disease_name	disease_identifier
1	0.9	ANGELMAN SYNDROME	OMIM:105830
2	0.85	Rett syndrome	OMIM:312750
3	0.8	WEST SYNDROME	OMIM:308350
4	0.75	DYRK1A-RELATED INTELLECTUAL DISABILITY SYNDROME	OMIM:614104
5	0.7	3-PHOSPHOSERINE PHOSPHATASE DEFICIENCY	OMIM:614023
6	0.65	PONTOCEREBELLAR HYPOPLASIA, TYPE 1A	OMIM:607596
7	0.6	GLUT1 DEFICIENCY SYNDROME 1	OMIM:606777
8	0.55	PITT-HOPKINS SYNDROME	OMIM:610954
9	0.5	X-LINKED CREATINE TRANSPORTER DEFICIENCY	OMIM:300352
10	0.45	MUCOPOLYSACCHARIDOSIS, TYPE IIIA	OMIM:252900
