rank	score	disease_name	disease_identifier
1	0.9	Campomelic dysplasia	OMIM:114290
2	0.8	Achondroplasia	OMIM:100800
3	0.75	Hypochondroplasia	OMIM:146000
4	0.74	Pseudoachondroplasia	OMIM:177170
5	0.73	Osteogenesis imperfecta, type III	OMIM:259420
6	0.72	Atelosteogenesis type II	OMIM:256050
7	0.7	Spondyloepiphyseal dysplasia congenita	OMIM:183900
7	0.7	Osteogenesis imperfecta, type IV	OMIM:166220
9	0.65	Thanatophoric dysplasia, type I	OMIM:187600
10	0.64	Osteopetrosis, autosomal recessive 7	OMIM:612301
