rank	score	disease_name	disease_identifier
1	0.95	Creatine deficiency, X-linked	OMIM:300352
2	0.88	Autism, susceptibility to, X-linked 2	OMIM:300495
3	0.86	Lennox-Gastaut syndrome	OMIM:618357
4	0.84	Epileptic encephalopathy, early infantile, 1	OMIM:308350
5	0.82	Creatine deficiency, X-linked, syndromic, SLC6A8-related	OMIM:306000
6	0.76	Intellectual developmental disorder with gastrointestinal difficulties and high pain threshold	OMIM:617560
7	0.75	Epileptic encephalopathy, early infantile, 77	OMIM:618598
8	0.73	Cerebral creatine deficiency syndrome 3	OMIM:612718
9	0.71	Rett syndrome	OMIM:312750
10	0.7	Intellectual disability, Birk-Barel type	OMIM:612292
