rank	score	disease_name	disease_identifier
1	0.9	Primary Ciliary Dyskinesia 1	OMIM:244400
2	0.8	Cerebrooculofacioskeletal Syndrome 1	OMIM:214150
3	0.7	Netherton Syndrome	OMIM:256500
4	0.6	Epileptic Encephalopathy, Early Infantile, 2	OMIM:300672
5	0.5	Rubinstein-Taybi Syndrome 1	OMIM:180849
6	0.4	Rett Syndrome, Atypical	OMIM:312750
7	0.3	Kyphoscoliotic Ehlers-Danlos Syndrome, Autosomal Recessive	OMIM:614557
8	0.2	Congenital Disorder of Glycosylation, Type Iic	OMIM:266265
9	0.1	Congenital Disorder of Glycosylation, Type In	OMIM:212065
10	0.0	Achondrogenesis	OMIM:200600
