rank	score	disease_name	disease_identifier
1	0.9	Pfeiffer syndrome	OMIM:101600
2	0.85	Noonan syndrome 1	OMIM:163950
3	0.8	Apert syndrome	OMIM:101200
3	0.8	Crouzon syndrome	OMIM:123500
5	0.75	Saethre-Chotzen syndrome	OMIM:101400
6	0.7	Carpenter syndrome	OMIM:201000
7	0.65	Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis	OMIM:207410
8	0.6	Cornelia de Lange syndrome 1	OMIM:122470
9	0.55	Schwartz-Jampel syndrome, type 1	OMIM:255800
10	0.5	Muenke syndrome	OMIM:602849
10	0.5	Beckwith-Wiedemann syndrome	OMIM:130650
12	0.45	Treacher Collins syndrome 1	OMIM:154500
12	0.45	Jackson-Weiss syndrome	OMIM:123150
14	0.4	Stickler syndrome, Type I	OMIM:108300
14	0.4	Marshall syndrome	OMIM:154780
