rank	score	disease_name	disease_identifier
1	0.95	Spondyloepimetaphyseal Dysplasia, Pakistani Type	OMIM:603005
2	0.92	Asphyxiating Thoracic Dystrophy 3	OMIM:613091
3	0.91	Diastrophic Dysplasia	OMIM:222600
4	0.89	Schwartz-Jampel Syndrome, Type 1	OMIM:255800
5	0.86	Metatropic Dysplasia	OMIM:156530
6	0.85	Spondyloepiphyseal Dysplasia Congenita	OMIM:183900
7	0.83	Pseudoachondroplasia	OMIM:177170
8	0.81	Cartilage-Hair Hypoplasia	OMIM:250250
9	0.8	Multiple Epiphyseal Dysplasia, Dominant	OMIM:132400
10	0.78	Jeune Asphyxiating Thoracic Dystrophy	OMIM:208500
11	0.76	Spondyloperipheral Dysplasia	OMIM:271700
12	0.74	Ellis-Van Creveld Syndrome	OMIM:225500
13	0.72	Dyggve-Melchior-Clausen Disease	OMIM:223800
14	0.7	Kniest Dysplasia	OMIM:156550
15	0.68	Smith-McCort Dysplasia	OMIM:607326
