rank	score	disease_name	disease_identifier
1	0.9	Congenital myasthenic syndromes	OMIM:601462
2	0.85	Spinal muscular atrophy	OMIM:253300
3	0.8	Myotonic dystrophy	OMIM:160900
4	0.77	Duchenne muscular dystrophy	OMIM:310200
4	0.77	Becker muscular dystrophy	OMIM:300376
6	0.76	Pompe disease	OMIM:232300
7	0.72	Charcot-Marie-Tooth disease	OMIM:118220
8	0.7	Myasthenia, limb-girdle, familial	OMIM:254300
9	0.65	Prader-Willi syndrome	OMIM:176270
9	0.65	Friedreich ataxia	OMIM:229300
11	0.63	Rett syndrome	OMIM:312750
12	0.6	Emery-Dreifuss muscular dystrophy	OMIM:310300
13	0.58	Nemaline myopathy	OMIM:609284
14	0.55	Facioscapulohumeral muscular dystrophy	OMIM:158900
15	0.53	Limb-girdle muscular dystrophy	OMIM:253600
