rank	score	disease_name	disease_identifier
1	0.95	Hereditary Spherocytosis	OMIM:182900
2	0.9	Hereditary Elliptocytosis	OMIM:611804
3	0.85	G6PD Deficiency	OMIM:305900
4	0.8	Pyruvate Kinase Deficiency	OMIM:266200
5	0.75	Thalassemia	OMIM:604131
6	0.7	Sickle Cell Anemia	OMIM:603903
7	0.65	Autoimmune Hemolytic Anemia	OMIM:609403
8	0.6	Hereditary Elliptocytosis 2	OMIM:130600
8	0.6	Spherocytosis, Type 1	OMIM:182900
10	0.55	Southeast Asian Ovalocytosis	OMIM:166900
10	0.55	Spherocytosis, Type 2	OMIM:182870
12	0.5	Spherocytosis, Type 3	OMIM:270970
13	0.45	Spherocytosis, Type 4	OMIM:612653
14	0.4	Spherocytosis, Type 5	OMIM:612690
15	0.35	Elliptocytosis-2	OMIM:130500
