rank	score	disease_name	disease_identifier
1	0.9	Angelman syndrome	OMIM:105830
2	0.89	Rett syndrome	OMIM:312750
3	0.88	Dravet syndrome	OMIM:607208
4	0.85	Lennox-Gastaut syndrome	OMIM:606369
5	0.83	West syndrome	OMIM:308350
6	0.82	Mowat-Wilson syndrome	OMIM:235730
7	0.81	MECP2 duplication syndrome	OMIM:300260
8	0.8	CDKL5 deficiency disorder	OMIM:300672
9	0.79	2q24 microdeletion syndrome	OMIM:616654
10	0.78	STXBP1-related epileptic encephalopathy	OMIM:613179
11	0.77	GLUT1 deficiency syndrome 1	OMIM:606777
12	0.76	CHD2-related neurodevelopmental disorder	OMIM:615369
13	0.75	Tuberous sclerosis complex	OMIM:191100
14	0.74	FOXG1 syndrome	OMIM:613454
15	0.73	Pitt-Hopkins syndrome	OMIM:610954
