rank	score	disease_name	disease_identifier
1	0.85	Mucopolysaccharidosis, MPS-IV	OMIM:253000
2	0.75	Aspartylglucosaminuria	OMIM:208400
3	0.72	Diastrophic dysplasia	OMIM:222600
4	0.65	Greenberg dysplasia	OMIM:215140
5	0.62	Cleidocranial dysplasia	OMIM:119600
6	0.6	Ellis-van Creveld syndrome	OMIM:225500
7	0.55	Spondyloepimetaphyseal dysplasia, Strudwick type	OMIM:184250
8	0.53	Glycogen storage disease type II	OMIM:232300
9	0.5	Metaphyseal dysplasia without hypotrichosis	OMIM:250460
10	0.48	Camurati-Engelmann disease	OMIM:131300
11	0.47	Schwartz-Jampel syndrome, type 1	OMIM:255800
12	0.46	Multiple epiphyseal dysplasia	OMIM:132400
13	0.45	Kniest dysplasia	OMIM:156550
14	0.43	Campomelic dysplasia	OMIM:114290
15	0.4	Pseudoachondroplasia	OMIM:177170
