rank	score	disease_name	disease_identifier
1	0.9	Ellis-van Creveld syndrome	OMIM:225500
2	0.8	Cohen syndrome	OMIM:216550
3	0.75	Mucopolysaccharidosis type III	OMIM:252900
4	0.72	Wiedemann-Steiner syndrome	OMIM:605130
5	0.7	Schwartz-Jampel syndrome, type 1	OMIM:255800
6	0.68	Wolf-Hirschhorn syndrome	OMIM:194190
7	0.65	Kabuki syndrome 1	OMIM:147920
8	0.63	Rubinstein-Taybi syndrome 1	OMIM:180849
9	0.61	Seckel syndrome	OMIM:210600
10	0.6	Coffin-Siris syndrome	OMIM:135900
11	0.58	Cornelia de Lange syndrome 1	OMIM:122470
12	0.56	Mucopolysaccharidosis type I	OMIM:607014
13	0.54	SHORT syndrome	OMIM:269880
14	0.52	Smith-Lemli-Opitz syndrome	OMIM:270400
15	0.5	Cutis Laxa, autosomal recessive, type IIA	OMIM:219200
