rank	score	disease_name	disease_identifier
1	0.95	Congenital nephrotic syndrome Finnish type	OMIM:256300
2	0.9	Nephrotic syndrome, type 1	OMIM:256300
3	0.85	Nephrotic syndrome, type 2	OMIM:600995
3	0.85	Nephrotic syndrome, type 3	OMIM:610725
3	0.85	Nephrotic syndrome, type 4	OMIM:613094
3	0.85	Nephrotic syndrome, type 5, with or without ocular abnormalities	OMIM:614199
3	0.85	Nephrotic syndrome, type 6	OMIM:614892
3	0.85	Nephrotic syndrome, type 7	OMIM:615008
3	0.85	Nephrotic syndrome, type 8	OMIM:615573
10	0.8	Pierson syndrome	OMIM:609049
11	0.75	Galloway-Mowat syndrome 1	OMIM:251300
11	0.75	Schimke immuno-osseous dysplasia	OMIM:242900
11	0.75	Diffuse mesangial sclerosis	OMIM:603860
11	0.75	Denys-Drash syndrome	OMIM:194080
15	0.7	Frasier syndrome	OMIM:136680
