rank	score	disease_name	disease_identifier
1	0.92	Prader-Willi Syndrome	OMIM:176270
2	0.88	Congenital Myasthenic Syndrome	OMIM:601462
3	0.85	Marfan Syndrome	OMIM:154700
4	0.82	Myotonic Dystrophy	OMIM:160900
5	0.81	Noonan Syndrome	OMIM:163950
6	0.79	Williams Syndrome	OMIM:194050
7	0.75	Stickler Syndrome	OMIM:108300
8	0.74	Loeys-Dietz Syndrome	OMIM:609192
9	0.73	Cornelia de Lange Syndrome	OMIM:122470
10	0.71	Ehlers-Danlos Syndrome	OMIM:130000
11	0.7	Barth Syndrome	OMIM:302060
12	0.69	Beckwith-Wiedemann Syndrome	OMIM:130650
13	0.68	Kabuki Syndrome	OMIM:147920
14	0.67	CHARGE Syndrome	OMIM:214800
15	0.65	Wolf-Hirschhorn Syndrome	OMIM:194190
