rank	score	disease_name	disease_identifier
1	0.9	Behcet Syndrome	OMIM:109650
2	0.85	Systemic Lupus Erythematosus	OMIM:152700
3	0.8	Temporal Arteritis	OMIM:187360
4	0.75	Cogan Syndrome	OMIM:132950
5	0.7	Polymyalgia Rheumatica	OMIM:601447
6	0.65	Sarcoidosis	OMIM:181000
7	0.6	Cryoglobulinemia	OMIM:123550
8	0.55	Polyarteritis Nodosa	OMIM:615688
9	0.5	Giant Cell Arteritis	OMIM:187360
10	0.45	Idiopathic Intracranial Hypertension	OMIM:243200
11	0.4	Granulomatosis with Polyangiitis	OMIM:608710
12	0.35	Takayasu Arteritis	OMIM:207600
13	0.3	Microscopic Polyangiitis	OMIM:615688
14	0.25	Urticarial Vasculitis	OMIM:614814
15	0.2	Hypocomplementemic Urticarial Vasculitis	OMIM:228300
