rank	score	gene_symbol	gene_identifier
1	0.961479416847229	TGFB2	ENSG00000092969
2	0.948332666873508	PTPN11	ENSG00000179295
3	0.940547783851623	PTCH1	ENSG00000185920
4	0.918431645055549	GJA1	ENSG00000152661
5	0.914823174222338	RBPJ	ENSG00000168214
6	0.914435962268311	KRAS	ENSG00000133703
7	0.91169432090271	CTNNB1	ENSG00000168036
8	0.910115398111979	KRT10	ENSG00000186395
9	0.90400454201489	NOTCH2	ENSG00000134250
10	0.903338175996714	SOS1	ENSG00000115904
11	0.899567424295822	EDNRB	ENSG00000136160
12	0.896063696861572	GLI2	ENSG00000074047
13	0.892333149878476	PTPN11	ENSG00000179295
