rank	score	gene_symbol	gene_identifier
1	0.95	FOXP2	ENSG00000128573
2	0.92	KRT1	ENSG00000167768
3	0.91	DSP	ENSG00000096696
4	0.89	CTSC	ENSG00000109861
5	0.88	B3GALT6	ENSG00000176022
6	0.87	FLG	ENSG00000143631
7	0.86	COL6A2	ENSG00000142173
8	0.85	ROBO3	ENSG00000154134
9	0.84	AP1S2	ENSG00000182287
10	0.83	PIGA	ENSG00000165195
11	0.82	NOTCH1	ENSG00000148400
12	0.81	DYNC1H1	ENSG00000197102
13	0.8	TBX1	ENSG00000184058
14	0.79	TUBB	ENSG00000196230
15	0.78	SKIV2L	ENSG00000204351
16	0.77	SOSTDC1	ENSG00000171243
17	0.76	MEGF8	ENSG00000105429
18	0.75	HOXC13	ENSG00000123364
19	0.74	KRT10	ENSG00000186395
