rank	score	disease_name	disease_identifier
1	0.91	NEUROFIBROMATOSIS TYPE 1	OMIM:162200
2	0.9	SPINAL MUSCULAR ATROPHY, TYPE I	OMIM:253300
3	0.88	SPINAL MUSCULAR ATROPHY, TYPE II	OMIM:253550
4	0.86	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 7	OMIM:613711
5	0.82	MUCOPOLYSACCHARIDOSIS, TYPE II	OMIM:309900
6	0.81	HEREDITARY MOTOR AND SENSORY NEUROPATHY VIA MEDIAN NERVE COMPRESSION	OMIM:613640
7	0.79	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, AUTOSOMAL RECESSIVE, TYPE 2J	OMIM:613287
8	0.78	SMALED2	OMIM:617131
9	0.77	MYOPATHY, MITOCHONDRIAL, LETHAL	OMIM:500002
10	0.76	AMISH INFANTILE EPILEPSY SYNDROME	OMIM:609056
