rank	score	disease_name	disease_identifier
1	0.95	Familial Hypercholesterolemia	OMIM:143890
2	0.92	Citrullinemia Type I	OMIM:215700
3	0.91	Congenital Disorder of Glycosylation Type Ia	OMIM:212065
4	0.89	Citrullinemia Type II	OMIM:605814
5	0.87	Peroxisomal Biogenesis Disorder 1A (Zellweger)	OMIM:214100
6	0.86	Citrullinemia Type II, Neonatal-Onset	OMIM:603471
7	0.84	X-Linked Severe Combined Immunodeficiency	OMIM:300400
8	0.82	Tyrosinemia Type I	OMIM:276700
9	0.81	Alpha-1-Antitrypsin Deficiency	OMIM:613490
10	0.8	Maple Syrup Urine Disease	OMIM:248600
