rank	score	gene_symbol	gene_identifier
1	0.0525	FOXG1	ENSG00000176165
1	0.0525	MECP2	ENSG00000169057
1	0.0525	NALCN	ENSG00000102452
1	0.0525	SATB1	ENSG00000182568
1	0.0525	TCF4	ENSG00000196628
1	0.0525	TRIM8	ENSG00000171206
1	0.0525	UBE3A	ENSG00000114062
1	0.0525	UNC80	ENSG00000144406
9	0.0493	SPTBN4	ENSG00000160460
10	0.0492	CNTNAP2	ENSG00000174469
10	0.0492	NIPBL	ENSG00000164190
12	0.049	ALG2	ENSG00000119523
13	0.0459	TIMM50	ENSG00000105197
14	0.0456	KCNH1	ENSG00000143473
15	0.045	WDR62	ENSG00000075702
16	0.0435	CUL3	ENSG00000036257
17	0.0429	IQSEC1	ENSG00000144711
18	0.0416	LINGO1	ENSG00000169783
18	0.0416	PSMB1	ENSG00000008018
20	0.0413	SVBP	ENSG00000177868
21	0.041	CHMP1A	ENSG00000131165
22	0.0398	AFG2A	ENSG00000145375
23	0.0396	PRUNE1	ENSG00000143363
24	0.0394	CTNNA2	ENSG00000066032
25	0.0391	SLC9A6	ENSG00000198689
26	0.039	GRIN1	ENSG00000176884
27	0.0383	PEX2	ENSG00000164751
28	0.0377	NTNG2	ENSG00000196358
29	0.0372	ELP2	ENSG00000134759
30	0.0368	FOXP1	ENSG00000114861
31	0.0367	VCP	ENSG00000165280
32	0.0366	NTRK2	ENSG00000148053
33	0.0362	ROGDI	ENSG00000067836
34	0.0361	SLC1A2	ENSG00000110436
34	0.0361	TRAPPC9	ENSG00000167632
36	0.0356	TRAPPC10	ENSG00000160218
37	0.0353	DAG1	ENSG00000173402
38	0.0339	KCNC2	ENSG00000166006
38	0.0339	KIF14	ENSG00000118193
40	0.0338	HNMT	ENSG00000150540
40	0.0338	BCAS3	ENSG00000141376
42	0.0336	TFE3	ENSG00000068323
43	0.0334	APAF1	ENSG00000120868
44	0.0333	DOLK	ENSG00000175283
45	0.0328	TMEM67	ENSG00000164953
46	0.0326	PGAP2	ENSG00000148985
46	0.0326	SPTBN1	ENSG00000115306
48	0.032	GALNT2	ENSG00000143641
49	0.0316	SCN8A	ENSG00000196876
50	0.0313	SIN3A	ENSG00000169375
50	0.0313	CLP1	ENSG00000172409
52	0.0312	TTI2	ENSG00000129696
53	0.0311	KDM5C	ENSG00000126012
54	0.0306	GRIA1	ENSG00000155511
55	0.0305	RAB3GAP2	ENSG00000118873
56	0.0304	PAK3	ENSG00000077264
57	0.0302	SMC1A	ENSG00000072501
58	0.0301	ZIC2	ENSG00000043355
59	0.03	HESX1	ENSG00000163666
60	0.0299	PGAP1	ENSG00000197121
61	0.0298	SSBP3	ENSG00000157216
62	0.0297	SEMA6B	ENSG00000167680
63	0.0296	PPP2R1A	ENSG00000105568
63	0.0296	GNAO1	ENSG00000087258
65	0.0295	CDK5RAP2	ENSG00000136861
65	0.0295	AP1S2	ENSG00000182287
67	0.0294	CAMK2A	ENSG00000070808
67	0.0294	MARCKS	ENSG00000155130
69	0.0293	KANSL1	ENSG00000120071
70	0.0292	TGIF1	ENSG00000177426
70	0.0292	ATR	ENSG00000175054
72	0.0288	PCNT	ENSG00000160299
72	0.0288	TRAPPC6B	ENSG00000182400
74	0.0287	SUOX	ENSG00000139531
75	0.0286	DYRK1A	ENSG00000157540
76	0.0284	ZIC5	ENSG00000139800
77	0.0283	PAFAH1B1	ENSG00000007168
78	0.0282	OTX2	ENSG00000165588
79	0.028	PAH	ENSG00000171759
79	0.028	SYT1	ENSG00000067715
79	0.028	UBTF	ENSG00000108312
82	0.0277	MFF	ENSG00000168958
82	0.0277	CEP55	ENSG00000138180
84	0.0276	VPS4A	ENSG00000132612
84	0.0276	POGZ	ENSG00000143442
84	0.0276	RANBP1	ENSG00000099901
87	0.0274	WDR11	ENSG00000120008
87	0.0274	MCPH1	ENSG00000147316
89	0.027	CCNK	ENSG00000090061
90	0.0269	TMEM163	ENSG00000152128
91	0.0266	OTUD6B	ENSG00000155100
91	0.0266	CUL4B	ENSG00000158290
93	0.0265	PAK1	ENSG00000149269
93	0.0265	PPP2R5D	ENSG00000112640
95	0.0261	LIAS	ENSG00000121897
95	0.0261	GRIN2B	ENSG00000273079
97	0.0259	TRIT1	ENSG00000043514
98	0.0258	GNB5	ENSG00000069966
99	0.0253	TOR1A	ENSG00000136827
100	0.0252	PPIL1	ENSG00000137168
101	0.0251	SNX14	ENSG00000135317
102	0.025	FRS2	ENSG00000166225
102	0.025	APC2	ENSG00000115266
104	0.0249	DKK1	ENSG00000107984
105	0.0248	RPL10	ENSG00000147403
105	0.0248	COL2A1	ENSG00000139219
107	0.0247	FKTN	ENSG00000106692
107	0.0247	MED1	ENSG00000125686
107	0.0247	SETBP1	ENSG00000152217
107	0.0247	STXBP1	ENSG00000136854
111	0.0246	YY1	ENSG00000100811
112	0.0245	AP4B1	ENSG00000134262
113	0.0244	ADARB1	ENSG00000197381
114	0.024	NEXMIF	ENSG00000050030
114	0.024	ARHGEF2	ENSG00000116584
114	0.024	MBD5	ENSG00000204406
117	0.0237	COPB1	ENSG00000129083
118	0.0235	TCOF1	ENSG00000070814
119	0.0234	FOXN3	ENSG00000053254
119	0.0234	NGLY1	ENSG00000151092
121	0.0231	CRBN	ENSG00000113851
121	0.0231	UBE3B	ENSG00000151148
121	0.0231	PNKP	ENSG00000039650
121	0.0231	ARFGEF2	ENSG00000124198
125	0.023	SYNGAP1	ENSG00000197283
125	0.023	NEDD4L	ENSG00000049759
