rank	score	gene_symbol	gene_identifier
1	0.0525	PSIP1	ENSG00000164985
1	0.0525	PTPN11	ENSG00000179295
3	0.0437	PGAP1	ENSG00000197121
4	0.0345	ALX1	ENSG00000180318
5	0.029	HRAS	ENSG00000174775
6	0.0256	FGFR2	ENSG00000066468
7	0.0255	FGF9	ENSG00000102678
8	0.0239	TBX15	ENSG00000092607
8	0.0239	GLI3	ENSG00000106571
10	0.0222	ACAN	ENSG00000157766
11	0.0217	PRICKLE1	ENSG00000139174
12	0.0214	B3GLCT	ENSG00000187676
13	0.021	ITGB1BP1	ENSG00000119185
14	0.0197	ALX4	ENSG00000052850
15	0.0191	FGFR3	ENSG00000068078
16	0.0189	MBTD1	ENSG00000011258
17	0.0185	TMEM53	ENSG00000126106
18	0.0178	CHUK	ENSG00000213341
19	0.0177	PKD1	ENSG00000008710
20	0.0174	IDUA	ENSG00000127415
21	0.0171	ATMIN	ENSG00000166454
21	0.0171	SLC10A7	ENSG00000120519
23	0.017	SH3PXD2B	ENSG00000174705
23	0.017	LMNA	ENSG00000160789
25	0.0166	ROR2	ENSG00000169071
26	0.0163	DLX5	ENSG00000105880
26	0.0163	DLX6	ENSG00000006377
28	0.0151	SP8	ENSG00000164651
29	0.0141	SFN	ENSG00000175793
29	0.0141	NIPBL	ENSG00000164190
31	0.014	ARSB	ENSG00000113273
31	0.014	MKS1	ENSG00000011143
33	0.0139	SHH	ENSG00000164690
34	0.0136	CACNA1S	ENSG00000081248
34	0.0136	CYP51A1	ENSG00000001630
36	0.0128	TCOF1	ENSG00000070814
37	0.0127	PTCH1	ENSG00000185920
38	0.0122	PPP1R21	ENSG00000162869
39	0.0117	PFAS	ENSG00000178921
39	0.0117	ERF	ENSG00000105722
41	0.0112	NPR2	ENSG00000159899
42	0.011	COL11A1	ENSG00000060718
43	0.0109	HOXD13	ENSG00000128714
44	0.0105	GCN1	ENSG00000089154
45	0.01	EDNRA	ENSG00000151617
46	0.0098	NFIX	ENSG00000008441
46	0.0098	SNRPN	ENSG00000128739
46	0.0098	ATP6V1B2	ENSG00000147416
46	0.0098	TBC1D24	ENSG00000162065
50	0.0094	HOXB2	ENSG00000173917
51	0.0092	KAT6A	ENSG00000083168
52	0.009	CREBBP	ENSG00000005339
52	0.009	IFT27	ENSG00000100360
52	0.009	MOGS	ENSG00000115275
52	0.009	RDH10	ENSG00000121039
52	0.009	B3GALT6	ENSG00000176022
57	0.0089	KAT6B	ENSG00000156650
58	0.0088	TAF1	ENSG00000147133
59	0.0087	PITX1	ENSG00000069011
60	0.0085	PDGFRB	ENSG00000113721
60	0.0085	PRKAR1A	ENSG00000108946
62	0.0082	SP3	ENSG00000172845
63	0.008	FOXH1	ENSG00000160973
64	0.0079	MMP14	ENSG00000157227
64	0.0079	DYNC2H1	ENSG00000187240
64	0.0079	KRAS	ENSG00000133703
67	0.0078	IL11RA	ENSG00000137070
67	0.0078	FGFRL1	ENSG00000127418
67	0.0078	NONO	ENSG00000147140
67	0.0078	HHAT	ENSG00000054392
67	0.0078	ARL6	ENSG00000113966
72	0.0077	CISD2	ENSG00000145354
72	0.0077	CRKL	ENSG00000099942
74	0.0076	BPNT2	ENSG00000104331
75	0.0075	DNASE1L2	ENSG00000167968
75	0.0075	CENPJ	ENSG00000151849
75	0.0075	ITCH	ENSG00000078747
75	0.0075	CSPP1	ENSG00000104218
75	0.0075	KIAA0586	ENSG00000100578
75	0.0075	NSDHL	ENSG00000147383
81	0.0074	FOXC1	ENSG00000054598
81	0.0074	FOXF2	ENSG00000137273
81	0.0074	TGFB2	ENSG00000092969
84	0.0073	PDS5B	ENSG00000083642
84	0.0073	AFF4	ENSG00000072364
84	0.0073	MSX1	ENSG00000163132
84	0.0073	HR	ENSG00000168453
84	0.0073	FGFR1	ENSG00000077782
84	0.0073	SLC25A24	ENSG00000085491
84	0.0073	DYRK1A	ENSG00000157540
91	0.0072	LRP4	ENSG00000134569
91	0.0072	DNMT3B	ENSG00000088305
91	0.0072	MEMO1	ENSG00000162959
91	0.0072	SPRY4	ENSG00000187678
95	0.0071	FIG4	ENSG00000112367
95	0.0071	RAF1	ENSG00000132155
95	0.0071	COL2A1	ENSG00000139219
95	0.0071	TMEM107	ENSG00000179029
99	0.007	BRAF	ENSG00000157764
99	0.007	TWIST1	ENSG00000122691
99	0.007	DIAPH3	ENSG00000139734
99	0.007	WDR11	ENSG00000120008
103	0.0068	DZIP1L	ENSG00000158163
103	0.0068	ZFAND5	ENSG00000107372
105	0.0067	RREB1	ENSG00000124782
105	0.0067	LTBP3	ENSG00000168056
105	0.0067	IFT140	ENSG00000187535
105	0.0067	ARID5B	ENSG00000150347
105	0.0067	TIPARP	ENSG00000163659
110	0.0066	USP9X	ENSG00000124486
110	0.0066	BMPR1B	ENSG00000138696
110	0.0066	HOXD12	ENSG00000170178
110	0.0066	HSPG2	ENSG00000142798
114	0.0065	PUS1	ENSG00000177192
114	0.0065	TET1	ENSG00000138336
116	0.0064	SOS1	ENSG00000115904
116	0.0064	DDR2	ENSG00000162733
116	0.0064	PKD2	ENSG00000118762
116	0.0064	SOX9	ENSG00000125398
116	0.0064	TOM1L2	ENSG00000175662
116	0.0064	PMM2	ENSG00000140650
122	0.0063	GJA1	ENSG00000152661
122	0.0063	B3GAT3	ENSG00000149541
122	0.0063	KCNJ2	ENSG00000123700
122	0.0063	RUNX2	ENSG00000124813
122	0.0063	PIGN	ENSG00000197563
122	0.0063	ZMIZ1	ENSG00000108175
128	0.0062	HOXA13	ENSG00000106031
128	0.0062	ALKBH1	ENSG00000100601
128	0.0062	ZEB2	ENSG00000169554
128	0.0062	ZEB1	ENSG00000148516
128	0.0062	SOX5	ENSG00000134532
128	0.0062	CDKL5	ENSG00000008086
134	0.0061	MAP3K1	ENSG00000095015
134	0.0061	WDR19	ENSG00000157796
134	0.0061	SATB2	ENSG00000119042
134	0.0061	MORC2	ENSG00000133422
134	0.0061	LPAR1	ENSG00000198121
134	0.0061	SPRY2	ENSG00000136158
140	0.006	MN1	ENSG00000169184
140	0.006	NOSIP	ENSG00000142546
140	0.006	GAS1	ENSG00000180447
140	0.006	GLI2	ENSG00000074047
144	0.0059	CCM2	ENSG00000136280
144	0.0059	CDK13	ENSG00000065883
144	0.0059	FLNB	ENSG00000136068
144	0.0059	ADAMTS17	ENSG00000140470
144	0.0059	PEX1	ENSG00000127980
144	0.0059	PCNT	ENSG00000160299
