rank	score	gene_symbol	gene_identifier
1	0.0102	DMD	ENSG00000198947
2	0.0094	FTL	ENSG00000087086
3	0.0078	DLAT	ENSG00000150768
4	0.0068	COASY	ENSG00000068120
5	0.0066	C19orf12	ENSG00000131943
6	0.0065	DRD2	ENSG00000149295
6	0.0065	FKRP	ENSG00000181027
8	0.0064	AGL	ENSG00000162688
8	0.0064	PANK2	ENSG00000125779
8	0.0064	IREB2	ENSG00000136381
11	0.0057	LRIG3	ENSG00000139263
11	0.0057	LRRK1	ENSG00000154237
11	0.0057	NUDT2	ENSG00000164978
11	0.0057	PLA2G6	ENSG00000184381
15	0.0056	PRKAA2	ENSG00000162409
16	0.0054	SLC40A1	ENSG00000138449
17	0.0053	PRL	ENSG00000172179
18	0.0049	ZMPSTE24	ENSG00000084073
19	0.0048	VPS41	ENSG00000006715
20	0.0046	WDR45	ENSG00000196998
20	0.0046	COL4A1	ENSG00000187498
22	0.0045	ASAH1	ENSG00000104763
22	0.0045	ERCC4	ENSG00000175595
24	0.0043	SOX2	ENSG00000181449
25	0.0042	EPB41	ENSG00000159023
25	0.0042	CDC42BPB	ENSG00000198752
27	0.0041	CP	ENSG00000047457
27	0.0041	DHTKD1	ENSG00000181192
27	0.0041	ADCY1	ENSG00000164742
27	0.0041	BARX2	ENSG00000043039
31	0.004	RNF168	ENSG00000163961
31	0.004	BBS4	ENSG00000140463
33	0.0039	GBE1	ENSG00000114480
33	0.0039	SLC6A3	ENSG00000142319
35	0.0038	LHX3	ENSG00000107187
35	0.0038	LARGE1	ENSG00000133424
37	0.0037	SGCD	ENSG00000170624
37	0.0037	HSD17B10	ENSG00000072506
37	0.0037	SOX3	ENSG00000134595
40	0.0036	GHRHR	ENSG00000106128
41	0.0035	CUL9	ENSG00000112659
41	0.0035	HEPH	ENSG00000089472
41	0.0035	TCF20	ENSG00000100207
41	0.0035	AP4E1	ENSG00000081014
41	0.0035	IGHMBP2	ENSG00000132740
41	0.0035	FA2H	ENSG00000103089
41	0.0035	DSCAM	ENSG00000171587
41	0.0035	WDR11	ENSG00000120008
49	0.0034	LMNA	ENSG00000160789
49	0.0034	SPARC	ENSG00000113140
49	0.0034	SIRT3	ENSG00000142082
49	0.0034	HFE	ENSG00000010704
53	0.0033	PITPNC1	ENSG00000154217
53	0.0033	HESX1	ENSG00000163666
53	0.0033	SMPD3	ENSG00000103056
53	0.0033	FOXC1	ENSG00000054598
57	0.0032	SLC30A10	ENSG00000196660
57	0.0032	ANO5	ENSG00000171714
57	0.0032	RNF208	ENSG00000212864
60	0.0031	C1QTNF3	ENSG00000082196
60	0.0031	CD300LD	ENSG00000204345
60	0.0031	CD300LF	ENSG00000186074
60	0.0031	ZDHHC13	ENSG00000177054
60	0.0031	MPV17	ENSG00000115204
65	0.003	SPRED1	ENSG00000166068
65	0.003	CWH43	ENSG00000109182
65	0.003	INSM1	ENSG00000173404
65	0.003	FCRL2	ENSG00000132704
69	0.0029	SBSN	ENSG00000189001
69	0.0029	NAPA	ENSG00000105402
69	0.0029	TPM1	ENSG00000140416
69	0.0029	PCMT1	ENSG00000120265
69	0.0029	NOG	ENSG00000183691
69	0.0029	ASCL5	ENSG00000232237
69	0.0029	GHR	ENSG00000112964
69	0.0029	BBS1	ENSG00000174483
69	0.0029	CTD-3074O7.11	ENSG00000256349
78	0.0028	COG6	ENSG00000133103
78	0.0028	NFIX	ENSG00000008441
78	0.0028	SGCG	ENSG00000102683
78	0.0028	RND3	ENSG00000115963
78	0.0028	INTS12	ENSG00000138785
78	0.0028	HSD17B2	ENSG00000086696
78	0.0028	TYRO3	ENSG00000092445
85	0.0027	DLG5	ENSG00000151208
85	0.0027	TNKS	ENSG00000173273
85	0.0027	CSH1	ENSG00000136488
85	0.0027	CSH2	ENSG00000213218
85	0.0027	CSHL1	ENSG00000204414
85	0.0027	GH1	ENSG00000259384
85	0.0027	GH2	ENSG00000136487
85	0.0027	STMN2	ENSG00000104435
85	0.0027	CYCS	ENSG00000172115
85	0.0027	TXN2	ENSG00000100348
95	0.0026	HYDIN	ENSG00000157423
95	0.0026	IRF6	ENSG00000117595
95	0.0026	PDIA4	ENSG00000155660
95	0.0026	TRUB1	ENSG00000165832
95	0.0026	SPTBN2	ENSG00000173898
95	0.0026	JHY	ENSG00000109944
95	0.0026	NOS3	ENSG00000164867
95	0.0026	MYO9A	ENSG00000066933
95	0.0026	TANGO2	ENSG00000183597
95	0.0026	PIGU	ENSG00000101464
95	0.0026	ULK4	ENSG00000168038
106	0.0025	APAF1	ENSG00000120868
106	0.0025	NSD1	ENSG00000165671
106	0.0025	ARID1B	ENSG00000049618
106	0.0025	TP53BP2	ENSG00000143514
106	0.0025	NCOA1	ENSG00000084676
106	0.0025	C6ORF165	ENSG00000272514
106	0.0025	CFAP206	ENSG00000213204
113	0.0024	TRPM1	ENSG00000134160
113	0.0024	BICD2	ENSG00000185963
113	0.0024	HMX2	ENSG00000188816
113	0.0024	HMX3	ENSG00000188620
113	0.0024	OTP	ENSG00000171540
113	0.0024	TLE5	ENSG00000104964
113	0.0024	ARL5C	ENSG00000141748
113	0.0024	PFDN5	ENSG00000123349
113	0.0024	HUWE1	ENSG00000086758
113	0.0024	TCIRG1	ENSG00000110719
113	0.0024	POU3F2	ENSG00000184486
113	0.0024	MYH10	ENSG00000133026
113	0.0024	OPHN1	ENSG00000079482
126	0.0023	NIPA1	ENSG00000170113
126	0.0023	NIPA2	ENSG00000140157
126	0.0023	TUBG1	ENSG00000131462
126	0.0023	CCDC39	ENSG00000145075
126	0.0023	CHSY1	ENSG00000131873
126	0.0023	FOXJ1	ENSG00000129654
126	0.0023	ZIC5	ENSG00000139800
126	0.0023	E2F5	ENSG00000133740
126	0.0023	SGCA	ENSG00000108823
126	0.0023	MSI1	ENSG00000135097
126	0.0023	PDCD6IP	ENSG00000170248
126	0.0023	PIGV	ENSG00000060642
126	0.0023	COL18A1	ENSG00000182871
126	0.0023	APC2	ENSG00000115266
126	0.0023	SETD2	ENSG00000181555
126	0.0023	FBXL3	ENSG00000005812
126	0.0023	SLC25A15	ENSG00000102743
126	0.0023	GSX1	ENSG00000169840
126	0.0023	UBXN10	ENSG00000162543
145	0.0022	CANX	ENSG00000127022
145	0.0022	SLC38A7	ENSG00000103042
145	0.0022	FAM20C	ENSG00000177706
145	0.0022	BBS5	ENSG00000163093
145	0.0022	KATNIP	ENSG00000047578
145	0.0022	CDKN2C	ENSG00000123080
145	0.0022	STIM1	ENSG00000167323
145	0.0022	CHTOP	ENSG00000160679
153	0.0021	MSX1	ENSG00000163132
153	0.0021	SRGAP3	ENSG00000196220
153	0.0021	MTR	ENSG00000116984
153	0.0021	LHX4	ENSG00000121454
153	0.0021	WNT1	ENSG00000125084
153	0.0021	CST6	ENSG00000175315
153	0.0021	KCNG4	ENSG00000168418
153	0.0021	CHD7	ENSG00000171316
153	0.0021	GLI3	ENSG00000106571
153	0.0021	NPC1	ENSG00000141458
163	0.002	JAM3	ENSG00000166086
163	0.002	ARL6	ENSG00000113966
163	0.002	GMNC	ENSG00000205835
163	0.002	PSPH	ENSG00000146733
163	0.002	TRPV6	ENSG00000165125
163	0.002	RSPH9	ENSG00000172426
163	0.002	PROP1	ENSG00000175325
163	0.002	NFIA	ENSG00000162599
163	0.002	CTNNB1	ENSG00000168036
163	0.002	WWOX	ENSG00000186153
163	0.002	VAX1	ENSG00000148704
163	0.002	RABGAP1	ENSG00000011454
163	0.002	SLX4	ENSG00000188827
163	0.002	MKS1	ENSG00000011143
177	0.0019	TRIP6	ENSG00000087077
177	0.0019	MORC2	ENSG00000133422
177	0.0019	CASP9	ENSG00000132906
177	0.0019	CASP3	ENSG00000164305
177	0.0019	EPC1	ENSG00000120616
177	0.0019	PHIP	ENSG00000146247
177	0.0019	APOB	ENSG00000084674
177	0.0019	IFT56	ENSG00000105948
177	0.0019	SUZ12	ENSG00000178691
177	0.0019	NR2E1	ENSG00000112333
177	0.0019	EML1	ENSG00000066629
177	0.0019	GFAP	ENSG00000131095
177	0.0019	POU1F1	ENSG00000064835
177	0.0019	NR5A1	ENSG00000136931
177	0.0019	USP18	ENSG00000184979
177	0.0019	USP41P	ENSG00000161133
177	0.0019	CDON	ENSG00000064309
177	0.0019	NKX2-1	ENSG00000136352
177	0.0019	PFDN1	ENSG00000113068
177	0.0019	DNAAF2	ENSG00000165506
177	0.0019	KL	ENSG00000133116
177	0.0019	KIF6	ENSG00000164627
199	0.0018	SIK3	ENSG00000160584
199	0.0018	DNAH5	ENSG00000039139
199	0.0018	CELSR3	ENSG00000008300
199	0.0018	PDE2A	ENSG00000186642
199	0.0018	NINJ1	ENSG00000131669
199	0.0018	NEK1	ENSG00000137601
199	0.0018	LLGL1	ENSG00000131899
199	0.0018	FGFR2	ENSG00000066468
199	0.0018	OTX2	ENSG00000165588
199	0.0018	SERP1	ENSG00000120742
199	0.0018	VPS13A	ENSG00000197969
199	0.0018	PITX1	ENSG00000069011
199	0.0018	POMK	ENSG00000185900
199	0.0018	KAT14	ENSG00000149474
199	0.0018	B9D2	ENSG00000123810
199	0.0018	VAC14	ENSG00000103043
199	0.0018	TCF7L1	ENSG00000152284
199	0.0018	BIRC6	ENSG00000115760
199	0.0018	CAPN3	ENSG00000092529
199	0.0018	CAV3	ENSG00000182533
199	0.0018	COG5	ENSG00000164597
199	0.0018	DYSF	ENSG00000135636
199	0.0018	ITGA7	ENSG00000135424
199	0.0018	MXRA7	ENSG00000182534
199	0.0018	PTPRM	ENSG00000173482
199	0.0018	RPS2	ENSG00000140988
199	0.0018	S100B	ENSG00000160307
199	0.0018	SLC28A3	ENSG00000197506
199	0.0018	SYNC	ENSG00000162520
199	0.0018	MCIDAS	ENSG00000234602
199	0.0018	PPP2R2B	ENSG00000156475
230	0.0017	VAV2	ENSG00000160293
230	0.0017	ATP9A	ENSG00000054793
230	0.0017	FGF8	ENSG00000107831
230	0.0017	WNT4	ENSG00000162552
230	0.0017	CREBBP	ENSG00000005339
230	0.0017	ADGRA2	ENSG00000020181
230	0.0017	PHF6	ENSG00000156531
230	0.0017	PITX2	ENSG00000164093
230	0.0017	IRS2	ENSG00000185950
230	0.0017	ANXA1	ENSG00000135046
230	0.0017	MARK2	ENSG00000072518
230	0.0017	IGSF1	ENSG00000147255
230	0.0017	RFX4	ENSG00000111783
230	0.0017	TP73	ENSG00000078900
230	0.0017	PIGB	ENSG00000069943
230	0.0017	PGAP3	ENSG00000161395
230	0.0017	ADAMTS3	ENSG00000156140
230	0.0017	CCDC85C	ENSG00000205476
230	0.0017	FCGR2A	ENSG00000143226
230	0.0017	FCGR2B	ENSG00000072694
230	0.0017	L1CAM	ENSG00000198910
230	0.0017	HNRNPA1	ENSG00000135486
230	0.0017	HNRNPA2B1	ENSG00000122566
230	0.0017	VCP	ENSG00000165280
230	0.0017	PIGA	ENSG00000165195
230	0.0017	TCF7L2	ENSG00000148737
230	0.0017	SMARCB1	ENSG00000099956
257	0.0016	HOATZ	ENSG00000183644
257	0.0016	HTT	ENSG00000197386
257	0.0016	PIGS	ENSG00000087111
257	0.0016	CFAP57	ENSG00000243710
