rank	score	gene_symbol	gene_identifier
1	0.0525	SH3PXD2B	ENSG00000174705
2	0.0491	DCHS1	ENSG00000166341
3	0.0343	FBN1	ENSG00000166147
4	0.0256	DZIP1	ENSG00000134874
5	0.0214	SATB1	ENSG00000182568
5	0.0214	MECP2	ENSG00000169057
5	0.0214	PTCHD1	ENSG00000165186
8	0.0211	BTD	ENSG00000169814
9	0.0207	HOXD13	ENSG00000128714
10	0.0199	HERC2	ENSG00000128731
11	0.0175	FBN2	ENSG00000138829
11	0.0175	ZSWIM6	ENSG00000130449
13	0.0172	ADNP	ENSG00000101126
14	0.0164	FMR1	ENSG00000102081
15	0.0163	GAS1	ENSG00000180447
16	0.0161	ELP2	ENSG00000134759
17	0.0158	HNRNPH2	ENSG00000126945
18	0.0155	HTT	ENSG00000197386
19	0.0148	HTR2C	ENSG00000147246
20	0.0147	DHPS	ENSG00000095059
21	0.0144	NDUFS4	ENSG00000164258
22	0.0143	CREBBP	ENSG00000005339
22	0.0143	KCNJ6	ENSG00000157542
24	0.0141	SHANK3	ENSG00000251322
25	0.014	SLC6A8	ENSG00000130821
26	0.0138	CHD3	ENSG00000170004
27	0.0136	CDKL5	ENSG00000008086
27	0.0136	GABBR2	ENSG00000136928
27	0.0136	NTNG1	ENSG00000162631
27	0.0136	SMC1A	ENSG00000072501
27	0.0136	PPP2R5D	ENSG00000112640
32	0.0135	GLI3	ENSG00000106571
33	0.0134	MAPK8IP3	ENSG00000138834
34	0.0133	GDF5	ENSG00000125965
34	0.0133	MED12	ENSG00000184634
36	0.0132	CAMK2A	ENSG00000070808
36	0.0132	LRP4	ENSG00000134569
38	0.0129	SLC6A9	ENSG00000196517
38	0.0129	HOXD12	ENSG00000170178
40	0.0127	VAPB	ENSG00000124164
41	0.0124	TBX15	ENSG00000092607
42	0.0123	TUBB3	ENSG00000198211
43	0.0122	OLIG2	ENSG00000205927
44	0.012	TRRAP	ENSG00000196367
45	0.0119	HUWE1	ENSG00000086758
45	0.0119	PPM1D	ENSG00000170836
47	0.0118	MEF2C	ENSG00000081189
47	0.0118	SMOC1	ENSG00000198732
49	0.0117	NARS1	ENSG00000134440
50	0.0116	MEGF8	ENSG00000105429
51	0.0115	WLS	ENSG00000116729
51	0.0115	GRIK2	ENSG00000164418
51	0.0115	HOXA13	ENSG00000106031
51	0.0115	MAGEL2	ENSG00000254585
55	0.0114	BMPR1B	ENSG00000138696
55	0.0114	ZEB1	ENSG00000148516
57	0.0112	DLX5	ENSG00000105880
57	0.0112	DLX6	ENSG00000006377
59	0.0111	SPTBN1	ENSG00000115306
60	0.011	SLC7A7	ENSG00000155465
60	0.011	ZDHHC9	ENSG00000188706
62	0.0109	CAMTA1	ENSG00000171735
62	0.0109	CERT1	ENSG00000113163
62	0.0109	CYP51A1	ENSG00000001630
65	0.0107	KDM4B	ENSG00000127663
65	0.0107	ATP6AP2	ENSG00000182220
65	0.0107	WDR26	ENSG00000162923
68	0.0105	GALNT2	ENSG00000143641
69	0.0104	RFX7	ENSG00000181827
70	0.0103	EXT2	ENSG00000151348
71	0.0102	MCM3AP	ENSG00000160294
71	0.0102	EN1	ENSG00000163064
73	0.0101	HEY2	ENSG00000135547
74	0.01	USP7	ENSG00000187555
75	0.0099	STAG2	ENSG00000101972
75	0.0099	ZBTB16	ENSG00000109906
77	0.0098	DHX30	ENSG00000132153
78	0.0097	PACS2	ENSG00000179364
78	0.0097	RUSC2	ENSG00000198853
80	0.0095	TGFB2	ENSG00000092969
80	0.0095	FMN1	ENSG00000248905
80	0.0095	GATM	ENSG00000171766
80	0.0095	ZEB2	ENSG00000169554
84	0.0093	SOD2	ENSG00000112096
84	0.0093	CELF2	ENSG00000048740
84	0.0093	MAPK1	ENSG00000100030
87	0.0092	CUL4B	ENSG00000158290
88	0.009	CASZ1	ENSG00000130940
88	0.009	GABRD	ENSG00000187730
88	0.009	HSPG2	ENSG00000142798
88	0.009	KCNAB2	ENSG00000069424
88	0.009	LUZP1	ENSG00000169641
88	0.009	MMP23B	ENSG00000189409
88	0.009	PDPN	ENSG00000162493
88	0.009	PRDM16	ENSG00000142611
88	0.009	PRKCZ	ENSG00000067606
88	0.009	RERE	ENSG00000142599
88	0.009	SKI	ENSG00000157933
88	0.009	SPEN	ENSG00000065526
88	0.009	UBE4B	ENSG00000130939
88	0.009	SFRP2	ENSG00000145423
88	0.009	PMPCA	ENSG00000165688
88	0.009	PGAP1	ENSG00000197121
88	0.009	TMEM222	ENSG00000186501
105	0.0089	FREM2	ENSG00000150893
105	0.0089	IDUA	ENSG00000127415
105	0.0089	STRADA	ENSG00000266173
105	0.0089	ASXL3	ENSG00000141431
109	0.0088	B3GALT6	ENSG00000176022
109	0.0088	KAT6A	ENSG00000083168
111	0.0087	SNRPN	ENSG00000128739
111	0.0087	FIGN	ENSG00000182263
111	0.0087	GJA1	ENSG00000152661
111	0.0087	DOCK3	ENSG00000088538
111	0.0087	ZIC1	ENSG00000152977
111	0.0087	GBX1	ENSG00000164900
111	0.0087	RDH10	ENSG00000121039
118	0.0086	FGFR1	ENSG00000077782
119	0.0085	UBE2A	ENSG00000077721
119	0.0085	MBD5	ENSG00000204406
119	0.0085	DCPS	ENSG00000110063
119	0.0085	PAK1	ENSG00000149269
119	0.0085	RAB11B	ENSG00000185236
124	0.0084	PLOD1	ENSG00000083444
124	0.0084	NAT8L	ENSG00000185818
124	0.0084	MSL3	ENSG00000005302
124	0.0084	EBF3	ENSG00000108001
124	0.0084	SPRED1	ENSG00000166068
129	0.0083	B9D2	ENSG00000123810
129	0.0083	SLC35C1	ENSG00000181830
129	0.0083	ATP9A	ENSG00000054793
129	0.0083	DPF2	ENSG00000133884
129	0.0083	MGAT2	ENSG00000168282
134	0.0082	PMM2	ENSG00000140650
134	0.0082	OGDH	ENSG00000105953
134	0.0082	FOXG1	ENSG00000176165
134	0.0082	RSPO2	ENSG00000147655
134	0.0082	BCL11B	ENSG00000127152
134	0.0082	NUDT2	ENSG00000164978
134	0.0082	NDUFA1	ENSG00000125356
141	0.0081	NEXMIF	ENSG00000050030
141	0.0081	WASF1	ENSG00000112290
141	0.0081	FBXO11	ENSG00000138081
144	0.008	IFT140	ENSG00000187535
144	0.008	TCF20	ENSG00000100207
144	0.008	HDAC4	ENSG00000068024
147	0.0079	CHST14	ENSG00000169105
147	0.0079	SYT1	ENSG00000067715
149	0.0078	GNAI1	ENSG00000127955
149	0.0078	HBEGF	ENSG00000113070
151	0.0077	DPYSL5	ENSG00000157851
151	0.0077	CNTNAP2	ENSG00000174469
151	0.0077	DLK1	ENSG00000185559
