rank	score	gene_symbol	gene_identifier
1	0.0525	SLC39A13	ENSG00000165915
2	0.0501	COL2A1	ENSG00000139219
3	0.0432	DST	ENSG00000151914
4	0.033	NRTN	ENSG00000171119
5	0.0315	MKS1	ENSG00000011143
6	0.0288	L1CAM	ENSG00000198910
7	0.0272	HESX1	ENSG00000163666
8	0.025	PITX2	ENSG00000164093
9	0.0231	DVL3	ENSG00000161202
10	0.0229	INHBA	ENSG00000122641
11	0.0227	IGF1	ENSG00000017427
12	0.0221	SHH	ENSG00000164690
13	0.0215	ELP2	ENSG00000134759
14	0.0214	COL11A2	ENSG00000204248
15	0.0212	ROR2	ENSG00000169071
16	0.0209	CHD7	ENSG00000171316
17	0.0205	FAM20C	ENSG00000177706
18	0.0196	SLC26A4	ENSG00000091137
19	0.0194	ERCC4	ENSG00000175595
20	0.0193	POU3F4	ENSG00000196767
21	0.019	TGFB1	ENSG00000105329
22	0.0188	ERCC8	ENSG00000049167
22	0.0188	LMNA	ENSG00000160789
24	0.0184	IDUA	ENSG00000127415
25	0.018	DMP1	ENSG00000152592
25	0.018	ERCC6	ENSG00000225830
25	0.018	ERCC6-PGBD3	ENSG00000258838
28	0.0178	AARS1	ENSG00000090861
28	0.0178	CARS1	ENSG00000110619
28	0.0178	ERCC2	ENSG00000104884
28	0.0178	ERCC3	ENSG00000163161
28	0.0178	GTF2E2	ENSG00000197265
28	0.0178	GTF2H5	ENSG00000272047
28	0.0178	MPLKIP	ENSG00000168303
28	0.0178	RNF113A	ENSG00000125352
28	0.0178	TARS1	ENSG00000113407
37	0.0176	EMX2	ENSG00000170370
38	0.0174	POU4F3	ENSG00000091010
39	0.0171	MPV17	ENSG00000115204
40	0.0169	MYO7A	ENSG00000137474
41	0.0165	SATB2	ENSG00000119042
42	0.0164	GJB6	ENSG00000121742
43	0.0159	STRADA	ENSG00000266173
43	0.0159	IFIH1	ENSG00000115267
43	0.0159	SH3PXD2B	ENSG00000174705
46	0.0157	SCARB2	ENSG00000138760
47	0.0156	CASK	ENSG00000147044
48	0.0154	FGF9	ENSG00000102678
49	0.0153	FOXH1	ENSG00000160973
49	0.0153	LPAR1	ENSG00000198121
51	0.0151	DHCR7	ENSG00000172893
52	0.015	GLI2	ENSG00000074047
52	0.015	AMELX	ENSG00000125363
52	0.015	AMELY	ENSG00000099721
55	0.0147	NR2F1	ENSG00000175745
56	0.0145	NDP	ENSG00000124479
56	0.0145	GABRB3	ENSG00000166206
56	0.0145	SP6	ENSG00000189120
59	0.0144	PSAP	ENSG00000197746
60	0.0143	PDS5B	ENSG00000083642
60	0.0143	CRKL	ENSG00000099942
62	0.0142	RECQL	ENSG00000004700
62	0.0142	ARSB	ENSG00000113273
62	0.0142	FGFR2	ENSG00000066468
65	0.0141	RYK	ENSG00000163785
65	0.0141	FGFR3	ENSG00000068078
67	0.014	ILDR1	ENSG00000145103
68	0.0139	SLC7A14	ENSG00000013293
68	0.0139	ATP2B2	ENSG00000157087
70	0.0137	CHRD	ENSG00000090539
70	0.0137	KRAS	ENSG00000133703
70	0.0137	IFT27	ENSG00000100360
73	0.0136	SLC12A6	ENSG00000140199
73	0.0136	MMP14	ENSG00000157227
73	0.0136	PRRX1	ENSG00000116132
76	0.0134	BTD	ENSG00000169814
76	0.0134	WBP2	ENSG00000132471
76	0.0134	PTPN11	ENSG00000179295
79	0.0132	CACNA1D	ENSG00000157388
80	0.0131	PMM2	ENSG00000140650
80	0.0131	EYA1	ENSG00000104313
82	0.013	THRB	ENSG00000151090
82	0.013	PGAP1	ENSG00000197121
82	0.013	GABRB2	ENSG00000145864
85	0.0128	TNN	ENSG00000120332
86	0.0127	CDKN2D	ENSG00000129355
86	0.0127	GABRA5	ENSG00000186297
86	0.0127	TMTC4	ENSG00000125247
89	0.0126	TCOF1	ENSG00000070814
89	0.0126	EVC2	ENSG00000173040
89	0.0126	SFN	ENSG00000175793
92	0.0122	ENAM	ENSG00000132464
92	0.0122	FOXN3	ENSG00000053254
94	0.0121	SYNJ2	ENSG00000078269
95	0.012	SLC44A2	ENSG00000129353
96	0.0119	PTCH1	ENSG00000185920
96	0.0119	SLC17A8	ENSG00000179520
96	0.0119	CDC14A	ENSG00000079335
99	0.0118	NFIC	ENSG00000141905
99	0.0118	NGFR	ENSG00000064300
99	0.0118	GUSB	ENSG00000169919
99	0.0118	ERCC1	ENSG00000012061
99	0.0118	ERCC5	ENSG00000134899
104	0.0117	KCNMA1	ENSG00000156113
105	0.0116	COL4A3	ENSG00000169031
106	0.0115	FAM20A	ENSG00000108950
107	0.0114	CHUK	ENSG00000213341
108	0.0111	BAZ1B	ENSG00000009954
108	0.0111	BCL7B	ENSG00000106635
108	0.0111	BUD23	ENSG00000071462
108	0.0111	CLIP2	ENSG00000106665
108	0.0111	DNAJC30	ENSG00000176410
108	0.0111	EIF4H	ENSG00000106682
108	0.0111	ELN	ENSG00000049540
108	0.0111	FKBP6	ENSG00000077800
108	0.0111	GTF2I	ENSG00000077809
108	0.0111	GTF2IRD1	ENSG00000006704
108	0.0111	GTF2IRD2	ENSG00000196275
108	0.0111	LIMK1	ENSG00000106683
108	0.0111	METTL27	ENSG00000165171
108	0.0111	MLXIPL	ENSG00000009950
