rank	score	gene_symbol	gene_identifier
1	0.0525	COL2A1	ENSG00000139219
1	0.0525	DST	ENSG00000151914
3	0.0382	INHBA	ENSG00000122641
4	0.0378	PITX2	ENSG00000164093
5	0.0376	SLC39A13	ENSG00000165915
6	0.0342	NRTN	ENSG00000171119
7	0.0331	L1CAM	ENSG00000198910
8	0.0273	GSDMA	ENSG00000167914
9	0.0268	ERCC2	ENSG00000104884
10	0.0252	DVL3	ENSG00000161202
11	0.0232	CRKL	ENSG00000099942
12	0.0224	ERCC4	ENSG00000175595
13	0.0223	TOM1L2	ENSG00000175662
14	0.0221	ZNF469	ENSG00000225614
15	0.022	ERCC6	ENSG00000225830
15	0.022	ERCC6-PGBD3	ENSG00000258838
17	0.0218	CYP7A1	ENSG00000167910
18	0.0217	GJB3	ENSG00000188910
19	0.0215	KCTD1	ENSG00000134504
20	0.0214	HESX1	ENSG00000163666
21	0.0213	PTPN11	ENSG00000179295
22	0.0204	RECQL	ENSG00000004700
23	0.0198	LIG4	ENSG00000174405
23	0.0198	NSUN2	ENSG00000037474
25	0.0193	AWAT2	ENSG00000147160
26	0.0192	ERCC8	ENSG00000049167
27	0.0191	MKS1	ENSG00000011143
28	0.0188	GTF2E2	ENSG00000197265
29	0.0176	ACTG1	ENSG00000184009
29	0.0176	CEP97	ENSG00000182504
29	0.0176	MYB	ENSG00000118513
32	0.0172	PTCH1	ENSG00000185920
33	0.017	EGFR	ENSG00000146648
33	0.017	POU2F1	ENSG00000143190
35	0.0167	GJA1	ENSG00000152661
35	0.0167	GJB4	ENSG00000189433
35	0.0167	KDSR	ENSG00000119537
38	0.0166	SOS1	ENSG00000115904
39	0.0155	SCD	ENSG00000099194
40	0.0152	ST14	ENSG00000149418
41	0.0149	FOXF2	ENSG00000137273
41	0.0149	APBB2	ENSG00000163697
41	0.0149	XPO5	ENSG00000124571
44	0.0148	MCPH1	ENSG00000147316
45	0.0145	SH3PXD2B	ENSG00000174705
46	0.0139	PXDN	ENSG00000130508
46	0.0139	GBA1	ENSG00000177628
48	0.0138	RBM22	ENSG00000086589
48	0.0138	GTF2H5	ENSG00000272047
48	0.0138	ALOX12B	ENSG00000179477
51	0.0137	ZC3H11A	ENSG00000058673
51	0.0137	ZC3H11B	ENSG00000215817
53	0.0135	NFKBIA	ENSG00000100906
53	0.0135	HAP1	ENSG00000173805
55	0.0134	ALX4	ENSG00000052850
55	0.0134	PKNOX1	ENSG00000160199
57	0.0133	AARS1	ENSG00000090861
57	0.0133	CARS1	ENSG00000110619
57	0.0133	ERCC3	ENSG00000163161
57	0.0133	MPLKIP	ENSG00000168303
57	0.0133	RNF113A	ENSG00000125352
57	0.0133	TARS1	ENSG00000113407
63	0.0132	MAF	ENSG00000178573
64	0.0131	PNPLA1	ENSG00000180316
65	0.0129	FLG	ENSG00000143631
65	0.0129	FOXP3	ENSG00000049768
67	0.0125	SHH	ENSG00000164690
68	0.0124	CASK	ENSG00000147044
69	0.0123	FOXE3	ENSG00000186790
70	0.0122	LGR4	ENSG00000205213
71	0.0121	LMNA	ENSG00000160789
72	0.012	CARD14	ENSG00000141527
73	0.0118	DGAT2	ENSG00000062282
74	0.0117	ERCC5	ENSG00000134899
75	0.0115	DIAPH3	ENSG00000139734
76	0.0113	PAH	ENSG00000171759
76	0.0113	PEPD	ENSG00000124299
78	0.011	SIPA1L3	ENSG00000105738
78	0.011	ABCA12	ENSG00000144452
78	0.011	CEP55	ENSG00000138180
81	0.0108	ZC3H4	ENSG00000130749
81	0.0108	UBE2A	ENSG00000077721
83	0.0106	LBR	ENSG00000143815
83	0.0106	PAX6	ENSG00000007372
83	0.0106	PUS1	ENSG00000177192
86	0.0105	TRPM3	ENSG00000083067
86	0.0105	LOXL1	ENSG00000129038
86	0.0105	CRYGC	ENSG00000163254
89	0.0104	CRIM1	ENSG00000150938
89	0.0104	CAMK2B	ENSG00000058404
91	0.0103	CRYBB2	ENSG00000244752
91	0.0103	LIM2	ENSG00000105370
93	0.0102	CRYBA1	ENSG00000108255
94	0.0099	TBC1D20	ENSG00000125875
95	0.0098	B3GLCT	ENSG00000187676
95	0.0098	CRYGD	ENSG00000118231
97	0.0097	FOXH1	ENSG00000160973
98	0.0096	PYGO2	ENSG00000163348
99	0.0095	HSF4	ENSG00000102878
99	0.0095	LSS	ENSG00000160285
99	0.0095	LRRFIP1	ENSG00000124831
99	0.0095	BRAF	ENSG00000157764
103	0.0094	RAD9A	ENSG00000172613
103	0.0094	WBP1L	ENSG00000166272
103	0.0094	FGFR2	ENSG00000066468
103	0.0094	MSX2	ENSG00000120149
107	0.0093	AQP2	ENSG00000167580
107	0.0093	AVPR2	ENSG00000126895
107	0.0093	PCCA	ENSG00000175198
107	0.0093	PFAS	ENSG00000178921
107	0.0093	FGF9	ENSG00000102678
112	0.0092	RAF1	ENSG00000132155
112	0.0092	DDX6	ENSG00000110367
112	0.0092	SVEP1	ENSG00000165124
112	0.0092	DDB2	ENSG00000134574
112	0.0092	XPA	ENSG00000136936
112	0.0092	XPC	ENSG00000154767
112	0.0092	SPP1	ENSG00000118785
119	0.0091	ACER1	ENSG00000167769
119	0.0091	PRICKLE1	ENSG00000139174
121	0.009	PITX3	ENSG00000107859
121	0.009	KRAS	ENSG00000133703
121	0.009	GJA8	ENSG00000121634
121	0.009	MMP14	ENSG00000157227
125	0.0089	CAMSAP3	ENSG00000076826
125	0.0089	SPNS2	ENSG00000183018
127	0.0088	DHCR7	ENSG00000172893
128	0.0087	NECTIN3	ENSG00000177707
128	0.0087	SDR9C7	ENSG00000170426
128	0.0087	ADA2	ENSG00000093072
128	0.0087	GATA1	ENSG00000102145
128	0.0087	HEATR3	ENSG00000155393
128	0.0087	RPL11	ENSG00000142676
128	0.0087	RPL15	ENSG00000174748
128	0.0087	RPL18	ENSG00000063177
128	0.0087	RPL26	ENSG00000161970
128	0.0087	RPL27	ENSG00000131469
128	0.0087	RPL31	ENSG00000071082
128	0.0087	RPL35	ENSG00000136942
128	0.0087	RPL35A	ENSG00000182899
128	0.0087	RPL5	ENSG00000122406
128	0.0087	RPL8	ENSG00000161016
128	0.0087	RPL9	ENSG00000163682
128	0.0087	RPS10	ENSG00000124614
128	0.0087	RPS15A	ENSG00000134419
128	0.0087	RPS17	ENSG00000184779
128	0.0087	RPS17L	ENSG00000182774
128	0.0087	RPS19	ENSG00000105372
