rank	score	gene_symbol	gene_identifier
1	0.0525	SMOC1	ENSG00000198732
2	0.0263	NFIX	ENSG00000008441
3	0.0255	ZIC5	ENSG00000139800
4	0.0241	CSNK2A1	ENSG00000101266
5	0.0221	PRDM16	ENSG00000142611
6	0.022	NEK1	ENSG00000137601
7	0.0217	DSCAM	ENSG00000171587
8	0.0207	SATB2	ENSG00000119042
9	0.0206	GATA3	ENSG00000107485
10	0.0203	FGF9	ENSG00000102678
11	0.0197	KATNB1	ENSG00000140854
12	0.0193	TUBB3	ENSG00000198211
13	0.0192	CASK	ENSG00000147044
14	0.0186	TCOF1	ENSG00000070814
15	0.0185	HYDIN	ENSG00000157423
16	0.0182	OSGEP	ENSG00000092094
17	0.018	SLX4	ENSG00000188827
18	0.0172	BBS1	ENSG00000174483
18	0.0172	CTD-3074O7.11	ENSG00000256349
20	0.0171	PRICKLE1	ENSG00000139174
20	0.0171	NOSIP	ENSG00000142546
22	0.0168	TTC5	ENSG00000136319
23	0.0165	WDR62	ENSG00000075702
24	0.0164	SLC32A1	ENSG00000101438
25	0.0163	GLRA1	ENSG00000145888
26	0.0161	NAPA	ENSG00000105402
26	0.0161	JAM3	ENSG00000166086
28	0.0158	TP53BP2	ENSG00000143514
29	0.0157	SUFU	ENSG00000107882
30	0.0156	EML1	ENSG00000066629
30	0.0156	YY1	ENSG00000100811
32	0.0154	COL18A1	ENSG00000182871
33	0.0153	CYP51A1	ENSG00000001630
34	0.0152	EDNRA	ENSG00000151617
34	0.0152	MYH10	ENSG00000133026
34	0.0152	DCTN5	ENSG00000166847
34	0.0152	CHD7	ENSG00000171316
38	0.0148	E2F5	ENSG00000133740
38	0.0148	CPLANE1	ENSG00000197603
38	0.0148	FOXC1	ENSG00000054598
41	0.0147	KIF14	ENSG00000118193
42	0.0145	EYA1	ENSG00000104313
42	0.0145	OTX2	ENSG00000165588
44	0.0143	HSD17B2	ENSG00000086696
44	0.0143	COL2A1	ENSG00000139219
44	0.0143	OPA1	ENSG00000198836
47	0.0141	CDK5R1	ENSG00000176749
47	0.0141	DLX5	ENSG00000105880
49	0.014	PGAP1	ENSG00000197121
50	0.0138	HTT	ENSG00000197386
51	0.0137	MSI1	ENSG00000135097
51	0.0137	SLC12A6	ENSG00000140199
53	0.0135	MPDZ	ENSG00000107186
53	0.0135	FKRP	ENSG00000181027
55	0.0134	MKS1	ENSG00000011143
55	0.0134	PSAT1	ENSG00000135069
57	0.0133	SDCCAG8	ENSG00000054282
58	0.0131	RTTN	ENSG00000176225
58	0.0131	ANKFY1	ENSG00000185722
60	0.013	BNC2	ENSG00000173068
60	0.013	ZEB2	ENSG00000169554
62	0.0129	ULK4	ENSG00000168038
62	0.0129	CHRD	ENSG00000090539
64	0.0128	DPH1	ENSG00000108963
65	0.0127	REEP1	ENSG00000068615
65	0.0127	NFIA	ENSG00000162599
65	0.0127	WDR11	ENSG00000120008
68	0.0126	RYK	ENSG00000163785
68	0.0126	ZNF423	ENSG00000102935
70	0.0125	LMNB1	ENSG00000113368
70	0.0125	SMARCA4	ENSG00000127616
72	0.0124	PDS5B	ENSG00000083642
73	0.0123	NIPBL	ENSG00000164190
73	0.0123	KIF11	ENSG00000138160
73	0.0123	ASPA	ENSG00000108381
76	0.0121	VPS51	ENSG00000149823
76	0.0121	FOXN3	ENSG00000053254
78	0.012	AHDC1	ENSG00000126705
78	0.012	L1CAM	ENSG00000198910
78	0.012	LLGL1	ENSG00000131899
78	0.012	SPOP	ENSG00000121067
78	0.012	OTULIN	ENSG00000154124
78	0.012	PCNT	ENSG00000160299
84	0.0119	NCALD	ENSG00000104490
84	0.0119	POMGNT1	ENSG00000085998
86	0.0118	SRC	ENSG00000197122
86	0.0118	SPAG6	ENSG00000077327
86	0.0118	SATB1	ENSG00000182568
89	0.0117	MDGA2	ENSG00000139915
89	0.0117	MARCKS	ENSG00000155130
91	0.0116	IFT27	ENSG00000100360
92	0.0115	TUBA1A	ENSG00000167552
93	0.0114	CRKL	ENSG00000099942
93	0.0114	SFN	ENSG00000175793
95	0.0113	MSX1	ENSG00000163132
95	0.0113	ASXL3	ENSG00000141431
95	0.0113	TP73	ENSG00000078900
95	0.0113	MED25	ENSG00000104973
99	0.0111	WNT1	ENSG00000125084
99	0.0111	DKK1	ENSG00000107984
101	0.011	KAT6B	ENSG00000156650
101	0.011	PMP22	ENSG00000109099
103	0.0109	GMNC	ENSG00000205835
103	0.0109	TGIF1	ENSG00000177426
105	0.0108	ERCC1	ENSG00000012061
105	0.0108	CCDC39	ENSG00000145075
105	0.0108	DCHS1	ENSG00000166341
105	0.0108	MED27	ENSG00000160563
105	0.0108	ZMPSTE24	ENSG00000084073
105	0.0108	PRRX1	ENSG00000116132
111	0.0105	FOXH1	ENSG00000160973
111	0.0105	GLI2	ENSG00000074047
111	0.0105	CLP1	ENSG00000172409
114	0.0104	DLG5	ENSG00000151208
114	0.0104	ITGAV	ENSG00000138448
116	0.0103	CACNA1S	ENSG00000081248
116	0.0103	ADGRA2	ENSG00000020181
116	0.0103	SC5D	ENSG00000109929
116	0.0103	KIF6	ENSG00000164627
120	0.0102	CIT	ENSG00000122966
120	0.0102	SON	ENSG00000159140
122	0.0101	AHI1	ENSG00000135541
122	0.0101	FUZ	ENSG00000010361
122	0.0101	PSEN1	ENSG00000080815
122	0.0101	TARDBP	ENSG00000120948
126	0.01	QARS1	ENSG00000172053
127	0.0099	NSRP1	ENSG00000126653
127	0.0099	KCNJ6	ENSG00000157542
127	0.0099	TMEM161B	ENSG00000164180
127	0.0099	CEP152	ENSG00000103995
131	0.0098	ELP2	ENSG00000134759
131	0.0098	C2CD3	ENSG00000168014
131	0.0098	TBX1	ENSG00000184058
134	0.0097	SMPD4	ENSG00000136699
135	0.0096	FBXW11	ENSG00000072803
135	0.0096	MYO9A	ENSG00000066933
137	0.0095	ASNS	ENSG00000070669
137	0.0095	ATP1B2	ENSG00000129244
139	0.0094	CDK5RAP2	ENSG00000136861
139	0.0094	DPCD	ENSG00000166171
139	0.0094	SSR2	ENSG00000163479
142	0.0093	SOX9	ENSG00000125398
142	0.0093	RSPH9	ENSG00000172426
144	0.0092	BICD2	ENSG00000185963
144	0.0092	RANBP1	ENSG00000099901
144	0.0092	UBAP1	ENSG00000165006
144	0.0092	COG5	ENSG00000164597
144	0.0092	CETN2	ENSG00000147400
149	0.0091	ATR	ENSG00000175054
150	0.009	ALDH6A1	ENSG00000119711
150	0.009	DOCK6	ENSG00000130158
152	0.0089	DYNC2H1	ENSG00000187240
152	0.0089	HESX1	ENSG00000163666
152	0.0089	FOXJ1	ENSG00000129654
152	0.0089	ZNF526	ENSG00000167625
156	0.0088	CFAP54	ENSG00000188596
156	0.0088	RAC1	ENSG00000136238
156	0.0088	NDE1	ENSG00000072864
156	0.0088	CHMP1A	ENSG00000131165
156	0.0088	SLC35A2	ENSG00000102100
156	0.0088	OPHN1	ENSG00000079482
162	0.0087	STRADA	ENSG00000266173
162	0.0087	TRPS1	ENSG00000104447
164	0.0086	HSPD1	ENSG00000144381
164	0.0086	CTNNB1	ENSG00000168036
164	0.0086	CLCN3	ENSG00000109572
164	0.0086	DNAJC11	ENSG00000007923
168	0.0085	MAPKAPK5	ENSG00000089022
168	0.0085	SH3PXD2B	ENSG00000174705
168	0.0085	FOXG1	ENSG00000176165
171	0.0084	MEF2C	ENSG00000081189
171	0.0084	NME7	ENSG00000143156
171	0.0084	APAF1	ENSG00000120868
174	0.0083	GMNN	ENSG00000112312
174	0.0083	ITGB1	ENSG00000150093
176	0.0082	SPEF2	ENSG00000152582
176	0.0082	ARHGEF2	ENSG00000116584
178	0.0081	VAX1	ENSG00000148704
178	0.0081	PIGA	ENSG00000165195
178	0.0081	VCP	ENSG00000165280
178	0.0081	ADNP	ENSG00000101126
178	0.0081	WWOX	ENSG00000186153
183	0.008	SIX1	ENSG00000126778
183	0.008	CUL4B	ENSG00000158290
183	0.008	MCPH1	ENSG00000147316
183	0.008	MYCBP2	ENSG00000005810
183	0.008	TMEM67	ENSG00000164953
183	0.008	TMEM222	ENSG00000186501
189	0.0079	PSIP1	ENSG00000164985
189	0.0079	PPIL1	ENSG00000137168
189	0.0079	MBOAT7	ENSG00000125505
192	0.0078	ZEB1	ENSG00000148516
192	0.0078	TAOK1	ENSG00000160551
192	0.0078	TUBB2B	ENSG00000137285
192	0.0078	COG1	ENSG00000166685
192	0.0078	KIDINS220	ENSG00000134313
192	0.0078	TAF8	ENSG00000137413
192	0.0078	PGAP3	ENSG00000161395
192	0.0078	DHRS3	ENSG00000162496
