rank	score	gene_symbol	gene_identifier
1	0.0084	SP6	ENSG00000189120
2	0.0074	PTPN11	ENSG00000179295
3	0.0068	CHSY1	ENSG00000131873
4	0.0067	PDGFRB	ENSG00000113721
5	0.0061	CREBBP	ENSG00000005339
5	0.0061	EP300	ENSG00000100393
7	0.0054	PRICKLE1	ENSG00000139174
8	0.0053	FGFRL1	ENSG00000127418
9	0.0052	NEK1	ENSG00000137601
10	0.0049	CCN2	ENSG00000118523
11	0.0048	FAM20C	ENSG00000177706
12	0.0044	SH3PXD2B	ENSG00000174705
13	0.0043	TBX15	ENSG00000092607
14	0.0041	ARSB	ENSG00000113273
14	0.0041	SOX5	ENSG00000134532
14	0.0041	IDUA	ENSG00000127415
14	0.0041	ZIC3	ENSG00000156925
18	0.004	HOXD12	ENSG00000170178
19	0.0039	RUNX2	ENSG00000124813
20	0.0038	MEGF8	ENSG00000105429
20	0.0038	TCOF1	ENSG00000070814
20	0.0038	LRP6	ENSG00000070018
20	0.0038	PRRX1	ENSG00000116132
24	0.0037	FOXH1	ENSG00000160973
24	0.0037	DLX5	ENSG00000105880
24	0.0037	DLX6	ENSG00000006377
27	0.0036	ROR2	ENSG00000169071
28	0.0035	DMP1	ENSG00000152592
28	0.0035	WNT10A	ENSG00000135925
30	0.0034	CBFB	ENSG00000067955
30	0.0034	NSDHL	ENSG00000147383
30	0.0034	HOXA13	ENSG00000106031
30	0.0034	LRRK1	ENSG00000154237
34	0.0033	FGF9	ENSG00000102678
35	0.0032	EDA	ENSG00000158813
35	0.0032	FGFR2	ENSG00000066468
35	0.0032	PAX9	ENSG00000198807
38	0.0031	MKS1	ENSG00000011143
38	0.0031	WNT5A	ENSG00000114251
38	0.0031	CHUK	ENSG00000213341
41	0.003	OSTM1	ENSG00000081087
41	0.003	ALG9	ENSG00000086848
41	0.003	ALX4	ENSG00000052850
41	0.003	IFT140	ENSG00000187535
45	0.0029	CILK1	ENSG00000112144
45	0.0029	FGFR3	ENSG00000068078
45	0.0029	CPLANE1	ENSG00000197603
45	0.0029	MMP14	ENSG00000157227
45	0.0029	SP8	ENSG00000164651
45	0.0029	GJA1	ENSG00000152661
45	0.0029	GLI3	ENSG00000106571
45	0.0029	SP3	ENSG00000172845
53	0.0028	AMELX	ENSG00000125363
53	0.0028	AMELY	ENSG00000099721
53	0.0028	FLNA	ENSG00000196924
53	0.0028	MECOM	ENSG00000085276
53	0.0028	ALKBH1	ENSG00000100601
53	0.0028	SLC39A13	ENSG00000165915
53	0.0028	PTCH1	ENSG00000185920
53	0.0028	BPNT2	ENSG00000104331
61	0.0027	SLC26A2	ENSG00000155850
61	0.0027	NPR3	ENSG00000113389
61	0.0027	ZMPSTE24	ENSG00000084073
61	0.0027	SPRY2	ENSG00000136158
61	0.0027	B3GLCT	ENSG00000187676
61	0.0027	EDNRA	ENSG00000151617
61	0.0027	KL	ENSG00000133116
68	0.0026	ZEB1	ENSG00000148516
68	0.0026	IRF6	ENSG00000117595
68	0.0026	FBN2	ENSG00000138829
68	0.0026	ZNF366	ENSG00000178175
68	0.0026	LMNA	ENSG00000160789
68	0.0026	HIC1	ENSG00000177374
68	0.0026	SFN	ENSG00000175793
68	0.0026	PPP1R15B	ENSG00000158615
68	0.0026	TRMT10A	ENSG00000145331
68	0.0026	HOXD13	ENSG00000128714
78	0.0025	RSPO2	ENSG00000147655
78	0.0025	TBX1	ENSG00000184058
78	0.0025	LAMA5	ENSG00000130702
78	0.0025	PGAP1	ENSG00000197121
78	0.0025	FOXC1	ENSG00000054598
78	0.0025	TCF15	ENSG00000125878
78	0.0025	TMEM53	ENSG00000126106
78	0.0025	VPS25	ENSG00000131475
78	0.0025	TENT5A	ENSG00000112773
78	0.0025	ADNP	ENSG00000101126
88	0.0024	CNOT1	ENSG00000125107
88	0.0024	IFT27	ENSG00000100360
88	0.0024	HUWE1	ENSG00000086758
88	0.0024	CACNA1S	ENSG00000081248
88	0.0024	EDARADD	ENSG00000186197
88	0.0024	CYP51A1	ENSG00000001630
88	0.0024	SLC10A7	ENSG00000120519
88	0.0024	IFT88	ENSG00000032742
88	0.0024	CTNNB1	ENSG00000168036
88	0.0024	CCP110	ENSG00000103540
98	0.0023	PTK7	ENSG00000112655
98	0.0023	DYNC2H1	ENSG00000187240
98	0.0023	TULP3	ENSG00000078246
98	0.0023	SHH	ENSG00000164690
98	0.0023	KAT6A	ENSG00000083168
98	0.0023	TP63	ENSG00000073282
