rank	score	gene_symbol	gene_identifier
1	0.0525	ABHD12	ENSG00000100997
1	0.0525	ACAN	ENSG00000157766
1	0.0525	ACTB	ENSG00000075624
1	0.0525	ACTG1	ENSG00000184009
1	0.0525	ADGRV1	ENSG00000164199
1	0.0525	AHR	ENSG00000106546
1	0.0525	ALG10	ENSG00000139133
1	0.0525	ALG10B	ENSG00000175548
1	0.0525	ALMS1	ENSG00000116127
1	0.0525	ANP32B	ENSG00000136938
1	0.0525	AP000322.53	ENSG00000243627
1	0.0525	AP3D1	ENSG00000065000
1	0.0525	APOE	ENSG00000130203
1	0.0525	AQP4	ENSG00000171885
1	0.0525	ARSA	ENSG00000100299
1	0.0525	ATF2	ENSG00000115966
1	0.0525	ATOH1	ENSG00000172238
1	0.0525	ATP2B2	ENSG00000157087
1	0.0525	ATP6V0A4	ENSG00000105929
1	0.0525	AXIN1	ENSG00000103126
1	0.0525	BAIAP2L2	ENSG00000128298
1	0.0525	BARHL1	ENSG00000125492
1	0.0525	BDNF	ENSG00000176697
1	0.0525	BMP4	ENSG00000125378
1	0.0525	BSN	ENSG00000164061
1	0.0525	CACHD1	ENSG00000158966
1	0.0525	CACNA1D	ENSG00000157388
1	0.0525	CASP3	ENSG00000164305
1	0.0525	CD164	ENSG00000135535
1	0.0525	CDC14A	ENSG00000079335
1	0.0525	CDH23	ENSG00000107736
1	0.0525	CDKN1B	ENSG00000111276
1	0.0525	CDKN2D	ENSG00000129355
1	0.0525	CEACAM16	ENSG00000213892
1	0.0525	CELSR1	ENSG00000075275
1	0.0525	CHD7	ENSG00000171316
1	0.0525	CIB2	ENSG00000136425
1	0.0525	CIB3	ENSG00000141977
1	0.0525	CLDN11	ENSG00000013297
1	0.0525	CLDN9	ENSG00000213937
1	0.0525	CLEC16A	ENSG00000038532
1	0.0525	CLIC5	ENSG00000112782
1	0.0525	CLRN1	ENSG00000163646
1	0.0525	CLRN2	ENSG00000249581
1	0.0525	CMAHP	ENSG00000168405
1	0.0525	COCH	ENSG00000100473
1	0.0525	COL11A2	ENSG00000204248
1	0.0525	COL1A1	ENSG00000108821
1	0.0525	COL2A1	ENSG00000139219
1	0.0525	COL4A3	ENSG00000169031
1	0.0525	COL4A4	ENSG00000081052
1	0.0525	COL9A1	ENSG00000112280
1	0.0525	CRYM	ENSG00000103316
1	0.0525	CS	ENSG00000062485
1	0.0525	CSF1R	ENSG00000182578
1	0.0525	CTNNB1	ENSG00000168036
1	0.0525	CTSD	ENSG00000117984
1	0.0525	DLX1	ENSG00000144355
1	0.0525	DMXL2	ENSG00000104093
1	0.0525	DNAJC5	ENSG00000101152
1	0.0525	EDNRA	ENSG00000151617
1	0.0525	EDNRB	ENSG00000136160
1	0.0525	EFNB2	ENSG00000125266
1	0.0525	ELMOD1	ENSG00000110675
1	0.0525	ELMOD3	ENSG00000115459
1	0.0525	EMX2	ENSG00000170370
1	0.0525	ENPP1	ENSG00000197594
1	0.0525	EPS8L2	ENSG00000177106
1	0.0525	ERCC1	ENSG00000012061
1	0.0525	ERCC6	ENSG00000225830
1	0.0525	ERCC6-PGBD3	ENSG00000258838
1	0.0525	ERCC8	ENSG00000049167
1	0.0525	ESPN	ENSG00000187017
1	0.0525	ESRRG	ENSG00000196482
1	0.0525	EYA1	ENSG00000104313
1	0.0525	EYA2	ENSG00000064655
1	0.0525	FAM107B	ENSG00000065809
1	0.0525	FAM20C	ENSG00000177706
1	0.0525	FBN2	ENSG00000138829
1	0.0525	FBXO11	ENSG00000138081
1	0.0525	FBXO2	ENSG00000116661
1	0.0525	FGF10	ENSG00000070193
1	0.0525	FGF3	ENSG00000186895
1	0.0525	FGFR2	ENSG00000066468
1	0.0525	FGFR3	ENSG00000068078
1	0.0525	FIGN	ENSG00000182263
1	0.0525	FOS	ENSG00000170345
1	0.0525	FOXI1	ENSG00000168269
1	0.0525	FSCN2	ENSG00000186765
1	0.0525	FZD4	ENSG00000174804
1	0.0525	GABPA	ENSG00000154727
1	0.0525	GABRA5	ENSG00000186297
1	0.0525	GABRB2	ENSG00000145864
1	0.0525	GABRB3	ENSG00000166206
1	0.0525	GAS2	ENSG00000148935
1	0.0525	GATA3	ENSG00000107485
1	0.0525	GBX2	ENSG00000168505
1	0.0525	GFI1	ENSG00000162676
1	0.0525	GJB2	ENSG00000165474
1	0.0525	GJB3	ENSG00000188910
1	0.0525	GJB6	ENSG00000121742
1	0.0525	GPSM2	ENSG00000121957
1	0.0525	GRID1	ENSG00000182771
1	0.0525	GRID2	ENSG00000152208
1	0.0525	GRXCR1	ENSG00000215203
1	0.0525	GRXCR2	ENSG00000204928
1	0.0525	GUSB	ENSG00000169919
1	0.0525	HARS1	ENSG00000170445
1	0.0525	HGF	ENSG00000019991
1	0.0525	HMGXB3	ENSG00000113716
1	0.0525	HMX2	ENSG00000188816
1	0.0525	HMX3	ENSG00000188620
1	0.0525	HOXA1	ENSG00000105991
1	0.0525	HOXA2	ENSG00000105996
1	0.0525	HPN	ENSG00000105707
1	0.0525	HSPG2	ENSG00000142798
1	0.0525	IDUA	ENSG00000127415
1	0.0525	IFT56	ENSG00000105948
1	0.0525	IFT88	ENSG00000032742
1	0.0525	IGF1	ENSG00000017427
1	0.0525	IKZF2	ENSG00000030419
1	0.0525	IL2RB	ENSG00000100385
1	0.0525	ILDR1	ENSG00000145103
1	0.0525	ISL1	ENSG00000016082
1	0.0525	JAG1	ENSG00000101384
1	0.0525	KCNE1	ENSG00000180509
1	0.0525	KCNJ10	ENSG00000177807
1	0.0525	KCNJ11	ENSG00000187486
1	0.0525	KCNMA1	ENSG00000156113
1	0.0525	KCNQ1	ENSG00000053918
1	0.0525	KCNQ4	ENSG00000117013
1	0.0525	KIT	ENSG00000157404
1	0.0525	KL	ENSG00000133116
1	0.0525	KMT2D	ENSG00000167548
1	0.0525	LARGE1	ENSG00000133424
1	0.0525	LDAH	ENSG00000118961
1	0.0525	LHFPL5	ENSG00000197753
1	0.0525	LMNA	ENSG00000160789
1	0.0525	LMX1A	ENSG00000162761
1	0.0525	LOXHD1	ENSG00000167210
1	0.0525	LRP2	ENSG00000081479
