rank	score	gene_symbol	gene_identifier
1	0.0081	SMOC1	ENSG00000198732
2	0.0068	FOXC1	ENSG00000054598
3	0.0047	ALKBH1	ENSG00000100601
4	0.0046	HS2ST1	ENSG00000153936
5	0.0045	SMG9	ENSG00000105771
6	0.0043	CRIM1	ENSG00000150938
7	0.0041	SLC13A4	ENSG00000164707
8	0.004	GLCE	ENSG00000138604
8	0.004	ALDH1A3	ENSG00000184254
10	0.0037	BMP4	ENSG00000125378
11	0.0036	LGR4	ENSG00000205213
11	0.0036	POU4F3	ENSG00000091010
13	0.0035	HSF4	ENSG00000102878
13	0.0035	NDST1	ENSG00000070614
15	0.0033	KAT6B	ENSG00000156650
15	0.0033	ADAM17	ENSG00000151694
15	0.0033	MYO10	ENSG00000145555
15	0.0033	GAS1	ENSG00000180447
19	0.0032	JAG1	ENSG00000101384
20	0.0031	TRPM3	ENSG00000083067
21	0.003	FREM1	ENSG00000164946
22	0.0029	APAF1	ENSG00000120868
23	0.0028	LTBP2	ENSG00000119681
24	0.0027	FGF20	ENSG00000078579
24	0.0027	GRIP1	ENSG00000155974
26	0.0026	DMP1	ENSG00000152592
26	0.0026	TGFB2	ENSG00000092969
28	0.0025	SH3PXD2B	ENSG00000174705
28	0.0025	ADAMTSL4	ENSG00000143382
28	0.0025	SLC39A13	ENSG00000165915
31	0.0024	RYBP	ENSG00000163602
31	0.0024	ARHGAP31	ENSG00000031081
31	0.0024	PAX9	ENSG00000198807
31	0.0024	RXRA	ENSG00000186350
31	0.0024	PAX1	ENSG00000125813
31	0.0024	FBN2	ENSG00000138829
37	0.0023	EYA1	ENSG00000104313
37	0.0023	RSPO2	ENSG00000147655
37	0.0023	PORCN	ENSG00000102312
37	0.0023	SP6	ENSG00000189120
37	0.0023	OSR2	ENSG00000164920
42	0.0022	ASPH	ENSG00000198363
42	0.0022	ENPP1	ENSG00000197594
42	0.0022	KMT2D	ENSG00000167548
42	0.0022	FGF10	ENSG00000070193
42	0.0022	FGFR2	ENSG00000066468
42	0.0022	FGFR3	ENSG00000068078
48	0.0021	MSX2	ENSG00000120149
48	0.0021	WNT10A	ENSG00000135925
48	0.0021	LEF1	ENSG00000138795
48	0.0021	NAA10	ENSG00000102030
48	0.0021	LMX1B	ENSG00000136944
48	0.0021	FIGN	ENSG00000182263
54	0.002	ZNF469	ENSG00000225614
54	0.002	FOXE3	ENSG00000186790
54	0.002	LTBP3	ENSG00000168056
54	0.002	BMP7	ENSG00000101144
54	0.002	BAP1	ENSG00000163930
54	0.002	CYSLTR2	ENSG00000152207
54	0.002	GNA11	ENSG00000088256
54	0.002	GNAQ	ENSG00000156052
54	0.002	SF3B1	ENSG00000115524
54	0.002	RPS7	ENSG00000171863
54	0.002	EDARADD	ENSG00000186197
54	0.002	TP63	ENSG00000073282
66	0.0019	MITF	ENSG00000187098
66	0.0019	EDAR	ENSG00000135960
66	0.0019	EDNRA	ENSG00000151617
66	0.0019	PAX2	ENSG00000075891
66	0.0019	MAB21L1	ENSG00000180660
66	0.0019	EDA	ENSG00000158813
66	0.0019	TFAP2A	ENSG00000137203
73	0.0018	YY1	ENSG00000100811
73	0.0018	LUM	ENSG00000139329
73	0.0018	MCPH1	ENSG00000147316
73	0.0018	LRP6	ENSG00000070018
73	0.0018	CHRDL1	ENSG00000101938
73	0.0018	HMX1	ENSG00000215612
73	0.0018	ZEB2	ENSG00000169554
73	0.0018	COL18A1	ENSG00000182871
73	0.0018	ITGB4	ENSG00000132470
73	0.0018	COL8A2	ENSG00000171812
73	0.0018	DPT	ENSG00000143196
84	0.0017	PXDN	ENSG00000130508
84	0.0017	BTBD7	ENSG00000011114
84	0.0017	BCOR	ENSG00000183337
84	0.0017	PAX6	ENSG00000007372
84	0.0017	B9D2	ENSG00000123810
84	0.0017	CITED2	ENSG00000164442
84	0.0017	SPRY2	ENSG00000136158
84	0.0017	NOSIP	ENSG00000142546
84	0.0017	PLEKHA5	ENSG00000052126
84	0.0017	LRRK1	ENSG00000154237
84	0.0017	SPNS2	ENSG00000183018
84	0.0017	RECQL4	ENSG00000160957
84	0.0017	SGIP1	ENSG00000118473
84	0.0017	SALL4	ENSG00000101115
84	0.0017	CHD7	ENSG00000171316
84	0.0017	B3GALT6	ENSG00000176022
100	0.0016	WDR45	ENSG00000196998
100	0.0016	PCYT1A	ENSG00000161217
100	0.0016	PITX1	ENSG00000069011
100	0.0016	AWAT2	ENSG00000147160
100	0.0016	DNAJC5	ENSG00000101152
100	0.0016	EHBP1L1	ENSG00000173442
100	0.0016	RALA	ENSG00000006451
100	0.0016	SLX4	ENSG00000188827
100	0.0016	CHST5	ENSG00000135702
100	0.0016	CHST6	ENSG00000183196
100	0.0016	PRR12	ENSG00000126464
100	0.0016	FUZ	ENSG00000010361
100	0.0016	PITX3	ENSG00000107859
100	0.0016	MORC2	ENSG00000133422
100	0.0016	TCOF1	ENSG00000070814
100	0.0016	EEF1D	ENSG00000104529
100	0.0016	PPP1R13L	ENSG00000104881
100	0.0016	TBX22	ENSG00000122145
118	0.0015	CCP110	ENSG00000103540
118	0.0015	YAP1	ENSG00000137693
118	0.0015	TEAD1	ENSG00000187079
118	0.0015	NAGLU	ENSG00000108784
118	0.0015	FAM20C	ENSG00000177706
118	0.0015	AGAP1	ENSG00000157985
118	0.0015	AGAP10	ENSG00000204172
118	0.0015	AGAP5	ENSG00000172650
118	0.0015	AGAP7P	ENSG00000204169
118	0.0015	AGAP9	ENSG00000198035
118	0.0015	AMELX	ENSG00000125363
118	0.0015	AMELY	ENSG00000099721
118	0.0015	PTDSS1	ENSG00000156471
118	0.0015	C12orf57	ENSG00000111678
118	0.0015	FOS	ENSG00000170345
118	0.0015	TP53BP2	ENSG00000143514
118	0.0015	PCED1A	ENSG00000132635
118	0.0015	KAT6A	ENSG00000083168
118	0.0015	SCUBE3	ENSG00000146197
118	0.0015	RNF168	ENSG00000163961
118	0.0015	GJA1	ENSG00000152661
118	0.0015	UBR1	ENSG00000159459
118	0.0015	ZEB1	ENSG00000148516
118	0.0015	FREM2	ENSG00000150893
118	0.0015	GLI3	ENSG00000106571
118	0.0015	MSX1	ENSG00000163132
118	0.0015	UBE3B	ENSG00000151148
118	0.0015	MAN2B1	ENSG00000104774
118	0.0015	PITX2	ENSG00000164093
147	0.0014	PPAT	ENSG00000128059
147	0.0014	AMMECR1	ENSG00000101935
147	0.0014	KERA	ENSG00000139330
147	0.0014	C8orf58	ENSG00000241852
147	0.0014	PRR21	ENSG00000221961
147	0.0014	FLNA	ENSG00000196924
147	0.0014	MAP3K7	ENSG00000135341
147	0.0014	HMGB3	ENSG00000029993
147	0.0014	B3GNT7	ENSG00000156966
147	0.0014	POU3F4	ENSG00000196767
147	0.0014	VEGFA	ENSG00000112715
147	0.0014	FLNB	ENSG00000136068
147	0.0014	CPLX1	ENSG00000168993
147	0.0014	CTBP1	ENSG00000159692
147	0.0014	LETM1	ENSG00000168924
147	0.0014	NELFA	ENSG00000185049
147	0.0014	NSD2	ENSG00000109685
147	0.0014	PIGG	ENSG00000174227
147	0.0014	COL5A2	ENSG00000204262
147	0.0014	CHST14	ENSG00000169105
147	0.0014	FKBP14	ENSG00000106080
147	0.0014	PPP1CB	ENSG00000213639
147	0.0014	ADIPOR1	ENSG00000159346
147	0.0014	CHN1	ENSG00000128656
147	0.0014	MAFB	ENSG00000204103
147	0.0014	KAT14	ENSG00000149474
147	0.0014	HHAT	ENSG00000054392
147	0.0014	NFIC	ENSG00000141905
147	0.0014	CREBBP	ENSG00000005339
147	0.0014	EP300	ENSG00000100393
177	0.0013	TGIF1	ENSG00000177426
177	0.0013	VSX2	ENSG00000119614
177	0.0013	PTP4A1	ENSG00000112245
177	0.0013	TGFA	ENSG00000163235
177	0.0013	CRKL	ENSG00000099942
177	0.0013	TOP2A	ENSG00000131747
177	0.0013	DIAPH3	ENSG00000139734
177	0.0013	MKS1	ENSG00000011143
177	0.0013	COL4A2	ENSG00000134871
177	0.0013	AKT1	ENSG00000142208
177	0.0013	PTEN	ENSG00000171862
177	0.0013	PYGO2	ENSG00000163348
