rank	score	gene_symbol	gene_identifier
1	0.0057	EFEMP2	ENSG00000172638
2	0.0047	CHD7	ENSG00000171316
2	0.0047	B3GAT3	ENSG00000149541
4	0.0046	NDUFS4	ENSG00000164258
5	0.0045	ALDH1A3	ENSG00000184254
5	0.0045	SMOC1	ENSG00000198732
7	0.0043	WBP11	ENSG00000084463
8	0.0041	AGRN	ENSG00000188157
8	0.0041	CHAT	ENSG00000070748
8	0.0041	COL13A1	ENSG00000197467
8	0.0041	MYO9A	ENSG00000066933
8	0.0041	SLC18A3	ENSG00000187714
8	0.0041	SLC25A1	ENSG00000100075
8	0.0041	SLC5A7	ENSG00000115665
8	0.0041	SNAP25	ENSG00000132639
8	0.0041	SYT2	ENSG00000143858
8	0.0041	VAMP1	ENSG00000139190
18	0.0037	MKS1	ENSG00000011143
19	0.0036	SIX1	ENSG00000126778
20	0.0034	ARB2A	ENSG00000113391
20	0.0034	NIPBL	ENSG00000164190
20	0.0034	HESX1	ENSG00000163666
23	0.0033	ZNF699	ENSG00000196110
23	0.0033	FLNB	ENSG00000136068
25	0.0031	NSD1	ENSG00000165671
26	0.003	HRAS	ENSG00000174775
26	0.003	RPGRIP1L	ENSG00000103494
26	0.003	TBX22	ENSG00000122145
29	0.0029	PUF60	ENSG00000179950
29	0.0029	POGZ	ENSG00000143442
31	0.0028	ARID1B	ENSG00000049618
31	0.0028	CHTOP	ENSG00000160679
31	0.0028	NRTN	ENSG00000171119
34	0.0027	BRD2	ENSG00000204256
34	0.0027	SIN3A	ENSG00000169375
34	0.0027	CLCN3	ENSG00000109572
34	0.0027	ZEB2	ENSG00000169554
38	0.0026	TFAP2A	ENSG00000137203
38	0.0026	SH3PXD2A	ENSG00000107957
38	0.0026	IDUA	ENSG00000127415
41	0.0025	CREBBP	ENSG00000005339
41	0.0025	EP300	ENSG00000100393
41	0.0025	TGFBR1	ENSG00000106799
41	0.0025	TGFB2	ENSG00000092969
41	0.0025	TUBB3	ENSG00000198211
41	0.0025	COL2A1	ENSG00000139219
47	0.0024	AHDC1	ENSG00000126705
47	0.0024	SLC39A13	ENSG00000165915
47	0.0024	PITX2	ENSG00000164093
47	0.0024	PRICKLE1	ENSG00000139174
51	0.0023	ADNP	ENSG00000101126
51	0.0023	FBLN1	ENSG00000077942
51	0.0023	BTD	ENSG00000169814
54	0.0022	OTX2	ENSG00000165588
54	0.0022	FBN2	ENSG00000138829
54	0.0022	DST	ENSG00000151914
54	0.0022	GNB1	ENSG00000078369
58	0.0021	KANSL1	ENSG00000120071
58	0.0021	B9D2	ENSG00000123810
58	0.0021	L1CAM	ENSG00000198910
58	0.0021	CPLANE1	ENSG00000197603
58	0.0021	RPS6KA3	ENSG00000177189
58	0.0021	MED12	ENSG00000184634
58	0.0021	SPTBN1	ENSG00000115306
58	0.0021	RERE	ENSG00000142599
58	0.0021	IPO8	ENSG00000133704
67	0.002	SETD5	ENSG00000168137
67	0.002	TCF4	ENSG00000196628
67	0.002	AUTS2	ENSG00000158321
67	0.002	SSR2	ENSG00000163479
67	0.002	PCNT	ENSG00000160299
67	0.002	PMM2	ENSG00000140650
67	0.002	ROR2	ENSG00000169071
67	0.002	BCR	ENSG00000186716
67	0.002	CRKL	ENSG00000099942
67	0.002	MAPK1	ENSG00000100030
67	0.002	FGFR2	ENSG00000066468
67	0.002	TRRAP	ENSG00000196367
67	0.002	PDS5B	ENSG00000083642
67	0.002	NAA10	ENSG00000102030
81	0.0019	CARS1	ENSG00000110619
81	0.0019	ATXN7	ENSG00000163635
81	0.0019	CASZ1	ENSG00000130940
81	0.0019	GABRD	ENSG00000187730
81	0.0019	HSPG2	ENSG00000142798
81	0.0019	KCNAB2	ENSG00000069424
81	0.0019	LUZP1	ENSG00000169641
81	0.0019	MMP23B	ENSG00000189409
81	0.0019	PDPN	ENSG00000162493
81	0.0019	PRDM16	ENSG00000142611
81	0.0019	PRKCZ	ENSG00000067606
81	0.0019	SKI	ENSG00000157933
81	0.0019	SPEN	ENSG00000065526
81	0.0019	UBE4B	ENSG00000130939
81	0.0019	DPCD	ENSG00000166171
81	0.0019	RAI1	ENSG00000108557
81	0.0019	PIGV	ENSG00000060642
81	0.0019	B3GALT6	ENSG00000176022
81	0.0019	SCN4A	ENSG00000007314
81	0.0019	AFF4	ENSG00000072364
81	0.0019	FOXH1	ENSG00000160973
81	0.0019	KMT2D	ENSG00000167548
103	0.0018	STAG2	ENSG00000101972
103	0.0018	SEMA3E	ENSG00000170381
103	0.0018	SHMT2	ENSG00000182199
