rank	score	gene_symbol	gene_identifier
1	0.0056	STK11	ENSG00000118046
2	0.0036	CYB5A	ENSG00000166347
2	0.0036	CYB5R3	ENSG00000100243
4	0.0025	ABCD1	ENSG00000101986
5	0.0023	BANK1	ENSG00000153064
5	0.0023	BLK	ENSG00000136573
5	0.0023	C4A	ENSG00000244731
5	0.0023	C4B	ENSG00000224389
5	0.0023	CR2	ENSG00000117322
5	0.0023	CTLA4	ENSG00000163599
5	0.0023	DNASE1	ENSG00000213918
5	0.0023	ETS1	ENSG00000134954
5	0.0023	FCGR2B	ENSG00000072694
5	0.0023	FCGR3B	ENSG00000162747
5	0.0023	HLA-DRB1	ENSG00000196126
5	0.0023	IGHG1	ENSG00000211896
5	0.0023	IL10	ENSG00000136634
5	0.0023	IRAK1	ENSG00000184216
5	0.0023	IRF5	ENSG00000128604
5	0.0023	ITGAM	ENSG00000169896
5	0.0023	JAZF1	ENSG00000153814
5	0.0023	KIAA0319L	ENSG00000142687
5	0.0023	MECP2	ENSG00000169057
5	0.0023	PDCD1	ENSG00000188389
5	0.0023	PTPN22	ENSG00000134242
5	0.0023	PXK	ENSG00000168297
5	0.0023	SPP1	ENSG00000118785
5	0.0023	STAT4	ENSG00000138378
5	0.0023	TLR7	ENSG00000196664
5	0.0023	TNFAIP3	ENSG00000118503
5	0.0023	TNFSF4	ENSG00000117586
5	0.0023	TNIP1	ENSG00000145901
5	0.0023	TREX1	ENSG00000213689
5	0.0023	UBE2L3	ENSG00000185651
35	0.002	ABCC6	ENSG00000091262
35	0.002	XYLT1	ENSG00000103489
35	0.002	XYLT2	ENSG00000015532
38	0.0016	KRT14	ENSG00000186847
38	0.0016	MTX2	ENSG00000128654
40	0.0015	ATRX	ENSG00000085224
40	0.0015	BRAF	ENSG00000157764
40	0.0015	CDH23	ENSG00000107736
40	0.0015	NR3C1	ENSG00000113580
40	0.0015	TP53	ENSG00000141510
40	0.0015	USP48	ENSG00000090686
40	0.0015	USP8	ENSG00000138592
40	0.0015	PEX19	ENSG00000162735
48	0.0014	SMAD4	ENSG00000141646
49	0.0013	KRT4	ENSG00000170477
49	0.0013	DSG3	ENSG00000134757
49	0.0013	DSP	ENSG00000096696
52	0.0011	BMPR1A	ENSG00000107779
52	0.0011	APC	ENSG00000134982
54	0.0009	MCM2	ENSG00000073111
54	0.0009	MSH3	ENSG00000113318
54	0.0009	PTEN	ENSG00000171862
57	0.0008	KRT13	ENSG00000171401
57	0.0008	GREM1	ENSG00000166923
59	0.0007	ABCA12	ENSG00000144452
59	0.0007	PNPLA1	ENSG00000180316
59	0.0007	PIK3CA	ENSG00000121879
59	0.0007	ACTA1	ENSG00000143632
59	0.0007	AKT1	ENSG00000142208
59	0.0007	CDX2	ENSG00000165556
65	0.0006	SFN	ENSG00000175793
65	0.0006	LGR5	ENSG00000139292
65	0.0006	KLLN	ENSG00000227268
65	0.0006	SDHB	ENSG00000117118
65	0.0006	SDHC	ENSG00000143252
65	0.0006	SDHD	ENSG00000204370
65	0.0006	SEC23B	ENSG00000101310
65	0.0006	USF3	ENSG00000176542
65	0.0006	ARHGAP29	ENSG00000137962
65	0.0006	TSPO	ENSG00000100300
65	0.0006	TBX22	ENSG00000122145
65	0.0006	ZDHHC2	ENSG00000104219
65	0.0006	FGFR2	ENSG00000066468
65	0.0006	PPARD	ENSG00000112033
65	0.0006	PRKDC	ENSG00000253729
65	0.0006	TGIF1	ENSG00000177426
81	0.0005	EDNRB	ENSG00000136160
81	0.0005	MUTYH	ENSG00000132781
81	0.0005	NKX3-1	ENSG00000167034
81	0.0005	EDA	ENSG00000158813
81	0.0005	SPECC1L	ENSG00000100014
81	0.0005	FGF10	ENSG00000070193
81	0.0005	HYAL2	ENSG00000068001
81	0.0005	DSPP	ENSG00000152591
81	0.0005	FUZ	ENSG00000010361
81	0.0005	SOSTDC1	ENSG00000171243
81	0.0005	PLCG2	ENSG00000197943
81	0.0005	EDAR	ENSG00000135960
81	0.0005	ITPR2	ENSG00000123104
81	0.0005	MBD5	ENSG00000204406
95	0.0004	CDKN1A	ENSG00000124762
95	0.0004	B4GALT7	ENSG00000027847
95	0.0004	ZEB1	ENSG00000148516
95	0.0004	WNT5A	ENSG00000114251
95	0.0004	SOX2	ENSG00000181449
95	0.0004	FAM167A	ENSG00000154319
95	0.0004	FEM1A	ENSG00000141965
95	0.0004	PTCH1	ENSG00000185920
95	0.0004	PRICKLE1	ENSG00000139174
95	0.0004	B3GALT6	ENSG00000176022
95	0.0004	CPLANE2	ENSG00000132881
95	0.0004	GGCX	ENSG00000115486
95	0.0004	GALNT3	ENSG00000115339
95	0.0004	B3GAT3	ENSG00000149541
95	0.0004	CPLANE1	ENSG00000197603
95	0.0004	SLC6A20	ENSG00000163817
95	0.0004	ABCG5	ENSG00000138075
95	0.0004	AP1M2	ENSG00000129354
95	0.0004	TNFRSF4	ENSG00000186827
95	0.0004	SYK	ENSG00000165025
