rank	score	gene_symbol	gene_identifier
1	0.0076	FOXC1	ENSG00000054598
2	0.0064	IDUA	ENSG00000127415
3	0.0062	ALDH18A1	ENSG00000059573
3	0.0062	EFEMP2	ENSG00000172638
5	0.0053	EFEMP1	ENSG00000115380
5	0.0053	ARSB	ENSG00000113273
7	0.005	TGFBR1	ENSG00000106799
8	0.0049	PCNT	ENSG00000160299
9	0.0043	KLF3	ENSG00000109787
10	0.0041	AGTR2	ENSG00000180772
11	0.0039	TGFBR2	ENSG00000163513
11	0.0039	HEY2	ENSG00000135547
13	0.0037	FLNA	ENSG00000196924
14	0.0034	LUM	ENSG00000139329
15	0.003	MMP14	ENSG00000157227
15	0.003	FGF10	ENSG00000070193
15	0.003	FGFR2	ENSG00000066468
15	0.003	FGFR3	ENSG00000068078
19	0.0029	NFKBIZ	ENSG00000144802
19	0.0029	FBLN5	ENSG00000140092
21	0.0028	CACNA1S	ENSG00000081248
22	0.0027	LOX	ENSG00000113083
23	0.0026	SOD1	ENSG00000142168
23	0.0026	NRTN	ENSG00000171119
23	0.0026	TCF15	ENSG00000125878
26	0.0025	ALDH1A3	ENSG00000184254
26	0.0025	COL1A2	ENSG00000164692
26	0.0025	DCN	ENSG00000011465
29	0.0024	KAT6B	ENSG00000156650
30	0.0023	CPLANE1	ENSG00000197603
30	0.0023	LOXL1	ENSG00000129038
30	0.0023	MEGF8	ENSG00000105429
30	0.0023	B3GALT6	ENSG00000176022
34	0.0022	COL1A1	ENSG00000108821
34	0.0022	COL5A1	ENSG00000130635
34	0.0022	COL5A2	ENSG00000204262
34	0.0022	ATOX1	ENSG00000177556
34	0.0022	CTSL	ENSG00000135047
34	0.0022	CTSV	ENSG00000136943
34	0.0022	DPT	ENSG00000143196
34	0.0022	TGFB2	ENSG00000092969
34	0.0022	PAX2	ENSG00000075891
34	0.0022	UPK3A	ENSG00000100373
34	0.0022	FBN1	ENSG00000166147
34	0.0022	FAR2	ENSG00000064763
34	0.0022	SLC2A10	ENSG00000197496
47	0.0021	ELN	ENSG00000049540
48	0.002	PSEN1	ENSG00000080815
48	0.002	NPAS3	ENSG00000151322
48	0.002	PPP1CB	ENSG00000213639
51	0.0019	FOXE3	ENSG00000186790
51	0.0019	IPO8	ENSG00000133704
51	0.0019	DNMT3A	ENSG00000119772
51	0.0019	MAN2B1	ENSG00000104774
55	0.0018	FKBP14	ENSG00000106080
55	0.0018	SLC25A24	ENSG00000085491
55	0.0018	ACTA2	ENSG00000107796
55	0.0018	MAT2A	ENSG00000168906
55	0.0018	MFAP5	ENSG00000197614
55	0.0018	MYH11	ENSG00000133392
55	0.0018	MYLK	ENSG00000065534
55	0.0018	PRKG1	ENSG00000185532
55	0.0018	SMAD2	ENSG00000175387
55	0.0018	SMAD3	ENSG00000166949
55	0.0018	SMAD4	ENSG00000141646
55	0.0018	TGFB3	ENSG00000119699
55	0.0018	THSD4	ENSG00000187720
55	0.0018	CREBBP	ENSG00000005339
55	0.0018	EP300	ENSG00000100393
55	0.0018	FIGN	ENSG00000182263
71	0.0017	BAZ1B	ENSG00000009954
71	0.0017	BCL7B	ENSG00000106635
71	0.0017	BUD23	ENSG00000071462
71	0.0017	CLIP2	ENSG00000106665
71	0.0017	DNAJC30	ENSG00000176410
71	0.0017	EIF4H	ENSG00000106682
71	0.0017	FKBP6	ENSG00000077800
71	0.0017	GTF2I	ENSG00000077809
71	0.0017	GTF2IRD1	ENSG00000006704
71	0.0017	GTF2IRD2	ENSG00000196275
71	0.0017	LIMK1	ENSG00000106683
71	0.0017	METTL27	ENSG00000165171
71	0.0017	MLXIPL	ENSG00000009950
71	0.0017	NCF1	ENSG00000158517
71	0.0017	RFC2	ENSG00000049541
71	0.0017	STX1A	ENSG00000106089
71	0.0017	TBL2	ENSG00000106638
71	0.0017	TMEM270	ENSG00000175877
71	0.0017	VPS37D	ENSG00000176428
71	0.0017	GLI3	ENSG00000106571
71	0.0017	HRAS	ENSG00000174775
71	0.0017	NOP10	ENSG00000182117
71	0.0017	AEBP1	ENSG00000106624
71	0.0017	CHUK	ENSG00000213341
71	0.0017	MID1	ENSG00000101871
96	0.0016	MTX2	ENSG00000128654
96	0.0016	ID3	ENSG00000117318
96	0.0016	CITED2	ENSG00000164442
96	0.0016	COL3A1	ENSG00000168542
96	0.0016	MUS81	ENSG00000172732
96	0.0016	IFT27	ENSG00000100360
96	0.0016	IFT140	ENSG00000187535
96	0.0016	DLX5	ENSG00000105880
104	0.0015	AQP5	ENSG00000161798
104	0.0015	RIN2	ENSG00000132669
104	0.0015	HLA-DRB1	ENSG00000196126
104	0.0015	ADAMTSL2	ENSG00000197859
104	0.0015	PDGFRA	ENSG00000134853
104	0.0015	KCNJ8	ENSG00000121361
104	0.0015	ERCC6	ENSG00000225830
104	0.0015	ERCC6-PGBD3	ENSG00000258838
104	0.0015	ERCC8	ENSG00000049167
104	0.0015	BGN	ENSG00000182492
104	0.0015	DVL3	ENSG00000161202
104	0.0015	EYA1	ENSG00000104313
104	0.0015	ARL6	ENSG00000113966
104	0.0015	ABL1	ENSG00000097007
118	0.0014	GEN1	ENSG00000178295
118	0.0014	TRIM37	ENSG00000108395
118	0.0014	SOX11	ENSG00000176887
118	0.0014	TRRAP	ENSG00000196367
118	0.0014	HNRNPK	ENSG00000165119
118	0.0014	B3GAT3	ENSG00000149541
118	0.0014	NOTCH2	ENSG00000134250
118	0.0014	PITX2	ENSG00000164093
118	0.0014	FGFRL1	ENSG00000127418
118	0.0014	MED12	ENSG00000184634
118	0.0014	IGSF3	ENSG00000143061
118	0.0014	SPNS2	ENSG00000183018
118	0.0014	CD101	ENSG00000134256
118	0.0014	DLX6	ENSG00000006377
118	0.0014	KANSL1	ENSG00000120071
118	0.0014	GNPTAB	ENSG00000111670
118	0.0014	GLB1	ENSG00000170266
135	0.0013	IFT56	ENSG00000105948
135	0.0013	OTX2	ENSG00000165588
135	0.0013	MN1	ENSG00000169184
135	0.0013	PDC	ENSG00000116703
135	0.0013	SP6	ENSG00000189120
135	0.0013	MPV17	ENSG00000115204
135	0.0013	LTBP1	ENSG00000049323
135	0.0013	ZEB1	ENSG00000148516
135	0.0013	LRPPRC	ENSG00000138095
135	0.0013	KCNA1	ENSG00000111262
135	0.0013	ADCYAP1	ENSG00000141433
135	0.0013	HR	ENSG00000168453
135	0.0013	AFF4	ENSG00000072364
135	0.0013	PTDSS1	ENSG00000156471
135	0.0013	DMP1	ENSG00000152592
135	0.0013	MORC2	ENSG00000133422
135	0.0013	NDST1	ENSG00000070614
135	0.0013	ATP6V1E1	ENSG00000131100
135	0.0013	PLD1	ENSG00000075651
135	0.0013	AIRE	ENSG00000160224
135	0.0013	RAD23B	ENSG00000119318
135	0.0013	PRR21	ENSG00000221961
135	0.0013	PNMA2	ENSG00000240694
158	0.0012	CA9	ENSG00000107159
158	0.0012	CHST14	ENSG00000169105
158	0.0012	MAF	ENSG00000178573
158	0.0012	AWAT2	ENSG00000147160
158	0.0012	VDR	ENSG00000111424
158	0.0012	GAS1	ENSG00000180447
158	0.0012	NAA10	ENSG00000102030
158	0.0012	ALX4	ENSG00000052850
158	0.0012	COX7B	ENSG00000131174
158	0.0012	HCCS	ENSG00000004961
158	0.0012	NDUFB11	ENSG00000147123
158	0.0012	TP63	ENSG00000073282
158	0.0012	FERMT1	ENSG00000101311
158	0.0012	RPS6KA3	ENSG00000177189
158	0.0012	CDH11	ENSG00000140937
158	0.0012	NXPE3	ENSG00000144815
158	0.0012	RPGRIP1L	ENSG00000103494
158	0.0012	AMELX	ENSG00000125363
158	0.0012	AMELY	ENSG00000099721
158	0.0012	SMC3	ENSG00000108055
158	0.0012	CTC1	ENSG00000178971
158	0.0012	GSC	ENSG00000133937
158	0.0012	PSPH	ENSG00000146733
158	0.0012	PIGN	ENSG00000197563
158	0.0012	MAP3K7	ENSG00000135341
158	0.0012	LTBP3	ENSG00000168056
158	0.0012	MKS1	ENSG00000011143
158	0.0012	GRIP1	ENSG00000155974
158	0.0012	FOXC2	ENSG00000176692
158	0.0012	DKC1	ENSG00000130826
158	0.0012	SKI	ENSG00000157933
158	0.0012	ALG9	ENSG00000086848
190	0.0011	CHD7	ENSG00000171316
190	0.0011	SEMA3E	ENSG00000170381
190	0.0011	KAT6A	ENSG00000083168
190	0.0011	TMEM107	ENSG00000179029
190	0.0011	ALDH1A2	ENSG00000128918
190	0.0011	BRF1	ENSG00000185024
190	0.0011	ABCC9	ENSG00000069431
190	0.0011	GUSB	ENSG00000169919
190	0.0011	ATP7A	ENSG00000165240
