rank	score	gene_symbol	gene_identifier
1	0.0273	COL8A2	ENSG00000171812
2	0.0233	SLC4A11	ENSG00000088836
3	0.0161	AGBL1	ENSG00000166748
4	0.0139	COL8A1	ENSG00000144810
5	0.013	DCN	ENSG00000011465
6	0.0118	ADGRF4	ENSG00000153294
6	0.0118	ASCC1	ENSG00000138303
6	0.0118	BNC2	ENSG00000173068
6	0.0118	CCDC180	ENSG00000197816
6	0.0118	CENPT	ENSG00000102901
6	0.0118	CLDND2	ENSG00000160318
6	0.0118	CLIC5	ENSG00000112782
6	0.0118	DDX21	ENSG00000165732
6	0.0118	FAM131A	ENSG00000175182
6	0.0118	GIPR	ENSG00000010310
6	0.0118	HMCN2	ENSG00000148357
6	0.0118	HYAL4	ENSG00000106302
6	0.0118	IL12RB1	ENSG00000096996
6	0.0118	IQCB1	ENSG00000173226
6	0.0118	KIFC3	ENSG00000140859
6	0.0118	MCUR1	ENSG00000050393
6	0.0118	MORN1	ENSG00000116151
6	0.0118	MTHFD2	ENSG00000065911
6	0.0118	MYRF	ENSG00000124920
6	0.0118	NECAP1	ENSG00000089818
6	0.0118	OTOR	ENSG00000125879
6	0.0118	OTUB1	ENSG00000167770
6	0.0118	PAPSS2	ENSG00000198682
6	0.0118	PMPCB	ENSG00000105819
6	0.0118	PPFIA4	ENSG00000143847
6	0.0118	RP11-667K14.8	ENSG00000262402
6	0.0118	SASH1	ENSG00000111961
6	0.0118	SEC14L5	ENSG00000103184
6	0.0118	SKIC2	ENSG00000204351
6	0.0118	SLC30A7	ENSG00000162695
6	0.0118	SPN	ENSG00000197471
6	0.0118	TIAM1	ENSG00000156299
6	0.0118	TRAF3IP1	ENSG00000204104
39	0.0115	ZEB1	ENSG00000148516
40	0.0103	PNLDC1	ENSG00000146453
41	0.0101	RAB19	ENSG00000146955
41	0.0101	KCNJ13	ENSG00000115474
43	0.0092	TCF4	ENSG00000196628
44	0.0082	DBN1	ENSG00000113758
44	0.0082	KANK1	ENSG00000107104
44	0.0082	LRRFIP1	ENSG00000124831
44	0.0082	SLC35D1	ENSG00000116704
44	0.0082	SMARCB1	ENSG00000099956
44	0.0082	SPTLC1	ENSG00000090054
50	0.0071	TMEM50B	ENSG00000142188
51	0.0068	BACE2	ENSG00000182240
52	0.0067	APP	ENSG00000142192
52	0.0067	BSCL2	ENSG00000168000
52	0.0067	HRH4	ENSG00000134489
52	0.0067	MAPKAP1	ENSG00000119487
52	0.0067	PPP2CB	ENSG00000104695
52	0.0067	KLF12	ENSG00000118922
52	0.0067	TRAPPC2	ENSG00000196459
52	0.0067	TRAPPC2B	ENSG00000256060
52	0.0067	ZNF395	ENSG00000186918
61	0.0066	CDC14B	ENSG00000081377
62	0.0065	PODN	ENSG00000174348
63	0.0062	PAX6	ENSG00000007372
64	0.0061	LMX1B	ENSG00000136944
64	0.0061	MAF	ENSG00000178573
66	0.0059	FOXC1	ENSG00000054598
67	0.0056	TATDN2	ENSG00000157014
68	0.0054	FOXE3	ENSG00000186790
69	0.0052	ALDH1A2	ENSG00000128918
69	0.0052	COL4A2	ENSG00000134871
71	0.0051	ADAMTS10	ENSG00000142303
72	0.0049	ADAM17	ENSG00000151694
73	0.0048	GJE1	ENSG00000203733
73	0.0048	COL11A1	ENSG00000060718
73	0.0048	FGD1	ENSG00000102302
73	0.0048	FGFR2	ENSG00000066468
73	0.0048	KCNMA1	ENSG00000156113
73	0.0048	PPP2CA	ENSG00000113575
79	0.0045	SHMT2	ENSG00000182199
80	0.0044	OVOL2	ENSG00000125850
80	0.0044	ADGRG7	ENSG00000144820
