rank	score	gene_symbol	gene_identifier
1	0.0525	ABHD11	ENSG00000106077
1	0.0525	ADORA2A	ENSG00000128271
1	0.0525	AP3B1	ENSG00000132842
1	0.0525	BFSP2	ENSG00000170819
1	0.0525	CACNA1F	ENSG00000102001
1	0.0525	CDKN2A	ENSG00000147889
1	0.0525	CHRNB2	ENSG00000160716
1	0.0525	CISD2	ENSG00000145354
1	0.0525	CLCN3	ENSG00000109572
1	0.0525	CLN5	ENSG00000102805
1	0.0525	CLN8	ENSG00000182372
1	0.0525	CNGA1	ENSG00000198515
1	0.0525	CNGA3	ENSG00000144191
1	0.0525	CRHR1	ENSG00000120088
1	0.0525	CRX	ENSG00000105392
1	0.0525	CTSD	ENSG00000117984
1	0.0525	CYP7A1	ENSG00000167910
1	0.0525	DNAJC5	ENSG00000101152
1	0.0525	DNASE2B	ENSG00000137976
1	0.0525	DRD1	ENSG00000184845
1	0.0525	DRD4	ENSG00000069696
1	0.0525	EDA	ENSG00000158813
1	0.0525	EGR1	ENSG00000120738
1	0.0525	ELOVL2	ENSG00000197977
1	0.0525	ELOVL4	ENSG00000118402
1	0.0525	ENKD1	ENSG00000124074
1	0.0525	ERCC6	ENSG00000225830
1	0.0525	ERCC6-PGBD3	ENSG00000258838
1	0.0525	ERCC8	ENSG00000049167
1	0.0525	EYS	ENSG00000188107
1	0.0525	F3	ENSG00000117525
1	0.0525	FGF9	ENSG00000102678
1	0.0525	FOXG1	ENSG00000176165
1	0.0525	HEXA	ENSG00000213614
1	0.0525	HSP90AA1	ENSG00000080824
1	0.0525	IDH3A	ENSG00000166411
1	0.0525	L1CAM	ENSG00000198910
1	0.0525	LRIT3	ENSG00000183423
1	0.0525	MERTK	ENSG00000153208
1	0.0525	NDUFS4	ENSG00000164258
1	0.0525	NXNL1	ENSG00000171773
1	0.0525	NYX	ENSG00000188937
1	0.0525	OPA1	ENSG00000198836
1	0.0525	OPN1LW	ENSG00000102076
1	0.0525	OPN1MW	ENSG00000147380
1	0.0525	OPN1MW2	ENSG00000166160
1	0.0525	OPTN	ENSG00000123240
1	0.0525	PAX6	ENSG00000007372
1	0.0525	PDE6B	ENSG00000133256
1	0.0525	PLA2G6	ENSG00000184381
1	0.0525	PPP1R13L	ENSG00000104881
1	0.0525	PPT1	ENSG00000131238
1	0.0525	RBP4	ENSG00000138207
1	0.0525	RHO	ENSG00000163914
1	0.0525	RP2	ENSG00000102218
1	0.0525	SCD	ENSG00000099194
1	0.0525	SDCCAG8	ENSG00000054282
1	0.0525	SHANK3	ENSG00000251322
1	0.0525	SLC17A7	ENSG00000104888
1	0.0525	SLC24A1	ENSG00000074621
1	0.0525	SLC4A3	ENSG00000114923
1	0.0525	SLC6A6	ENSG00000131389
1	0.0525	TENM2	ENSG00000145934
1	0.0525	TMEM218	ENSG00000150433
1	0.0525	TRPM1	ENSG00000134160
1	0.0525	ZSCAN10	ENSG00000130182
67	0.0509	GNGT1	ENSG00000127928
67	0.0509	OPN4	ENSG00000122375
67	0.0509	XPC	ENSG00000154767
70	0.0504	PRPH2	ENSG00000112619
70	0.0504	RDH5	ENSG00000135437
70	0.0504	RLBP1	ENSG00000140522
73	0.0499	NR2E1	ENSG00000112333
73	0.0499	NTRK2	ENSG00000148053
75	0.0491	HK1	ENSG00000156515
75	0.0491	KCNV2	ENSG00000168263
75	0.0491	ZNF408	ENSG00000175213
78	0.0476	LRP5	ENSG00000162337
78	0.0476	LRP5L	ENSG00000100068
80	0.0475	CFAP410	ENSG00000160226
80	0.0475	ITM2B	ENSG00000136156
82	0.0464	KCNJ13	ENSG00000115474
83	0.0462	SEMA4A	ENSG00000196189
84	0.0458	STRA6	ENSG00000137868
85	0.0445	PRDM13	ENSG00000112238
86	0.0432	RPGR	ENSG00000156313
86	0.0432	UNC119	ENSG00000109103
88	0.0428	CNNM4	ENSG00000158158
89	0.0412	CDHR1	ENSG00000148600
90	0.0405	CTNNB1	ENSG00000168036
91	0.0402	GNB3	ENSG00000111664
92	0.039	CLCC1	ENSG00000121940
92	0.039	DRAM2	ENSG00000156171
92	0.039	HADHA	ENSG00000084754
92	0.039	MFRP	ENSG00000235718
96	0.0385	GJA10	ENSG00000135355
97	0.0382	TYR	ENSG00000077498
98	0.0381	GUCY2D	ENSG00000132518
99	0.0379	OTX2	ENSG00000165588
100	0.0376	ROM1	ENSG00000149489
101	0.0374	TACO1	ENSG00000136463
102	0.0373	PLCB4	ENSG00000101333
103	0.0371	ERC2	ENSG00000187672
104	0.037	PRPF3	ENSG00000117360
105	0.0368	TTC8	ENSG00000165533
106	0.0367	NCAM1	ENSG00000149294
107	0.0364	CWC27	ENSG00000153015
108	0.0363	ARSG	ENSG00000141337
109	0.0353	ABCA4	ENSG00000198691
109	0.0353	ADAM9	ENSG00000168615
109	0.0353	AIPL1	ENSG00000129221
109	0.0353	ATF6	ENSG00000118217
109	0.0353	CACNA2D4	ENSG00000151062
109	0.0353	CFAP418	ENSG00000156172
109	0.0353	GUCA1A	ENSG00000048545
109	0.0353	NMNAT1	ENSG00000173614
109	0.0353	PITPNM3	ENSG00000091622
109	0.0353	POC1B	ENSG00000139323
109	0.0353	PROM1	ENSG00000007062
109	0.0353	RAB28	ENSG00000157869
109	0.0353	RAX2	ENSG00000173976
109	0.0353	RIMS1	ENSG00000079841
109	0.0353	RPGRIP1	ENSG00000092200
109	0.0353	TLCD3B	ENSG00000149926
109	0.0353	TTLL5	ENSG00000119685
126	0.0345	HKDC1	ENSG00000156510
127	0.0343	LRAT	ENSG00000121207
128	0.0341	RP1	ENSG00000104237
129	0.034	FAM161A	ENSG00000170264
129	0.034	KIF3B	ENSG00000101350
129	0.034	PRPF8	ENSG00000174231
129	0.034	RP9	ENSG00000164610
129	0.034	YARS1	ENSG00000134684
134	0.0339	INPP5E	ENSG00000148384
135	0.0334	PDE6H	ENSG00000139053
136	0.0327	CLRN1	ENSG00000163646
136	0.0327	IMPG2	ENSG00000081148
136	0.0327	MAK	ENSG00000111837
136	0.0327	MMP19	ENSG00000123342
136	0.0327	SLC7A14	ENSG00000013293
141	0.0319	PRPF6	ENSG00000101161
141	0.0319	RBP3	ENSG00000107618
141	0.0319	AGBL5	ENSG00000084693
141	0.0319	CNGB1	ENSG00000070729
141	0.0319	TRNT1	ENSG00000072756
146	0.0315	LPCAT1	ENSG00000153395
147	0.0313	DHDDS	ENSG00000117682
147	0.0313	IMPDH1	ENSG00000106348
147	0.0313	POMGNT1	ENSG00000085998
147	0.0313	PRPF4	ENSG00000136875
147	0.0313	REEP6	ENSG00000115255
147	0.0313	SPATA7	ENSG00000042317
147	0.0313	TULP1	ENSG00000112041
154	0.0311	IDS	ENSG00000010404
154	0.0311	PDE6A	ENSG00000132915
156	0.0305	CYP4V2	ENSG00000145476
157	0.0301	AHI1	ENSG00000135541
157	0.0301	AHR	ENSG00000106546
157	0.0301	ARHGEF18	ENSG00000104880
157	0.0301	ARL2BP	ENSG00000102931
157	0.0301	ARL3	ENSG00000138175
157	0.0301	ARL6	ENSG00000113966
157	0.0301	BBS1	ENSG00000174483
157	0.0301	BBS2	ENSG00000125124
157	0.0301	BEST1	ENSG00000167995
157	0.0301	CA4	ENSG00000167434
157	0.0301	CC2D2A	ENSG00000048342
157	0.0301	CERKL	ENSG00000188452
157	0.0301	CRB1	ENSG00000134376
157	0.0301	CTD-2207O23.3	ENSG00000268861
157	0.0301	CTD-3074O7.11	ENSG00000256349
157	0.0301	DHX38	ENSG00000140829
157	0.0301	FSCN2	ENSG00000186765
157	0.0301	GUCA1B	ENSG00000112599
157	0.0301	HGSNAT	ENSG00000165102
157	0.0301	IDH3B	ENSG00000101365
157	0.0301	IFT140	ENSG00000187535
157	0.0301	IFT172	ENSG00000138002
157	0.0301	IFT88	ENSG00000032742
157	0.0301	IMPG1	ENSG00000112706
157	0.0301	KIAA1549	ENSG00000122778
157	0.0301	KLHL7	ENSG00000122550
157	0.0301	NEK2	ENSG00000117650
157	0.0301	NRL	ENSG00000129535
157	0.0301	OFD1	ENSG00000046651
157	0.0301	PCARE	ENSG00000179270
157	0.0301	PDE6G	ENSG00000185527
157	0.0301	PRCD	ENSG00000214140
157	0.0301	PRPF31	ENSG00000105618
157	0.0301	RDH12	ENSG00000139988
157	0.0301	RGR	ENSG00000148604
157	0.0301	RP1L1	ENSG00000183638
157	0.0301	RPE65	ENSG00000116745
157	0.0301	SAG	ENSG00000130561
157	0.0301	SCAPER	ENSG00000140386
157	0.0301	SNRNP200	ENSG00000144028
157	0.0301	TOPORS	ENSG00000197579
157	0.0301	TUB	ENSG00000166402
157	0.0301	USH2A	ENSG00000042781
157	0.0301	ZNF513	ENSG00000163795
201	0.0295	CHM	ENSG00000188419
202	0.0273	CFH	ENSG00000000971
203	0.027	ALMS1	ENSG00000116127
204	0.0269	CNGB3	ENSG00000170289
205	0.0267	TIMP3	ENSG00000100234
206	0.0266	TIMM8A	ENSG00000126953
207	0.0264	AGPAT3	ENSG00000160216
208	0.0263	MAP1B	ENSG00000131711
209	0.0257	CFI	ENSG00000205403
209	0.0257	EFEMP1	ENSG00000115380
211	0.0256	C1QTNF5	ENSG00000223953
212	0.0251	SLC4A7	ENSG00000033867
213	0.0248	RDH11	ENSG00000072042
214	0.0241	PEX1	ENSG00000127980
214	0.0241	PEX10	ENSG00000157911
214	0.0241	PEX11B	ENSG00000131779
214	0.0241	PEX12	ENSG00000108733
214	0.0241	PEX13	ENSG00000162928
214	0.0241	PEX14	ENSG00000142655
214	0.0241	PEX16	ENSG00000121680
214	0.0241	PEX19	ENSG00000162735
214	0.0241	PEX2	ENSG00000164751
214	0.0241	PEX26	ENSG00000215193
214	0.0241	PEX3	ENSG00000034693
214	0.0241	PEX5	ENSG00000139197
214	0.0241	PEX6	ENSG00000124587
227	0.0236	HLA-A	ENSG00000206503
228	0.0234	GNS	ENSG00000135677
228	0.0234	WDR19	ENSG00000157796
230	0.0233	OPA3	ENSG00000125741
230	0.0233	PEX7	ENSG00000112357
232	0.0232	AIRE	ENSG00000160224
232	0.0232	AP3D1	ENSG00000065000
232	0.0232	CTNS	ENSG00000040531
232	0.0232	GPR143	ENSG00000101850
232	0.0232	HLA-B	ENSG00000234745
232	0.0232	IKZF1	ENSG00000185811
232	0.0232	RGS9	ENSG00000108370
232	0.0232	RGS9BP	ENSG00000186326
232	0.0232	SLC39A4	ENSG00000147804
232	0.0232	COL17A1	ENSG00000065618
232	0.0232	GUSB	ENSG00000169919
232	0.0232	MCOLN1	ENSG00000090674
244	0.0229	OAT	ENSG00000065154
245	0.0225	CCDC28B	ENSG00000160050
245	0.0225	TREX1	ENSG00000213689
247	0.0224	VPS13B	ENSG00000132549
248	0.0223	RTN4IP1	ENSG00000130347
249	0.0221	CLEC3B	ENSG00000163815
249	0.0221	IFT43	ENSG00000119650
251	0.0219	FLVCR1	ENSG00000162769
252	0.0217	TGFBI	ENSG00000120708
252	0.0217	POLA1	ENSG00000101868
252	0.0217	SLC24A5	ENSG00000188467
255	0.0215	ADGRV1	ENSG00000164199
255	0.0215	CDH23	ENSG00000107736
255	0.0215	CEP78	ENSG00000148019
255	0.0215	CIB2	ENSG00000136425
255	0.0215	ESPN	ENSG00000187017
255	0.0215	HARS1	ENSG00000170445
255	0.0215	MYO7A	ENSG00000137474
255	0.0215	PCDH15	ENSG00000150275
255	0.0215	PDZD7	ENSG00000186862
255	0.0215	USH1C	ENSG00000006611
255	0.0215	USH1G	ENSG00000182040
255	0.0215	WHRN	ENSG00000095397
255	0.0215	BLOC1S5	ENSG00000188428
255	0.0215	CEP250	ENSG00000126001
255	0.0215	COL4A1	ENSG00000187498
255	0.0215	DCT	ENSG00000080166
255	0.0215	GJB2	ENSG00000165474
255	0.0215	GJB6	ENSG00000121742
255	0.0215	KRT12	ENSG00000187242
255	0.0215	LRMDA	ENSG00000148655
255	0.0215	MC1R	ENSG00000258839
255	0.0215	NOD2	ENSG00000167207
255	0.0215	OCA2	ENSG00000104044
255	0.0215	SLC45A2	ENSG00000164175
255	0.0215	TUBB4B	ENSG00000188229
280	0.0214	CRYGC	ENSG00000163254
281	0.0213	AGBL1	ENSG00000166748
281	0.0213	COL8A2	ENSG00000171812
281	0.0213	SLC4A11	ENSG00000088836
281	0.0213	TCF4	ENSG00000196628
281	0.0213	ZEB1	ENSG00000148516
286	0.0211	GNAT2	ENSG00000134183
286	0.0211	PDE6C	ENSG00000095464
288	0.0204	BBS4	ENSG00000140463
288	0.0204	COG4	ENSG00000103051
288	0.0204	EXOSC2	ENSG00000130713
288	0.0204	HSD3B7	ENSG00000099377
288	0.0204	MFN2	ENSG00000116688
288	0.0204	MVK	ENSG00000110921
288	0.0204	STIM1	ENSG00000167323
288	0.0204	ZPR1	ENSG00000109917
288	0.0204	CYP1B1	ENSG00000138061
288	0.0204	MYOC	ENSG00000034971
298	0.0201	CABP4	ENSG00000175544
299	0.02	CHST6	ENSG00000183196
299	0.02	DCN	ENSG00000011465
299	0.02	SREBF1	ENSG00000072310
299	0.02	HPS6	ENSG00000166189
303	0.0198	TACSTD2	ENSG00000184292
304	0.0197	ALDH3A2	ENSG00000072210
305	0.0193	IBA57	ENSG00000181873
306	0.0189	HPS1	ENSG00000107521
307	0.0188	GNAT1	ENSG00000114349
307	0.0188	GPR179	ENSG00000188888
307	0.0188	GRK1	ENSG00000185974
307	0.0188	GRM6	ENSG00000113262
311	0.0187	ANGPTL6	ENSG00000130812
311	0.0187	ATRX	ENSG00000085224
311	0.0187	BRAF	ENSG00000157764
311	0.0187	COL18A1	ENSG00000182871
311	0.0187	COL3A1	ENSG00000168542
311	0.0187	ENG	ENSG00000106991
311	0.0187	JAK2	ENSG00000096968
311	0.0187	MPL	ENSG00000117400
311	0.0187	MSX2	ENSG00000120149
311	0.0187	NR3C1	ENSG00000113580
311	0.0187	TGFBR3	ENSG00000069702
311	0.0187	THPO	ENSG00000090534
311	0.0187	THSD1	ENSG00000136114
311	0.0187	TP53	ENSG00000141510
311	0.0187	USP48	ENSG00000090686
311	0.0187	USP8	ENSG00000138592
327	0.0185	HLA-DRB1	ENSG00000196126
327	0.0185	MAPT	ENSG00000186868
327	0.0185	NLRP3	ENSG00000162711
330	0.0182	SCN1A	ENSG00000144285
331	0.0181	VCAN	ENSG00000038427
332	0.018	GRHL2	ENSG00000083307
332	0.018	OVOL2	ENSG00000125850
332	0.018	VSX1	ENSG00000100987
335	0.0177	NR2F1	ENSG00000175745
