rank	score	gene_symbol	gene_identifier
1	0.0388	FREM1	ENSG00000164946
2	0.025	ALX1	ENSG00000180318
3	0.0238	PTPN11	ENSG00000179295
4	0.0231	EFEMP1	ENSG00000115380
5	0.021	GNPTAB	ENSG00000111670
6	0.0163	HRAS	ENSG00000174775
7	0.0154	IDS	ENSG00000010404
8	0.0146	APAF1	ENSG00000120868
9	0.0141	FGFR2	ENSG00000066468
10	0.014	LMNA	ENSG00000160789
11	0.0137	ITGB1BP1	ENSG00000119185
12	0.0133	FGF9	ENSG00000102678
13	0.0124	SH3PXD2B	ENSG00000174705
14	0.0121	NSUN2	ENSG00000037474
15	0.0111	FLNB	ENSG00000136068
16	0.0108	SF3B4	ENSG00000143368
17	0.0107	MECOM	ENSG00000085276
18	0.0096	NFIX	ENSG00000008441
19	0.0095	IDUA	ENSG00000127415
20	0.0092	HAPLN1	ENSG00000145681
21	0.0089	HUWE1	ENSG00000086758
22	0.0087	CISD2	ENSG00000145354
22	0.0087	MMP14	ENSG00000157227
24	0.0082	PGAP2	ENSG00000148985
25	0.0081	DDR2	ENSG00000162733
26	0.008	PDGFRA	ENSG00000134853
27	0.0075	TOM1L2	ENSG00000175662
28	0.0072	TBX15	ENSG00000092607
29	0.0071	MTHFR	ENSG00000177000
30	0.007	COL10A1	ENSG00000123500
31	0.0069	NEU1	ENSG00000204386
32	0.0068	ZNF469	ENSG00000225614
33	0.0067	SMG9	ENSG00000105771
34	0.0066	KIF14	ENSG00000118193
35	0.0065	PGAP1	ENSG00000197121
35	0.0065	CHUK	ENSG00000213341
37	0.0064	MEGF8	ENSG00000105429
37	0.0064	PSIP1	ENSG00000164985
37	0.0064	VCPIP1	ENSG00000175073
40	0.0063	KRAS	ENSG00000133703
40	0.0063	CSGALNACT1	ENSG00000147408
42	0.0062	CREBBP	ENSG00000005339
43	0.0061	LMNB1	ENSG00000113368
43	0.0061	NRCAM	ENSG00000091129
45	0.006	DLL3	ENSG00000090932
46	0.0059	SPRTN	ENSG00000010072
46	0.0059	PITX2	ENSG00000164093
48	0.0058	ASXL3	ENSG00000141431
48	0.0058	GCN1	ENSG00000089154
48	0.0058	DIAPH3	ENSG00000139734
51	0.0057	FOXH1	ENSG00000160973
51	0.0057	NIPBL	ENSG00000164190
51	0.0057	GLI2	ENSG00000074047
51	0.0057	TMCO1	ENSG00000143183
51	0.0057	TPO	ENSG00000115705
56	0.0056	HSPG2	ENSG00000142798
56	0.0056	ATR	ENSG00000175054
58	0.0055	B3GLCT	ENSG00000187676
58	0.0055	SFN	ENSG00000175793
60	0.0054	IFT27	ENSG00000100360
60	0.0054	PUS1	ENSG00000177192
62	0.0053	FOXF2	ENSG00000137273
62	0.0053	AXIN1	ENSG00000103126
62	0.0053	PTCH1	ENSG00000185920
62	0.0053	CDKN1C	ENSG00000129757
62	0.0053	ASXL1	ENSG00000171456
67	0.0052	FOXN3	ENSG00000053254
67	0.0052	SP8	ENSG00000164651
67	0.0052	GPC3	ENSG00000147257
70	0.0051	BTBD7	ENSG00000011114
70	0.0051	ARID5B	ENSG00000150347
72	0.005	NOSIP	ENSG00000142546
72	0.005	MAP3K1	ENSG00000095015
74	0.0049	EDNRA	ENSG00000151617
74	0.0049	COL2A1	ENSG00000139219
74	0.0049	PIGL	ENSG00000108474
77	0.0048	ACTB	ENSG00000075624
77	0.0048	ACTG1	ENSG00000184009
77	0.0048	PFAS	ENSG00000178921
77	0.0048	POLR2A	ENSG00000181222
77	0.0048	ALX4	ENSG00000052850
77	0.0048	CD96	ENSG00000153283
77	0.0048	SLC10A7	ENSG00000120519
77	0.0048	DPM2	ENSG00000136908
85	0.0047	FGFR3	ENSG00000068078
85	0.0047	IFT140	ENSG00000187535
85	0.0047	COL11A2	ENSG00000204248
85	0.0047	SKI	ENSG00000157933
85	0.0047	LRP6	ENSG00000070018
85	0.0047	IGF2	ENSG00000167244
91	0.0046	WDR11	ENSG00000120008
91	0.0046	SOX11	ENSG00000176887
91	0.0046	ADNP	ENSG00000101126
94	0.0045	DPF2	ENSG00000133884
94	0.0045	ROR2	ENSG00000169071
94	0.0045	GLI3	ENSG00000106571
94	0.0045	PDS5B	ENSG00000083642
94	0.0045	AUTS2	ENSG00000158321
94	0.0045	RYK	ENSG00000163785
94	0.0045	UNCX	ENSG00000164853
94	0.0045	SVEP1	ENSG00000165124
94	0.0045	CASK	ENSG00000147044
103	0.0044	GTF2IRD1	ENSG00000006704
103	0.0044	HOXC8	ENSG00000037965
103	0.0044	CCDC47	ENSG00000108588
103	0.0044	DPM1	ENSG00000000419
103	0.0044	SLC39A13	ENSG00000165915
108	0.0043	NUP188	ENSG00000095319
108	0.0043	CACNA1S	ENSG00000081248
108	0.0043	CRKL	ENSG00000099942
111	0.0042	SGPL1	ENSG00000166224
111	0.0042	ALKBH1	ENSG00000100601
111	0.0042	DPH1	ENSG00000108963
111	0.0042	DPH2	ENSG00000132768
111	0.0042	MORC2	ENSG00000133422
111	0.0042	SET	ENSG00000119335
111	0.0042	SDHA	ENSG00000073578
111	0.0042	SDHAF1	ENSG00000205138
111	0.0042	SDHB	ENSG00000117118
111	0.0042	SDHD	ENSG00000204370
111	0.0042	LTBP3	ENSG00000168056
111	0.0042	BUB1B	ENSG00000156970
111	0.0042	BRAF	ENSG00000157764
111	0.0042	MED13L	ENSG00000123066
125	0.0041	TFAP2A	ENSG00000137203
125	0.0041	EYA1	ENSG00000104313
125	0.0041	ZNF699	ENSG00000196110
125	0.0041	CNNM2	ENSG00000148842
125	0.0041	TMEM53	ENSG00000126106
125	0.0041	SOX9	ENSG00000125398
125	0.0041	DST	ENSG00000151914
125	0.0041	RAF1	ENSG00000132155
125	0.0041	EHMT1	ENSG00000181090
125	0.0041	KMT2C	ENSG00000055609
135	0.004	RPL38	ENSG00000172809
135	0.004	VANGL2	ENSG00000162738
135	0.004	SIRT6	ENSG00000077463
135	0.004	MKS1	ENSG00000011143
135	0.004	FUCA1	ENSG00000179163
140	0.0039	FLI1	ENSG00000151702
140	0.0039	SPTBN1	ENSG00000115306
140	0.0039	PRICKLE1	ENSG00000139174
140	0.0039	CYP51A1	ENSG00000001630
140	0.0039	EVC2	ENSG00000173040
140	0.0039	SPP1	ENSG00000118785
140	0.0039	PRRX1	ENSG00000116132
