rank	score	gene_symbol	gene_identifier
1	0.0221	TBX1	ENSG00000184058
2	0.0204	CILK1	ENSG00000112144
3	0.0122	FGFR2	ENSG00000066468
4	0.012	FGF10	ENSG00000070193
5	0.0106	GLI3	ENSG00000106571
5	0.0106	SP8	ENSG00000164651
7	0.0101	SFN	ENSG00000175793
8	0.0098	CHTOP	ENSG00000160679
9	0.0094	DACT1	ENSG00000165617
9	0.0094	SALL1	ENSG00000103449
11	0.0093	IFT172	ENSG00000138002
12	0.0086	ADA2	ENSG00000093072
12	0.0086	GATA1	ENSG00000102145
12	0.0086	HEATR3	ENSG00000155393
12	0.0086	RPL11	ENSG00000142676
12	0.0086	RPL15	ENSG00000174748
12	0.0086	RPL18	ENSG00000063177
12	0.0086	RPL26	ENSG00000161970
12	0.0086	RPL27	ENSG00000131469
12	0.0086	RPL31	ENSG00000071082
12	0.0086	RPL35	ENSG00000136942
12	0.0086	RPL35A	ENSG00000182899
12	0.0086	RPL5	ENSG00000122406
12	0.0086	RPL8	ENSG00000161016
12	0.0086	RPL9	ENSG00000163682
12	0.0086	RPS10	ENSG00000124614
12	0.0086	RPS15A	ENSG00000134419
12	0.0086	RPS17	ENSG00000184779
12	0.0086	RPS17L	ENSG00000182774
12	0.0086	RPS19	ENSG00000105372
12	0.0086	RPS20	ENSG00000008988
12	0.0086	RPS24	ENSG00000138326
12	0.0086	RPS26	ENSG00000197728
12	0.0086	RPS27	ENSG00000177954
12	0.0086	RPS28	ENSG00000233927
12	0.0086	RPS29	ENSG00000213741
12	0.0086	RPS7	ENSG00000171863
12	0.0086	TSR2	ENSG00000158526
39	0.0079	AGTR2	ENSG00000180772
40	0.0078	C1orf43	ENSG00000143612
41	0.007	CRIM1	ENSG00000150938
42	0.0068	PRRX1	ENSG00000116132
43	0.0067	TCOF1	ENSG00000070814
44	0.0066	SALL4	ENSG00000101115
44	0.0066	CPLANE1	ENSG00000197603
46	0.0065	FREM2	ENSG00000150893
47	0.0063	BMP5	ENSG00000112175
47	0.0063	EDARADD	ENSG00000186197
49	0.0061	FANCD2	ENSG00000144554
50	0.0059	PBX1	ENSG00000185630
50	0.0059	MED13L	ENSG00000123066
52	0.0058	EYA1	ENSG00000104313
52	0.0058	WNT5A	ENSG00000114251
54	0.0055	LAMA5	ENSG00000130702
55	0.0054	TMCO1	ENSG00000143183
55	0.0054	SF3B2	ENSG00000087365
57	0.0053	MKS1	ENSG00000011143
58	0.0052	EFNB2	ENSG00000125266
59	0.0051	DHCR7	ENSG00000172893
59	0.0051	CHRD	ENSG00000090539
61	0.005	BCL2	ENSG00000171791
62	0.0049	EDNRA	ENSG00000151617
63	0.0048	FOXH1	ENSG00000160973
63	0.0048	MAPK1	ENSG00000100030
63	0.0048	INTU	ENSG00000164066
63	0.0048	FGFR1	ENSG00000077782
63	0.0048	CHUK	ENSG00000213341
63	0.0048	DSCAM	ENSG00000171587
63	0.0048	PRICKLE1	ENSG00000139174
63	0.0048	PAX8	ENSG00000125618
71	0.0047	PCSK5	ENSG00000099139
71	0.0047	KIF7	ENSG00000166813
71	0.0047	HR	ENSG00000168453
71	0.0047	SIN3A	ENSG00000169375
71	0.0047	UPK3A	ENSG00000100373
76	0.0046	PAX2	ENSG00000075891
76	0.0046	SMARCA2	ENSG00000080503
76	0.0046	CREBBP	ENSG00000005339
76	0.0046	EP300	ENSG00000100393
76	0.0046	H4C5	ENSG00000198518
76	0.0046	CC2D2A	ENSG00000048342
76	0.0046	RIPK4	ENSG00000183421
83	0.0045	STAG2	ENSG00000101972
83	0.0045	CCP110	ENSG00000103540
83	0.0045	GDF11	ENSG00000135414
83	0.0045	SF3B4	ENSG00000143368
87	0.0044	SNRPN	ENSG00000128739
87	0.0044	HUWE1	ENSG00000086758
87	0.0044	BRD4	ENSG00000141867
87	0.0044	HDAC8	ENSG00000147099
87	0.0044	NIPBL	ENSG00000164190
87	0.0044	RAD21	ENSG00000164754
87	0.0044	SMC1A	ENSG00000072501
87	0.0044	SMC3	ENSG00000108055
87	0.0044	TP63	ENSG00000073282
96	0.0043	OTUD6B	ENSG00000155100
96	0.0043	UFC1	ENSG00000143222
96	0.0043	TBX15	ENSG00000092607
96	0.0043	FOXP3	ENSG00000049768
100	0.0042	RPGRIP1L	ENSG00000103494
100	0.0042	GEN1	ENSG00000178295
100	0.0042	MED25	ENSG00000104973
103	0.0041	ZIC3	ENSG00000156925
103	0.0041	UBE2A	ENSG00000077721
103	0.0041	EBP	ENSG00000147155
103	0.0041	CHSY1	ENSG00000131873
103	0.0041	ARID1B	ENSG00000049618
108	0.004	TCF15	ENSG00000125878
108	0.004	DDX6	ENSG00000110367
108	0.004	FKBP4	ENSG00000004478
108	0.004	ODC1	ENSG00000115758
108	0.004	MED12	ENSG00000184634
113	0.0039	PCNT	ENSG00000160299
113	0.0039	FRAS1	ENSG00000138759
113	0.0039	CCDC22	ENSG00000101997
113	0.0039	DPYSL5	ENSG00000157851
113	0.0039	VPS35L	ENSG00000103544
113	0.0039	WASHC5	ENSG00000164961
113	0.0039	HOXD13	ENSG00000128714
113	0.0039	SRCAP	ENSG00000080603
113	0.0039	TBC1D32	ENSG00000146350
113	0.0039	LMNA	ENSG00000160789
113	0.0039	PAH	ENSG00000171759
124	0.0038	PCGF2	ENSG00000056661
124	0.0038	NUP107	ENSG00000111581
124	0.0038	C2CD3	ENSG00000168014
124	0.0038	SH3PXD2A	ENSG00000107957
124	0.0038	CHD7	ENSG00000171316
124	0.0038	SEMA3E	ENSG00000170381
124	0.0038	TWIST2	ENSG00000233608
124	0.0038	EFTUD2	ENSG00000108883
124	0.0038	CDC45	ENSG00000093009
133	0.0037	HIC1	ENSG00000177374
133	0.0037	ZNF699	ENSG00000196110
133	0.0037	MBD5	ENSG00000204406
133	0.0037	ARVCF	ENSG00000099889
133	0.0037	COMT	ENSG00000093010
133	0.0037	GP1BB	ENSG00000203618
133	0.0037	HIRA	ENSG00000100084
133	0.0037	JMJD1C	ENSG00000171988
133	0.0037	RREB1	ENSG00000124782
133	0.0037	SEC24C	ENSG00000176986
133	0.0037	UFD1	ENSG00000070010
133	0.0037	PTK7	ENSG00000112655
133	0.0037	SHANK3	ENSG00000251322
146	0.0036	B9D1	ENSG00000108641
146	0.0036	SETD5	ENSG00000168137
146	0.0036	CLCN3	ENSG00000109572
146	0.0036	ATN1	ENSG00000111676
146	0.0036	INTS1	ENSG00000164880
146	0.0036	ADNP	ENSG00000101126
146	0.0036	VPS25	ENSG00000131475
146	0.0036	CDC42BPB	ENSG00000198752
146	0.0036	SHH	ENSG00000164690
155	0.0035	B3GLCT	ENSG00000187676
155	0.0035	THOC6	ENSG00000131652
155	0.0035	LIG4	ENSG00000174405
155	0.0035	NSUN2	ENSG00000037474
155	0.0035	IRF6	ENSG00000117595
155	0.0035	B9D2	ENSG00000123810
155	0.0035	HNRNPK	ENSG00000165119
155	0.0035	FGFR3	ENSG00000068078
155	0.0035	CAMTA1	ENSG00000171735
155	0.0035	BCOR	ENSG00000183337
155	0.0035	NAA10	ENSG00000102030
155	0.0035	ZMIZ1	ENSG00000108175
155	0.0035	GPC3	ENSG00000147257
168	0.0034	RAD23B	ENSG00000119318
168	0.0034	ASXL1	ENSG00000171456
168	0.0034	CCDC47	ENSG00000108588
168	0.0034	PACS1	ENSG00000175115
168	0.0034	PUF60	ENSG00000179950
168	0.0034	PPP2R3C	ENSG00000092020
168	0.0034	TFAP2A	ENSG00000137203
168	0.0034	RERE	ENSG00000142599
168	0.0034	BICRA	ENSG00000063169
168	0.0034	KDM6A	ENSG00000147050
168	0.0034	KMT2D	ENSG00000167548
168	0.0034	SETBP1	ENSG00000152217
180	0.0033	SPEN	ENSG00000065526
180	0.0033	ACTB	ENSG00000075624
180	0.0033	ACTG1	ENSG00000184009
180	0.0033	KAT8	ENSG00000103510
180	0.0033	HTT	ENSG00000197386
180	0.0033	ZMYM2	ENSG00000121741
180	0.0033	KMT2A	ENSG00000118058
180	0.0033	SDCCAG8	ENSG00000054282
180	0.0033	ARID1A	ENSG00000117713
180	0.0033	ARID2	ENSG00000189079
180	0.0033	DPF2	ENSG00000133884
180	0.0033	SMARCA4	ENSG00000127616
180	0.0033	SMARCB1	ENSG00000099956
180	0.0033	SMARCC2	ENSG00000139613
180	0.0033	SMARCD1	ENSG00000066117
180	0.0033	SMARCE1	ENSG00000073584
180	0.0033	SOX11	ENSG00000176887
180	0.0033	SOX4	ENSG00000124766
180	0.0033	TMEM94	ENSG00000177728
199	0.0032	USP9X	ENSG00000124486
199	0.0032	WBP11	ENSG00000084463
199	0.0032	SCLT1	ENSG00000151466
199	0.0032	MAPRE2	ENSG00000166974
