rank	score	gene_symbol	gene_identifier
1	0.0525	ANKFY1	ENSG00000185722
1	0.0525	ASPA	ENSG00000108381
1	0.0525	CACNA1A	ENSG00000141837
1	0.0525	CDKN1C	ENSG00000129757
1	0.0525	CERS1	ENSG00000223802
1	0.0525	CLCN1	ENSG00000188037
1	0.0525	CLP1	ENSG00000172409
1	0.0525	CNTNAP1	ENSG00000108797
1	0.0525	COL19A1	ENSG00000082293
1	0.0525	DNAH5	ENSG00000039139
1	0.0525	ELP2	ENSG00000134759
1	0.0525	GDF1	ENSG00000130283
1	0.0525	GLRA1	ENSG00000145888
1	0.0525	GLRB	ENSG00000109738
1	0.0525	GNPTAB	ENSG00000111670
1	0.0525	GRID2	ENSG00000152208
1	0.0525	HSPD1	ENSG00000144381
1	0.0525	LDB3	ENSG00000122367
1	0.0525	OPA1	ENSG00000198836
1	0.0525	PMP22	ENSG00000109099
1	0.0525	PRKAB1	ENSG00000111725
1	0.0525	PRNP	ENSG00000171867
1	0.0525	REEP1	ENSG00000068615
1	0.0525	SMPD1	ENSG00000166311
1	0.0525	TARDBP	ENSG00000120948
1	0.0525	TUBB4A	ENSG00000104833
1	0.0525	UBAP1	ENSG00000165006
1	0.0525	WNT1	ENSG00000125084
29	0.0517	SLC6A5	ENSG00000165970
30	0.0513	JAM3	ENSG00000166086
31	0.0493	MDGA2	ENSG00000139915
32	0.043	DNAJC11	ENSG00000007923
33	0.0389	GBE1	ENSG00000114480
34	0.032	SLC12A6	ENSG00000140199
35	0.0304	GRM1	ENSG00000152822
36	0.0302	SLC32A1	ENSG00000101438
37	0.0299	PRKCG	ENSG00000126583
38	0.0287	SIL1	ENSG00000120725
39	0.0284	L1CAM	ENSG00000198910
40	0.0277	ITPR1	ENSG00000150995
40	0.0277	DSCAM	ENSG00000171587
42	0.0269	MYO5A	ENSG00000197535
43	0.0261	ZNF423	ENSG00000102935
43	0.0261	XRCC1	ENSG00000073050
45	0.0246	HGS	ENSG00000185359
46	0.0226	KCND3	ENSG00000171385
47	0.0225	NPC1	ENSG00000141458
47	0.0225	UBA5	ENSG00000081307
49	0.0224	SETX	ENSG00000107290
50	0.022	TECPR2	ENSG00000196663
51	0.0219	BEAN1	ENSG00000166546
51	0.0219	UCHL1	ENSG00000154277
53	0.0216	EBF3	ENSG00000108001
54	0.0213	GDAP2	ENSG00000196505
55	0.0209	STUB1	ENSG00000103266
56	0.0208	POLR3B	ENSG00000013503
56	0.0208	HSD17B4	ENSG00000133835
58	0.0207	MARS2	ENSG00000247626
59	0.0204	FAT2	ENSG00000086570
60	0.0202	PLD3	ENSG00000105223
61	0.0201	SCARB2	ENSG00000138760
61	0.0201	HEXB	ENSG00000049860
63	0.0194	SACS	ENSG00000151835
64	0.0193	SLC9A1	ENSG00000090020
65	0.0191	TTBK2	ENSG00000128881
65	0.0191	TGM6	ENSG00000166948
67	0.0189	CACNA1G	ENSG00000006283
68	0.0188	SYNE1	ENSG00000131018
69	0.0187	FA2H	ENSG00000103089
70	0.0185	PRDX3	ENSG00000165672
71	0.0183	KCNC3	ENSG00000131398
72	0.0182	RRM2B	ENSG00000048392
73	0.018	FGF14	ENSG00000102466
73	0.018	ATP1A3	ENSG00000105409
73	0.018	NOP56	ENSG00000101361
76	0.0178	AFG3L2	ENSG00000141385
77	0.0176	CCDC88C	ENSG00000015133
78	0.0175	TPP1	ENSG00000166340
79	0.0174	WWOX	ENSG00000186153
80	0.0173	GFAP	ENSG00000131095
81	0.0172	RFC1	ENSG00000035928
82	0.0169	ELOVL5	ENSG00000012660
82	0.0169	CHMP1A	ENSG00000131165
84	0.0168	TPK1	ENSG00000196511
84	0.0168	MME	ENSG00000196549
84	0.0168	SPG7	ENSG00000197912
84	0.0168	SQSTM1	ENSG00000161011
88	0.0167	CLN8	ENSG00000182372
89	0.0165	ATXN10	ENSG00000130638
90	0.0164	PSAP	ENSG00000197746
90	0.0164	SPTBN2	ENSG00000173898
92	0.0162	PNPLA6	ENSG00000032444
92	0.0162	MAN2B1	ENSG00000104774
94	0.0161	ARCN1	ENSG00000095139
94	0.0161	ATAD3A	ENSG00000197785
96	0.0159	PNPT1	ENSG00000138035
96	0.0159	PEX16	ENSG00000121680
98	0.0158	SCN8A	ENSG00000196876
98	0.0158	ZFYVE26	ENSG00000072121
100	0.0157	EEF2	ENSG00000167658
100	0.0157	TRAPPC6B	ENSG00000182400
100	0.0157	ELOVL4	ENSG00000118402
103	0.0156	UBTF	ENSG00000108312
104	0.0155	POLG	ENSG00000140521
105	0.0154	MT-ATP6	ENSG00000198899
105	0.0154	MT-ND1	ENSG00000198888
105	0.0154	MT-ND2	ENSG00000198763
105	0.0154	MT-ND3	ENSG00000198840
105	0.0154	MT-ND4	ENSG00000198886
105	0.0154	MT-ND5	ENSG00000198786
105	0.0154	MT-ND6	ENSG00000198695
112	0.0153	TOP3A	ENSG00000177302
112	0.0153	ANO10	ENSG00000160746
112	0.0153	FMR1	ENSG00000102081
115	0.0152	SLC9A6	ENSG00000198689
116	0.0151	ATP1A2	ENSG00000018625
117	0.0149	PMPCA	ENSG00000165688
118	0.0146	TANGO2	ENSG00000183597
118	0.0146	HEPACAM	ENSG00000165478
120	0.0145	COA7	ENSG00000162377
120	0.0145	PEX10	ENSG00000157911
120	0.0145	IFRD1	ENSG00000006652
120	0.0145	GPAA1	ENSG00000197858
124	0.0144	SCYL1	ENSG00000142186
125	0.0143	FXN	ENSG00000165060
125	0.0143	TMEM240	ENSG00000205090
127	0.0142	MECP2	ENSG00000169057
127	0.0142	RUBCN	ENSG00000145016
129	0.0141	SYT14	ENSG00000143469
130	0.0138	VPS13D	ENSG00000048707
130	0.0138	DST	ENSG00000151914
132	0.0137	POLG2	ENSG00000256525
132	0.0137	SLC25A4	ENSG00000151729
132	0.0137	TWNK	ENSG00000107815
132	0.0137	ALDH18A1	ENSG00000059573
136	0.0136	APTX	ENSG00000137074
136	0.0136	PLA2G6	ENSG00000184381
136	0.0136	KCNQ1	ENSG00000053918
139	0.0135	CACNA2D2	ENSG00000007402
140	0.0133	AARS1	ENSG00000090861
140	0.0133	CARS1	ENSG00000110619
140	0.0133	ERCC2	ENSG00000104884
140	0.0133	ERCC3	ENSG00000163161
140	0.0133	GTF2E2	ENSG00000197265
140	0.0133	GTF2H5	ENSG00000272047
140	0.0133	MPLKIP	ENSG00000168303
140	0.0133	RNF113A	ENSG00000125352
140	0.0133	TARS1	ENSG00000113407
149	0.0132	REPS1	ENSG00000135597
149	0.0132	WDR81	ENSG00000167716
151	0.0131	MRE11	ENSG00000020922
152	0.013	LYST	ENSG00000143669
152	0.013	CAPN1	ENSG00000014216
152	0.013	SPG11	ENSG00000104133
152	0.013	ATCAY	ENSG00000167654
152	0.013	TBP	ENSG00000112592
157	0.0129	TTC19	ENSG00000011295
157	0.0129	PDYN	ENSG00000101327
159	0.0128	ADAR	ENSG00000160710
159	0.0128	NUP54	ENSG00000138750
159	0.0128	NUP62	ENSG00000213024
159	0.0128	CHAMP1	ENSG00000198824
163	0.0127	ATP13A2	ENSG00000159363
164	0.0126	KIF1C	ENSG00000129250
164	0.0126	DAB1	ENSG00000173406
166	0.0125	GRIA2	ENSG00000120251
166	0.0125	PPP1R15B	ENSG00000158615
166	0.0125	TOR1A	ENSG00000136827
169	0.0124	VLDLR	ENSG00000147852
170	0.0122	CWF19L1	ENSG00000095485
171	0.012	PEX6	ENSG00000124587
172	0.0119	LMNB1	ENSG00000113368
172	0.0119	MECR	ENSG00000116353
174	0.0118	CIITA	ENSG00000179583
174	0.0118	RFX5	ENSG00000143390
174	0.0118	RFXANK	ENSG00000064490
174	0.0118	RFXAP	ENSG00000133111
174	0.0118	ADSL	ENSG00000239900
174	0.0118	CTBP1	ENSG00000159692
180	0.0116	TRPC3	ENSG00000138741
180	0.0116	HPDL	ENSG00000186603
180	0.0116	ATXN7	ENSG00000163635
180	0.0116	LAMB1	ENSG00000091136
184	0.0115	RNF170	ENSG00000120925
184	0.0115	GJB1	ENSG00000169562
186	0.0114	PCNA	ENSG00000132646
187	0.0113	ZIC1	ENSG00000152977
187	0.0113	SLC19A3	ENSG00000135917
189	0.0112	EPRS1	ENSG00000136628
189	0.0112	CAMTA1	ENSG00000171735
191	0.0111	SPART	ENSG00000133104
191	0.0111	LETM1	ENSG00000168924
193	0.011	PRRT2	ENSG00000167371
193	0.011	SCN1A	ENSG00000144285
193	0.011	CTSF	ENSG00000174080
196	0.0109	COQ2	ENSG00000173085
197	0.0108	IRF2BPL	ENSG00000119669
198	0.0107	PANK2	ENSG00000125779
198	0.0107	HIPK2	ENSG00000064393
198	0.0107	VPS41	ENSG00000006715
198	0.0107	MTTP	ENSG00000138823
202	0.0106	ZC4H2	ENSG00000126970
202	0.0106	POLR3A	ENSG00000148606
202	0.0106	TTPA	ENSG00000137561
205	0.0105	ATP2B3	ENSG00000067842
206	0.0104	FBXO41	ENSG00000163013
206	0.0104	GRIK2	ENSG00000164418
206	0.0104	VAMP1	ENSG00000139190
206	0.0104	LNPK	ENSG00000144320
210	0.0103	NF2	ENSG00000186575
210	0.0103	TBC1D24	ENSG00000162065
210	0.0103	NDUFA9	ENSG00000139180
210	0.0103	RPL10	ENSG00000147403
210	0.0103	EML1	ENSG00000066629
210	0.0103	NEUROD4	ENSG00000123307
216	0.0101	WASHC5	ENSG00000164961
216	0.0101	MFF	ENSG00000168958
216	0.0101	HERC1	ENSG00000103657
219	0.01	OPHN1	ENSG00000079482
219	0.01	KCNJ6	ENSG00000157542
219	0.01	LAMA2	ENSG00000196569
219	0.01	EXOSC5	ENSG00000077348
219	0.01	CYP7B1	ENSG00000172817
219	0.01	ATN1	ENSG00000111676
225	0.0099	CNTN1	ENSG00000018236
225	0.0099	ARHGAP10	ENSG00000071205
225	0.0099	WDR26	ENSG00000162923
225	0.0099	LRP12	ENSG00000147650
229	0.0098	UROC1	ENSG00000159650
229	0.0098	DKK1	ENSG00000107984
229	0.0098	NPC2	ENSG00000119655
229	0.0098	ATP2B2	ENSG00000157087
233	0.0097	UNC5C	ENSG00000182168
233	0.0097	VWA3B	ENSG00000168658
233	0.0097	PLAA	ENSG00000137055
236	0.0096	PFN1	ENSG00000108518
237	0.0095	PAK1	ENSG00000149269
237	0.0095	TAF1	ENSG00000147133
237	0.0095	CAV1	ENSG00000105974
237	0.0095	CLN3	ENSG00000188603
241	0.0094	MTPAP	ENSG00000107951
242	0.0093	SH3TC2	ENSG00000169247
242	0.0093	SATB1	ENSG00000182568
242	0.0093	ANK3	ENSG00000151150
242	0.0093	PPP1R21	ENSG00000162869
242	0.0093	HTT	ENSG00000197386
247	0.0092	GTPBP2	ENSG00000172432
247	0.0092	EIF2S3	ENSG00000130741
247	0.0092	PLCB4	ENSG00000101333
247	0.0092	THG1L	ENSG00000113272
251	0.0091	CP	ENSG00000047457
251	0.0091	ALS2	ENSG00000003393
251	0.0091	SKOR2	ENSG00000215474
251	0.0091	SDHA	ENSG00000073578
251	0.0091	RNASEH1	ENSG00000171865
256	0.009	NKX6-2	ENSG00000148826
256	0.009	CSTB	ENSG00000160213
258	0.0089	TMEM176B	ENSG00000106565
258	0.0089	PDP1	ENSG00000164951
258	0.0089	TCF4	ENSG00000196628
261	0.0088	POLE4	ENSG00000115350
261	0.0088	ATXN2	ENSG00000204842
261	0.0088	TBCE	ENSG00000116957
261	0.0088	NEUROD2	ENSG00000171532
261	0.0088	NOTCH3	ENSG00000074181
266	0.0087	RPL27A	ENSG00000166441
266	0.0087	PLP1	ENSG00000123560
266	0.0087	RAB11B	ENSG00000185236
266	0.0087	HLA-DQB1	ENSG00000179344
270	0.0086	NDUFA6	ENSG00000184983
270	0.0086	SLC13A3	ENSG00000158296
270	0.0086	ACP2	ENSG00000134575
270	0.0086	FBXO28	ENSG00000143756
270	0.0086	EIF2AK2	ENSG00000055332
270	0.0086	CLPB	ENSG00000162129
276	0.0085	BRAT1	ENSG00000106009
276	0.0085	PIGG	ENSG00000174227
276	0.0085	MTHFS	ENSG00000136371
276	0.0085	SLC44A1	ENSG00000070214
276	0.0085	ATXN1	ENSG00000124788
276	0.0085	VPS11	ENSG00000160695
276	0.0085	SUN1	ENSG00000164828
276	0.0085	TMEM106B	ENSG00000106460
284	0.0084	NAXD	ENSG00000213995
284	0.0084	RELN	ENSG00000189056
284	0.0084	DDHD2	ENSG00000085788
284	0.0084	MET	ENSG00000105976
284	0.0084	CDKL5	ENSG00000008086
284	0.0084	GABBR2	ENSG00000136928
284	0.0084	NTNG1	ENSG00000162631
284	0.0084	SMC1A	ENSG00000072501
284	0.0084	SLC25A46	ENSG00000164209
284	0.0084	AGTPBP1	ENSG00000135049
294	0.0083	NUS1	ENSG00000153989
294	0.0083	MRPS34	ENSG00000074071
294	0.0083	DNAJC3	ENSG00000102580
294	0.0083	LYRM7	ENSG00000186687
294	0.0083	PRDM13	ENSG00000112238
294	0.0083	LMX1A	ENSG00000162761
300	0.0082	SPG21	ENSG00000090487
301	0.0081	CBLN1	ENSG00000102924
301	0.0081	ATXN3	ENSG00000066427
301	0.0081	BSCL2	ENSG00000168000
301	0.0081	NUP214	ENSG00000126883
301	0.0081	NDUFS1	ENSG00000023228
301	0.0081	HPRT1	ENSG00000165704
301	0.0081	ABCA2	ENSG00000107331
308	0.008	CA8	ENSG00000178538
308	0.008	NDUFA13	ENSG00000186010
308	0.008	NARS1	ENSG00000134440
308	0.008	ERLIN2	ENSG00000147475
308	0.008	PPT1	ENSG00000131238
308	0.008	DNAJC6	ENSG00000116675
308	0.008	PODXL	ENSG00000128567
308	0.008	SYNJ1	ENSG00000159082
316	0.0079	LRPPRC	ENSG00000138095
316	0.0079	WFS1	ENSG00000109501
316	0.0079	GNS	ENSG00000135677
316	0.0079	HTRA2	ENSG00000115317
320	0.0078	GNAS	ENSG00000087460
320	0.0078	RORA	ENSG00000069667
320	0.0078	DCTN1	ENSG00000204843
320	0.0078	NEFH	ENSG00000100285
320	0.0078	PRPH	ENSG00000135406
320	0.0078	SOD1	ENSG00000142168
320	0.0078	POLR3GL	ENSG00000121851
320	0.0078	EN2	ENSG00000164778
320	0.0078	ATP5F1A	ENSG00000152234
320	0.0078	ATP5F1D	ENSG00000099624
320	0.0078	ATP5F1E	ENSG00000124172
320	0.0078	ATP5MK	ENSG00000173915
320	0.0078	ATPAF1	ENSG00000123472
320	0.0078	ATPAF2	ENSG00000171953
320	0.0078	MT-ATP8	ENSG00000228253
320	0.0078	GCH1	ENSG00000131979
320	0.0078	ERBB3	ENSG00000065361
320	0.0078	INPP5A	ENSG00000068383
338	0.0077	BICD2	ENSG00000185963
338	0.0077	AGA	ENSG00000038002
338	0.0077	VCP	ENSG00000165280
338	0.0077	PUM1	ENSG00000134644
338	0.0077	ABHD12	ENSG00000100997
338	0.0077	ENHO	ENSG00000168913
338	0.0077	TIMM8A	ENSG00000126953
338	0.0077	MYORG	ENSG00000164976
338	0.0077	TDP1	ENSG00000042088
347	0.0076	LPIN2	ENSG00000101577
