rank	score	gene_symbol	gene_identifier
1	0.0175	IFNG	ENSG00000111537
1	0.0175	TSC2	ENSG00000103197
3	0.0144	TSC1	ENSG00000165699
4	0.0035	CDKN1A	ENSG00000124762
4	0.0035	CDKN1B	ENSG00000111276
4	0.0035	CDKN2B	ENSG00000147883
4	0.0035	CDKN2C	ENSG00000123080
4	0.0035	MEN1	ENSG00000133895
9	0.0029	SUFU	ENSG00000107882
10	0.0028	KRT14	ENSG00000186847
10	0.0028	KRT5	ENSG00000186081
12	0.0027	SASH1	ENSG00000111961
12	0.0027	TP53	ENSG00000141510
14	0.0022	NF1	ENSG00000196712
15	0.0021	PRDX1	ENSG00000117450
15	0.0021	KRAS	ENSG00000133703
15	0.0021	TCF4	ENSG00000196628
18	0.002	SPTBN1	ENSG00000115306
18	0.002	DNAJC21	ENSG00000168724
20	0.0019	POFUT1	ENSG00000101346
21	0.0018	ARX	ENSG00000004848
21	0.0018	MAGEL2	ENSG00000254585
21	0.0018	NDN	ENSG00000182636
21	0.0018	OCA2	ENSG00000104044
21	0.0018	SNRPN	ENSG00000128739
26	0.0017	MAD1L1	ENSG00000002822
26	0.0017	PINX1	ENSG00000254093
26	0.0017	FDXR	ENSG00000161513
26	0.0017	CDKN2A	ENSG00000147889
26	0.0017	DPP9	ENSG00000142002
26	0.0017	BUB1B	ENSG00000156970
26	0.0017	ATP1A3	ENSG00000105409
33	0.0016	MTOR	ENSG00000198793
33	0.0016	AKT1	ENSG00000142208
33	0.0016	KLLN	ENSG00000227268
33	0.0016	PIK3CA	ENSG00000121879
33	0.0016	PTEN	ENSG00000171862
33	0.0016	SDHB	ENSG00000117118
33	0.0016	SDHC	ENSG00000143252
33	0.0016	SDHD	ENSG00000204370
33	0.0016	SEC23B	ENSG00000101310
33	0.0016	USF3	ENSG00000176542
33	0.0016	FMR1	ENSG00000102081
44	0.0015	ARVCF	ENSG00000099889
44	0.0015	COMT	ENSG00000093010
44	0.0015	GP1BB	ENSG00000203618
44	0.0015	HIRA	ENSG00000100084
44	0.0015	JMJD1C	ENSG00000171988
44	0.0015	RREB1	ENSG00000124782
44	0.0015	SEC24C	ENSG00000176986
44	0.0015	TBX1	ENSG00000184058
44	0.0015	UFD1	ENSG00000070010
44	0.0015	ATAD5	ENSG00000176208
44	0.0015	MYO5A	ENSG00000197535
44	0.0015	TP53BP2	ENSG00000143514
56	0.0014	MET	ENSG00000105976
56	0.0014	NEXMIF	ENSG00000050030
56	0.0014	TIAM1	ENSG00000156299
56	0.0014	PTCH1	ENSG00000185920
56	0.0014	PRKAR1A	ENSG00000108946
56	0.0014	SPRED1	ENSG00000166068
56	0.0014	HTATIP2	ENSG00000109854
56	0.0014	RBM38	ENSG00000132819
56	0.0014	P2RY8	ENSG00000182162
