rank	score	gene_symbol	gene_identifier
1	0.0525	ANKFY1	ENSG00000185722
1	0.0525	ASPA	ENSG00000108381
1	0.0525	CLCN1	ENSG00000188037
1	0.0525	DNAJC11	ENSG00000007923
1	0.0525	DSCAM	ENSG00000171587
1	0.0525	GBE1	ENSG00000114480
1	0.0525	GLRA1	ENSG00000145888
1	0.0525	GLRB	ENSG00000109738
1	0.0525	HSPD1	ENSG00000144381
1	0.0525	MDGA2	ENSG00000139915
1	0.0525	MYO5A	ENSG00000197535
1	0.0525	PMP22	ENSG00000109099
1	0.0525	REEP1	ENSG00000068615
1	0.0525	SLC12A6	ENSG00000140199
1	0.0525	SLC32A1	ENSG00000101438
1	0.0525	SLC6A5	ENSG00000165970
1	0.0525	TARDBP	ENSG00000120948
1	0.0525	UBAP1	ENSG00000165006
1	0.0525	WNT1	ENSG00000125084
20	0.0475	ITPR1	ENSG00000150995
21	0.041	SIL1	ENSG00000120725
22	0.0381	KCNQ1	ENSG00000053918
23	0.0347	UCHL1	ENSG00000154277
24	0.0333	MARS2	ENSG00000247626
25	0.0326	TECPR2	ENSG00000196663
26	0.0324	UBA5	ENSG00000081307
27	0.0321	CIITA	ENSG00000179583
27	0.0321	ERBB3	ENSG00000065361
27	0.0321	RFX5	ENSG00000143390
27	0.0321	RFXANK	ENSG00000064490
27	0.0321	RFXAP	ENSG00000133111
32	0.0308	HGS	ENSG00000185359
33	0.0305	SYNE1	ENSG00000131018
34	0.03	BEAN1	ENSG00000166546
35	0.0297	FAT2	ENSG00000086570
36	0.029	NPC1	ENSG00000141458
37	0.0288	PPP1R15B	ENSG00000158615
38	0.0278	PLD3	ENSG00000105223
39	0.0273	ATAD3A	ENSG00000197785
40	0.0271	HSD17B4	ENSG00000133835
40	0.0271	KCNC3	ENSG00000131398
42	0.0262	WWOX	ENSG00000186153
43	0.0261	CAPN1	ENSG00000014216
44	0.026	HEXB	ENSG00000049860
45	0.0258	CACNA1A	ENSG00000141837
46	0.0256	LAMA2	ENSG00000196569
47	0.0252	TBC1D24	ENSG00000162065
48	0.0251	GRM1	ENSG00000152822
49	0.0247	FXN	ENSG00000165060
50	0.0242	ABCA2	ENSG00000107331
50	0.0242	MAN2B1	ENSG00000104774
50	0.0242	TTBK2	ENSG00000128881
50	0.0242	RRM2B	ENSG00000048392
54	0.0238	TUBB4A	ENSG00000104833
54	0.0238	PDYN	ENSG00000101327
56	0.0236	FGF14	ENSG00000102466
57	0.0229	SCN8A	ENSG00000196876
58	0.0227	OPHN1	ENSG00000079482
59	0.0226	ATCAY	ENSG00000167654
59	0.0226	PNPT1	ENSG00000138035
61	0.0225	PRKCG	ENSG00000126583
62	0.0223	SLC9A1	ENSG00000090020
63	0.0222	PSAP	ENSG00000197746
64	0.0221	ARHGAP10	ENSG00000071205
65	0.0219	DST	ENSG00000151914
66	0.0218	MTTP	ENSG00000138823
67	0.0216	ELOVL5	ENSG00000012660
67	0.0216	AFG3L2	ENSG00000141385
67	0.0216	UROC1	ENSG00000159650
70	0.0215	LAMB1	ENSG00000091136
70	0.0215	CCDC88C	ENSG00000015133
72	0.0214	MME	ENSG00000196549
73	0.0213	TPK1	ENSG00000196511
74	0.0212	SPART	ENSG00000133104
75	0.0211	SACS	ENSG00000151835
76	0.021	PRRT2	ENSG00000167371
77	0.0206	POLG	ENSG00000140521
77	0.0206	TWNK	ENSG00000107815
79	0.0204	GPAA1	ENSG00000197858
80	0.0198	XRCC1	ENSG00000073050
81	0.0193	NUS1	ENSG00000153989
81	0.0193	SQSTM1	ENSG00000161011
83	0.0192	AGTPBP1	ENSG00000135049
83	0.0192	PLP1	ENSG00000123560
83	0.0192	COA7	ENSG00000162377
83	0.0192	RFC1	ENSG00000035928
87	0.0191	SPTBN2	ENSG00000173898
87	0.0191	RUBCN	ENSG00000145016
89	0.019	PRNP	ENSG00000171867
90	0.0189	ELOVL4	ENSG00000118402
90	0.0189	VPS13D	ENSG00000048707
90	0.0189	VPS41	ENSG00000006715
93	0.0188	PMPCA	ENSG00000165688
94	0.0186	ATP1A3	ENSG00000105409
94	0.0186	EEF2	ENSG00000167658
94	0.0186	ALDH18A1	ENSG00000059573
97	0.0185	MT-ATP6	ENSG00000198899
97	0.0185	MT-ND1	ENSG00000198888
97	0.0185	MT-ND2	ENSG00000198763
97	0.0185	MT-ND3	ENSG00000198840
97	0.0185	MT-ND4	ENSG00000198886
97	0.0185	MT-ND5	ENSG00000198786
97	0.0185	MT-ND6	ENSG00000198695
104	0.0184	MECP2	ENSG00000169057
104	0.0184	PPP1R21	ENSG00000162869
106	0.0183	TANGO2	ENSG00000183597
107	0.0182	POLR3B	ENSG00000013503
107	0.0182	FA2H	ENSG00000103089
107	0.0182	GALC	ENSG00000054983
110	0.0179	GDAP2	ENSG00000196505
110	0.0179	AARS1	ENSG00000090861
110	0.0179	CARS1	ENSG00000110619
110	0.0179	ERCC2	ENSG00000104884
110	0.0179	ERCC3	ENSG00000163161
110	0.0179	GTF2E2	ENSG00000197265
110	0.0179	GTF2H5	ENSG00000272047
110	0.0179	MPLKIP	ENSG00000168303
110	0.0179	RNF113A	ENSG00000125352
110	0.0179	TARS1	ENSG00000113407
120	0.0177	EBF3	ENSG00000108001
121	0.0176	TMEM163	ENSG00000152128
122	0.0175	ANO10	ENSG00000160746
122	0.0175	SCYL1	ENSG00000142186
124	0.0173	TMEM240	ENSG00000205090
124	0.0173	EIF2S3	ENSG00000130741
126	0.0172	SMN1	ENSG00000172062
126	0.0172	SMN2	ENSG00000205571
126	0.0172	KCND3	ENSG00000171385
129	0.0171	ATP1A2	ENSG00000018625
129	0.0171	PNPLA6	ENSG00000032444
131	0.0169	SPG7	ENSG00000197912
132	0.0168	THG1L	ENSG00000113272
133	0.0167	IFRD1	ENSG00000006652
133	0.0167	LYST	ENSG00000143669
133	0.0167	ATP13A2	ENSG00000159363
136	0.0165	SETX	ENSG00000107290
137	0.0164	PEX6	ENSG00000124587
137	0.0164	PEX10	ENSG00000157911
137	0.0164	TOR1A	ENSG00000136827
137	0.0164	HIPK2	ENSG00000064393
141	0.016	ERCC4	ENSG00000175595
141	0.016	ERCC5	ENSG00000134899
143	0.0159	MTPAP	ENSG00000107951
143	0.0159	CFAP276	ENSG00000179902
145	0.0158	CACNA2D2	ENSG00000007402
146	0.0157	TGM6	ENSG00000166948
147	0.0156	RAB11B	ENSG00000185236
148	0.0155	FZR1	ENSG00000105325
149	0.0153	LETM1	ENSG00000168924
149	0.0153	WDR81	ENSG00000167716
149	0.0153	ATN1	ENSG00000111676
152	0.0152	CHMP1A	ENSG00000131165
153	0.015	ERCC1	ENSG00000012061
153	0.015	GRID2	ENSG00000152208
153	0.015	AP1S2	ENSG00000182287
156	0.0149	STUB1	ENSG00000103266
156	0.0149	APTX	ENSG00000137074
156	0.0149	UBTF	ENSG00000108312
156	0.0149	CACNA1G	ENSG00000006283
156	0.0149	ATXN10	ENSG00000130638
161	0.0147	ADSL	ENSG00000239900
161	0.0147	CTSF	ENSG00000174080
163	0.0146	GRIA2	ENSG00000120251
163	0.0146	AASS	ENSG00000008311
163	0.0146	PEX16	ENSG00000121680
166	0.0145	TTPA	ENSG00000137561
167	0.014	CAMTA1	ENSG00000171735
167	0.014	MRE11	ENSG00000020922
169	0.0139	KIF1C	ENSG00000129250
169	0.0139	PRDX3	ENSG00000165672
171	0.0138	TMEM106B	ENSG00000106460
171	0.0138	VLDLR	ENSG00000147852
173	0.0137	SCARB2	ENSG00000138760
174	0.0136	PNPLA8	ENSG00000135241
174	0.0136	ENTPD1	ENSG00000138185
176	0.0135	OGDH	ENSG00000105953
176	0.0135	ADAR	ENSG00000160710
176	0.0135	NUP54	ENSG00000138750
176	0.0135	NUP62	ENSG00000213024
180	0.0134	CWF19L1	ENSG00000095485
181	0.0133	EIF2B2	ENSG00000119718
181	0.0133	EIF2B4	ENSG00000115211
181	0.0133	INPP4A	ENSG00000040933
181	0.0133	GJA1	ENSG00000152661
181	0.0133	NOP56	ENSG00000101361
181	0.0133	RNF220	ENSG00000187147
181	0.0133	NAXD	ENSG00000213995
188	0.0132	HTRA2	ENSG00000115317
189	0.0131	TPP1	ENSG00000166340
190	0.013	CHAMP1	ENSG00000198824
191	0.0129	GTPBP2	ENSG00000172432
191	0.0129	TCF4	ENSG00000196628
191	0.0129	FMR1	ENSG00000102081
191	0.0129	CTBP1	ENSG00000159692
195	0.0128	GJB1	ENSG00000169562
195	0.0128	SLC26A4	ENSG00000091137
197	0.0127	LMNB1	ENSG00000113368
197	0.0127	HPDL	ENSG00000186603
199	0.0126	GJC2	ENSG00000198835
199	0.0126	BSCL2	ENSG00000168000
199	0.0126	CLN8	ENSG00000182372
202	0.0124	PLA2G6	ENSG00000184381
202	0.0124	HLA-DQB1	ENSG00000179344
204	0.0123	ACOX2	ENSG00000168306
205	0.0122	CP	ENSG00000047457
205	0.0122	PTS	ENSG00000150787
205	0.0122	GCH1	ENSG00000131979
208	0.0121	NAA20	ENSG00000173418
209	0.012	EIF2B1	ENSG00000111361
210	0.0119	SATB1	ENSG00000182568
210	0.0119	ZBTB11	ENSG00000066422
210	0.0119	VPS16	ENSG00000215305
213	0.0118	KDM5B	ENSG00000117139
213	0.0118	SLC19A3	ENSG00000135917
215	0.0117	SCN1A	ENSG00000144285
215	0.0117	VAMP1	ENSG00000139190
215	0.0117	SLC9A6	ENSG00000198689
218	0.0116	PCDH15	ENSG00000150275
218	0.0116	HERC1	ENSG00000103657
218	0.0116	MAB21L1	ENSG00000180660
218	0.0116	PPP2R1A	ENSG00000105568
218	0.0116	PRDM13	ENSG00000112238
223	0.0115	PPARGC1A	ENSG00000109819
223	0.0115	DARS1	ENSG00000115866
223	0.0115	PAK1	ENSG00000149269
223	0.0115	TTC19	ENSG00000011295
223	0.0115	RPIA	ENSG00000153574
228	0.0113	TBCE	ENSG00000116957
228	0.0113	WDR73	ENSG00000177082
228	0.0113	ZNF592	ENSG00000166716
231	0.0112	ATP5F1A	ENSG00000152234
231	0.0112	ATP5F1D	ENSG00000099624
231	0.0112	ATP5F1E	ENSG00000124172
231	0.0112	ATP5MK	ENSG00000173915
231	0.0112	ATPAF1	ENSG00000123472
231	0.0112	ATPAF2	ENSG00000171953
231	0.0112	MT-ATP8	ENSG00000228253
231	0.0112	TRIO	ENSG00000038382
239	0.0111	RPL10	ENSG00000147403
240	0.0109	LNPK	ENSG00000144320
240	0.0109	NARS2	ENSG00000137513
240	0.0109	SMARCA2	ENSG00000080503
243	0.0108	EEF1A2	ENSG00000101210
243	0.0108	QKI	ENSG00000112531
243	0.0108	POLG2	ENSG00000256525
243	0.0108	SLC25A4	ENSG00000151729
243	0.0108	GFAP	ENSG00000131095
248	0.0107	TBP	ENSG00000112592
248	0.0107	SH3TC2	ENSG00000169247
248	0.0107	DMXL2	ENSG00000104093
248	0.0107	AGA	ENSG00000038002
248	0.0107	GRIK2	ENSG00000164418
253	0.0106	NARS1	ENSG00000134440
253	0.0106	DOCK3	ENSG00000088538
253	0.0106	TRAPPC6B	ENSG00000182400
253	0.0106	ATXN2	ENSG00000204842
257	0.0105	GSS	ENSG00000100983
258	0.0104	NPC2	ENSG00000119655
258	0.0104	SDHA	ENSG00000073578
258	0.0104	COA8	ENSG00000256053
261	0.0103	PANK2	ENSG00000125779
261	0.0103	TRPC3	ENSG00000138741
261	0.0103	EIF2AK2	ENSG00000055332
261	0.0103	C12orf4	ENSG00000047621
261	0.0103	LYRM7	ENSG00000186687
261	0.0103	GLRX5	ENSG00000182512
267	0.0102	ARID1B	ENSG00000049618
268	0.0101	KCNA2	ENSG00000177301
268	0.0101	ARCN1	ENSG00000095139
268	0.0101	IQSEC1	ENSG00000144711
268	0.0101	CDKL5	ENSG00000008086
268	0.0101	GABBR2	ENSG00000136928
268	0.0101	NTNG1	ENSG00000162631
268	0.0101	SMC1A	ENSG00000072501
275	0.01	PLAA	ENSG00000137055
275	0.01	DCPS	ENSG00000110063
275	0.01	NUBPL	ENSG00000151413
275	0.01	HEPACAM	ENSG00000165478
279	0.0099	ARSA	ENSG00000100299
279	0.0099	EN1	ENSG00000163064
279	0.0099	HTT	ENSG00000197386
282	0.0098	PFN1	ENSG00000108518
282	0.0098	SLC25A46	ENSG00000164209
284	0.0097	PPP2R5D	ENSG00000112640
284	0.0097	MORC2	ENSG00000133422
284	0.0097	ARX	ENSG00000004848
284	0.0097	PUM1	ENSG00000134644
284	0.0097	PLCB4	ENSG00000101333
284	0.0097	ATP8A2	ENSG00000132932
284	0.0097	SPAST	ENSG00000021574
291	0.0096	MICOS13	ENSG00000174917
291	0.0096	OPA3	ENSG00000125741
291	0.0096	DNAJC6	ENSG00000116675
291	0.0096	PODXL	ENSG00000128567
291	0.0096	SYNJ1	ENSG00000159082
291	0.0096	VWA3B	ENSG00000168658
297	0.0095	CAV1	ENSG00000105974
297	0.0095	CBLN1	ENSG00000102924
297	0.0095	POLE4	ENSG00000115350
297	0.0095	SELENOP	ENSG00000250722
297	0.0095	SPG11	ENSG00000104133
297	0.0095	FLVCR1	ENSG00000162769
303	0.0094	PIGG	ENSG00000174227
303	0.0094	NKX6-2	ENSG00000148826
303	0.0094	MECR	ENSG00000116353
303	0.0094	DNM1	ENSG00000106976
303	0.0094	LITAF	ENSG00000189067
308	0.0093	DEAF1	ENSG00000177030
308	0.0093	ZIC1	ENSG00000152977
308	0.0093	POU3F4	ENSG00000196767
308	0.0093	DDHD2	ENSG00000085788
308	0.0093	REEP2	ENSG00000132563
313	0.0092	ABCD1	ENSG00000101986
313	0.0092	CCR10	ENSG00000184451
313	0.0092	CNTNAP1	ENSG00000108797
313	0.0092	WASHC5	ENSG00000164961
313	0.0092	CLCN2	ENSG00000114859
313	0.0092	SLC17A5	ENSG00000119899
313	0.0092	SLC2A1	ENSG00000117394
313	0.0092	MTRFR	ENSG00000130921
313	0.0092	UBE3A	ENSG00000114062
322	0.0091	CYP7B1	ENSG00000172817
322	0.0091	INPP5K	ENSG00000132376
324	0.009	NEK1	ENSG00000137601
324	0.009	DMRT3	ENSG00000064218
326	0.0089	CACNB4	ENSG00000182389
326	0.0089	MVK	ENSG00000110921
326	0.0089	SLC13A3	ENSG00000158296
326	0.0089	KCNMA1	ENSG00000156113
326	0.0089	WDR26	ENSG00000162923
326	0.0089	GABPB1	ENSG00000104064
326	0.0089	SPTBN4	ENSG00000160460
326	0.0089	AMACR	ENSG00000242110
326	0.0089	PRDM8	ENSG00000152784
326	0.0089	PIGL	ENSG00000108474
326	0.0089	VPS51	ENSG00000149823
326	0.0089	EPB41L3	ENSG00000082397
326	0.0089	GNAO1	ENSG00000087258
326	0.0089	FBXO41	ENSG00000163013
326	0.0089	CLPB	ENSG00000162129
341	0.0088	NSUN2	ENSG00000037474
341	0.0088	GCLC	ENSG00000001084
341	0.0088	GSN	ENSG00000148180
341	0.0088	REPS1	ENSG00000135597
341	0.0088	ZFYVE26	ENSG00000072121
341	0.0088	RNASEH1	ENSG00000171865
