rank	score	gene_symbol	gene_identifier
1	0.0096	HINT1	ENSG00000169567
2	0.0076	CAV3	ENSG00000182533
3	0.0061	FLNC	ENSG00000128591
4	0.0058	DYSF	ENSG00000135636
5	0.0028	HARS1	ENSG00000170445
6	0.0026	MORC2	ENSG00000133422
7	0.0025	CHCHD10	ENSG00000250479
7	0.0025	ATP2A1	ENSG00000196296
7	0.0025	GARS1	ENSG00000106105
7	0.0025	SCN4A	ENSG00000007314
11	0.0024	JAG1	ENSG00000101384
12	0.0022	BSCL2	ENSG00000168000
12	0.0022	REEP1	ENSG00000068615
12	0.0022	CLCN1	ENSG00000188037
12	0.0022	SOD2	ENSG00000112096
12	0.0022	LMNA	ENSG00000160789
12	0.0022	VAPB	ENSG00000124164
18	0.0021	MLIP	ENSG00000146147
18	0.0021	GBF1	ENSG00000107862
20	0.002	TRPV4	ENSG00000111199
20	0.002	VCP	ENSG00000165280
20	0.002	NGLY1	ENSG00000151092
20	0.002	SPG11	ENSG00000104133
24	0.0019	PMP22	ENSG00000109099
24	0.0019	GDAP1	ENSG00000104381
24	0.0019	CADM3	ENSG00000162706
27	0.0018	SVIL	ENSG00000197321
27	0.0018	PDK3	ENSG00000067992
27	0.0018	VWA1	ENSG00000179403
27	0.0018	HSPB3	ENSG00000169271
31	0.0017	SPTLC1	ENSG00000090054
31	0.0017	MME	ENSG00000196549
31	0.0017	FKRP	ENSG00000181027
31	0.0017	PPARGC1A	ENSG00000109819
31	0.0017	SLC4A4	ENSG00000080493
31	0.0017	ANO5	ENSG00000171714
37	0.0016	SQSTM1	ENSG00000161011
37	0.0016	TIA1	ENSG00000116001
37	0.0016	GMPPB	ENSG00000173540
37	0.0016	NEB	ENSG00000183091
37	0.0016	NDRG1	ENSG00000104419
42	0.0015	CAVIN1	ENSG00000177469
42	0.0015	PRX	ENSG00000105227
42	0.0015	LDB3	ENSG00000122367
45	0.0014	CA9	ENSG00000107159
45	0.0014	DMD	ENSG00000198947
45	0.0014	AR	ENSG00000169083
45	0.0014	SLC12A6	ENSG00000140199
45	0.0014	SBF2	ENSG00000133812
45	0.0014	MFN2	ENSG00000116688
45	0.0014	ITPR3	ENSG00000096433
45	0.0014	PNPLA2	ENSG00000177666
45	0.0014	MYH7	ENSG00000092054
45	0.0014	LAMP2	ENSG00000005893
55	0.0013	NOS1	ENSG00000089250
55	0.0013	HADHA	ENSG00000084754
55	0.0013	HADHB	ENSG00000138029
55	0.0013	WARS1	ENSG00000140105
55	0.0013	GNB4	ENSG00000114450
55	0.0013	MPZ	ENSG00000158887
55	0.0013	HK1	ENSG00000156515
62	0.0012	SLC25A4	ENSG00000151729
62	0.0012	GJB1	ENSG00000169562
62	0.0012	UBAC1	ENSG00000130560
62	0.0012	PHKB	ENSG00000102893
62	0.0012	RYR1	ENSG00000196218
62	0.0012	MTMR14	ENSG00000163719
62	0.0012	GIPC1	ENSG00000123159
62	0.0012	LRP12	ENSG00000147650
62	0.0012	RILPL1	ENSG00000188026
62	0.0012	COQ5	ENSG00000110871
62	0.0012	SLC5A6	ENSG00000138074
62	0.0012	ADSS1	ENSG00000185100
74	0.0011	TWNK	ENSG00000107815
74	0.0011	TRIM2	ENSG00000109654
74	0.0011	RNASEH1	ENSG00000171865
74	0.0011	SLC6A8	ENSG00000130821
74	0.0011	TIMM8A	ENSG00000126953
74	0.0011	PHKA2	ENSG00000044446
74	0.0011	PHKG2	ENSG00000156873
74	0.0011	POLG	ENSG00000140521
74	0.0011	TK2	ENSG00000166548
74	0.0011	TTN	ENSG00000155657
74	0.0011	MICU1	ENSG00000107745
74	0.0011	CHRNA1	ENSG00000138435
74	0.0011	POLG2	ENSG00000256525
74	0.0011	RRM2B	ENSG00000048392
74	0.0011	FDX2	ENSG00000267673
74	0.0011	DGUOK	ENSG00000114956
74	0.0011	HSPG2	ENSG00000142798
91	0.001	UNC45B	ENSG00000141161
91	0.001	PYGM	ENSG00000068976
91	0.001	DHTKD1	ENSG00000181192
91	0.001	DNA2	ENSG00000138346
91	0.001	FXN	ENSG00000165060
91	0.001	CPT2	ENSG00000157184
91	0.001	MATR3	ENSG00000015479
91	0.001	SH3TC2	ENSG00000169247
91	0.001	ATP2A2	ENSG00000174437
91	0.001	ISCU	ENSG00000136003
91	0.001	SGCG	ENSG00000102683
91	0.001	HSPB1	ENSG00000106211
103	0.0009	FBLN5	ENSG00000140092
103	0.0009	CUL3	ENSG00000036257
103	0.0009	DPM3	ENSG00000179085
103	0.0009	COMP	ENSG00000105664
103	0.0009	TRAPPC11	ENSG00000168538
103	0.0009	ADCK2	ENSG00000133597
103	0.0009	DCTN1	ENSG00000204843
103	0.0009	BIN1	ENSG00000136717
103	0.0009	DNM2	ENSG00000079805
103	0.0009	MYF6	ENSG00000111046
103	0.0009	MARS1	ENSG00000166986
103	0.0009	PHKA1	ENSG00000067177
103	0.0009	POMGNT1	ENSG00000085998
103	0.0009	ANK1	ENSG00000029534
103	0.0009	ATP1A2	ENSG00000018625
103	0.0009	CACNA1A	ENSG00000141837
103	0.0009	PRRT2	ENSG00000167371
103	0.0009	SCN1A	ENSG00000144285
103	0.0009	SLC25A21	ENSG00000183032
103	0.0009	ALS2	ENSG00000003393
103	0.0009	FBXO38	ENSG00000145868
103	0.0009	PLEC	ENSG00000178209
103	0.0009	IDUA	ENSG00000127415
103	0.0009	ACADVL	ENSG00000072778
103	0.0009	KIF1A	ENSG00000130294
103	0.0009	CRPPA	ENSG00000214960
103	0.0009	FKTN	ENSG00000106692
103	0.0009	POMT1	ENSG00000130714
103	0.0009	DDHD2	ENSG00000085788
103	0.0009	TFAP2B	ENSG00000008196
103	0.0009	KCNA1	ENSG00000111262
103	0.0009	DUOXA2	ENSG00000140274
103	0.0009	JAG2	ENSG00000184916
103	0.0009	PUS1	ENSG00000177192
103	0.0009	TNR	ENSG00000116147
103	0.0009	TMEM126B	ENSG00000171204
103	0.0009	NDUFS4	ENSG00000164258
140	0.0008	STIM1	ENSG00000167323
140	0.0008	SLC8A3	ENSG00000100678
140	0.0008	TPO	ENSG00000115705
140	0.0008	ACADM	ENSG00000117054
140	0.0008	BICD2	ENSG00000185963
140	0.0008	HACD2	ENSG00000206527
140	0.0008	MT-ND6	ENSG00000198695
140	0.0008	MLTK	ENSG00000091436
140	0.0008	FABP3	ENSG00000121769
140	0.0008	COLQ	ENSG00000206561
140	0.0008	LAMB2	ENSG00000172037
140	0.0008	TCAP	ENSG00000173991
140	0.0008	PFKM	ENSG00000152556
140	0.0008	MRPS2	ENSG00000122140
140	0.0008	ALDH18A1	ENSG00000059573
140	0.0008	FAR1	ENSG00000197601
140	0.0008	NEU2	ENSG00000115488
140	0.0008	KBTBD13	ENSG00000234438
140	0.0008	SLC52A3	ENSG00000101276
140	0.0008	SGCA	ENSG00000108823
140	0.0008	LARGE1	ENSG00000133424
140	0.0008	SCUBE3	ENSG00000146197
140	0.0008	TMEM127	ENSG00000135956
140	0.0008	SORD	ENSG00000140263
140	0.0008	COQ8A	ENSG00000163050
140	0.0008	VEGFA	ENSG00000112715
140	0.0008	VPS54	ENSG00000143952
140	0.0008	AMPD1	ENSG00000116748
140	0.0008	AMPD3	ENSG00000133805
140	0.0008	AGK	ENSG00000006530
140	0.0008	KPNA3	ENSG00000102753
140	0.0008	GYG1	ENSG00000163754
140	0.0008	CAPN3	ENSG00000092529
140	0.0008	SLC39A13	ENSG00000165915
140	0.0008	PRKAB2	ENSG00000131791
140	0.0008	GNE	ENSG00000159921
176	0.0007	LAMA2	ENSG00000196569
176	0.0007	SACS	ENSG00000151835
176	0.0007	ACTA1	ENSG00000143632
176	0.0007	KLHL41	ENSG00000239474
176	0.0007	MYPN	ENSG00000138347
176	0.0007	TPM2	ENSG00000198467
176	0.0007	TPM3	ENSG00000143549
176	0.0007	PLOD3	ENSG00000106397
176	0.0007	SCN8A	ENSG00000196876
176	0.0007	DAG1	ENSG00000173402
176	0.0007	MDGA2	ENSG00000139915
176	0.0007	APOE	ENSG00000130203
176	0.0007	EMD	ENSG00000102119
176	0.0007	FHL1	ENSG00000022267
176	0.0007	SYNE1	ENSG00000131018
176	0.0007	SYNE2	ENSG00000054654
176	0.0007	TMEM43	ENSG00000170876
176	0.0007	ALDH4A1	ENSG00000159423
176	0.0007	TYMP	ENSG00000025708
176	0.0007	SVBP	ENSG00000177868
176	0.0007	SMN1	ENSG00000172062
176	0.0007	SMN2	ENSG00000205571
176	0.0007	CFH	ENSG00000000971
176	0.0007	BVES	ENSG00000112276
176	0.0007	PPARD	ENSG00000112033
176	0.0007	MTM1	ENSG00000171100
176	0.0007	YARS2	ENSG00000139131
176	0.0007	RTN2	ENSG00000125744
176	0.0007	UBAP1	ENSG00000165006
176	0.0007	ZNF106	ENSG00000103994
176	0.0007	YARS1	ENSG00000134684
176	0.0007	SLC25A1	ENSG00000100075
176	0.0007	CNBP	ENSG00000169714
176	0.0007	KANSL1	ENSG00000120071
176	0.0007	MTERF2	ENSG00000120832
176	0.0007	PRDX6	ENSG00000117592
176	0.0007	IGHMBP2	ENSG00000132740
176	0.0007	TRDN	ENSG00000186439
176	0.0007	MSTN	ENSG00000138379
176	0.0007	CASQ1	ENSG00000143318
176	0.0007	AGRN	ENSG00000188157
176	0.0007	AK9	ENSG00000155085
176	0.0007	CHRNB1	ENSG00000170175
176	0.0007	CHRND	ENSG00000135902
176	0.0007	CHRNE	ENSG00000108556
176	0.0007	COL13A1	ENSG00000197467
176	0.0007	DOK7	ENSG00000175920
176	0.0007	LRP4	ENSG00000134569
176	0.0007	MUSK	ENSG00000030304
176	0.0007	RAPSN	ENSG00000165917
176	0.0007	MT-CO1	ENSG00000198804
176	0.0007	MT-CO2	ENSG00000198712
176	0.0007	MT-CO3	ENSG00000198938
176	0.0007	MT-ND1	ENSG00000198888
176	0.0007	MT-ND4	ENSG00000198886
176	0.0007	MT-ND5	ENSG00000198786
176	0.0007	TCF15	ENSG00000125878
176	0.0007	HNRNPH1	ENSG00000169045
176	0.0007	DBH	ENSG00000123454
176	0.0007	CAV1	ENSG00000105974
176	0.0007	TFG	ENSG00000114354
176	0.0007	DNM1L	ENSG00000087470
176	0.0007	OPA1	ENSG00000198836
176	0.0007	SMPX	ENSG00000091482
176	0.0007	LPIN1	ENSG00000134324
176	0.0007	OBSCN	ENSG00000154358
176	0.0007	LIG3	ENSG00000005156
176	0.0007	WASHC5	ENSG00000164961
176	0.0007	BCS1L	ENSG00000074582
176	0.0007	CACNA1S	ENSG00000081248
176	0.0007	GABRA3	ENSG00000011677
176	0.0007	JSRP1	ENSG00000167476
176	0.0007	METTL21C	ENSG00000139780
176	0.0007	KCTD1	ENSG00000134504
250	0.0006	AGL	ENSG00000162688
250	0.0006	TPH1	ENSG00000129167
250	0.0006	HEXB	ENSG00000049860
250	0.0006	GAPDH	ENSG00000111640
250	0.0006	GAA	ENSG00000171298
250	0.0006	POMT2	ENSG00000009830
250	0.0006	ANG	ENSG00000214274
250	0.0006	ANXA11	ENSG00000122359
250	0.0006	ATXN2	ENSG00000204842
250	0.0006	C9orf72	ENSG00000147894
250	0.0006	CCNF	ENSG00000162063
250	0.0006	CFAP410	ENSG00000160226
250	0.0006	CHMP2B	ENSG00000083937
250	0.0006	DAO	ENSG00000110887
250	0.0006	EPHA4	ENSG00000116106
250	0.0006	ERBB4	ENSG00000178568
250	0.0006	FIG4	ENSG00000112367
250	0.0006	FUS	ENSG00000089280
250	0.0006	GLE1	ENSG00000119392
250	0.0006	GLT8D1	ENSG00000016864
250	0.0006	HNRNPA1	ENSG00000135486
250	0.0006	NEFH	ENSG00000100285
250	0.0006	NEK1	ENSG00000137601
250	0.0006	OPTN	ENSG00000123240
250	0.0006	PFN1	ENSG00000108518
250	0.0006	PON1	ENSG00000005421
250	0.0006	PON2	ENSG00000105854
250	0.0006	PON3	ENSG00000105852
250	0.0006	PRPH	ENSG00000135406
250	0.0006	SOD1	ENSG00000142168
250	0.0006	TAF15	ENSG00000172660
250	0.0006	TARDBP	ENSG00000120948
250	0.0006	TBK1	ENSG00000183735
250	0.0006	TREM2	ENSG00000095970
250	0.0006	UBQLN2	ENSG00000188021
250	0.0006	UNC13A	ENSG00000130477
250	0.0006	DES	ENSG00000175084
250	0.0006	SLC6A6	ENSG00000131389
250	0.0006	LIMS2	ENSG00000072163
250	0.0006	SDHA	ENSG00000073578
250	0.0006	FBN2	ENSG00000138829
250	0.0006	MOCS2	ENSG00000164172
250	0.0006	TRMT5	ENSG00000126814
250	0.0006	ATXN3	ENSG00000066427
250	0.0006	CCND1	ENSG00000110092
250	0.0006	IL10	ENSG00000136634
250	0.0006	DRP2	ENSG00000102385
250	0.0006	TBC1D22B	ENSG00000065491
250	0.0006	TBC1D22A	ENSG00000054611
250	0.0006	GFM2	ENSG00000164347
250	0.0006	DCAF6	ENSG00000143164
250	0.0006	TAFAZZIN	ENSG00000102125
250	0.0006	ALG14	ENSG00000172339
250	0.0006	ALG2	ENSG00000119523
250	0.0006	DPAGT1	ENSG00000172269
250	0.0006	GFPT1	ENSG00000198380
250	0.0006	LEP	ENSG00000174697
250	0.0006	ATP1A1	ENSG00000163399
250	0.0006	AFG3L2	ENSG00000141385
250	0.0006	STK3	ENSG00000104375
250	0.0006	PABPN1	ENSG00000100836
250	0.0006	COX6B1	ENSG00000126267
250	0.0006	INF2	ENSG00000203485
250	0.0006	BTD	ENSG00000169814
250	0.0006	POMGNT2	ENSG00000144647
250	0.0006	NCOA3	ENSG00000124151
250	0.0006	CLDN12	ENSG00000157224
250	0.0006	VIM	ENSG00000026025
250	0.0006	TRIM55	ENSG00000147573
250	0.0006	SLC12A1	ENSG00000074803
250	0.0006	SCO2	ENSG00000130489
250	0.0006	ACHE	ENSG00000087085
250	0.0006	COL1A1	ENSG00000108821
250	0.0006	COL5A1	ENSG00000130635
250	0.0006	COL5A2	ENSG00000204262
250	0.0006	MSTO1	ENSG00000125459
250	0.0006	PSAP	ENSG00000197746
250	0.0006	PGK1	ENSG00000102144
250	0.0006	RASA1	ENSG00000145715
250	0.0006	LDHA	ENSG00000134333
250	0.0006	BUB1B	ENSG00000156970
250	0.0006	SYNM	ENSG00000182253
250	0.0006	OPA3	ENSG00000125741
250	0.0006	CLP1	ENSG00000172409
250	0.0006	ARK2N	ENSG00000152242
335	0.0005	COL6A1	ENSG00000142156
335	0.0005	WARS2	ENSG00000116874
335	0.0005	CBX6	ENSG00000183741
335	0.0005	SGCD	ENSG00000170624
335	0.0005	DNAJB4	ENSG00000162616
335	0.0005	ATP5F1A	ENSG00000152234
335	0.0005	ATP5F1D	ENSG00000099624
335	0.0005	ATP5F1E	ENSG00000124172
335	0.0005	ATP5MK	ENSG00000173915
335	0.0005	ATPAF1	ENSG00000123472
335	0.0005	ATPAF2	ENSG00000171953
335	0.0005	MT-ATP6	ENSG00000198899
335	0.0005	MT-ATP8	ENSG00000228253
335	0.0005	DHX16	ENSG00000204560
335	0.0005	EPM2A	ENSG00000112425
335	0.0005	FOXC1	ENSG00000054598
335	0.0005	MBNL2	ENSG00000139793
335	0.0005	SGMS1	ENSG00000198964
335	0.0005	ATXN1	ENSG00000124788
335	0.0005	IFT56	ENSG00000105948
335	0.0005	LTBP4	ENSG00000090006
335	0.0005	ERCC1	ENSG00000012061
335	0.0005	MTTP	ENSG00000138823
335	0.0005	GCDH	ENSG00000105607
335	0.0005	SPTLC2	ENSG00000100596
335	0.0005	CAV2	ENSG00000105971
335	0.0005	SLC4A1	ENSG00000004939
335	0.0005	GAS7	ENSG00000007237
335	0.0005	MPV17	ENSG00000115204
335	0.0005	PPP3CA	ENSG00000138814
335	0.0005	NPR2	ENSG00000159899
335	0.0005	GLRB	ENSG00000109738
335	0.0005	GNAS	ENSG00000087460
335	0.0005	NDRG4	ENSG00000103034
335	0.0005	PRKG1	ENSG00000185532
335	0.0005	MYH4	ENSG00000264424
335	0.0005	KLF7	ENSG00000118263
335	0.0005	NEBL	ENSG00000078114
335	0.0005	CFTR	ENSG00000001626
335	0.0005	SLC12A3	ENSG00000070915
335	0.0005	MYOT	ENSG00000120729
335	0.0005	NFATC3	ENSG00000072736
335	0.0005	RERE	ENSG00000142599
335	0.0005	WNK4	ENSG00000126562
335	0.0005	ATP2B1	ENSG00000070961
335	0.0005	MYH14	ENSG00000105357
