rank	score	gene_symbol	gene_identifier
1	0.0488	CNTNAP1	ENSG00000108797
2	0.0331	GRID2	ENSG00000152208
3	0.0318	CLP1	ENSG00000172409
4	0.0311	SMPD1	ENSG00000166311
5	0.0297	GNPTAB	ENSG00000111670
5	0.0297	CACNA1A	ENSG00000141837
7	0.0267	LDB3	ENSG00000122367
8	0.0243	TUBB4A	ENSG00000104833
9	0.0202	LYST	ENSG00000143669
10	0.0194	SMN1	ENSG00000172062
10	0.0194	SMN2	ENSG00000205571
12	0.0191	ELP2	ENSG00000134759
13	0.0189	PLAA	ENSG00000137055
14	0.0184	SPART	ENSG00000133104
15	0.0164	SYNE1	ENSG00000131018
16	0.0159	CCDC88C	ENSG00000015133
17	0.0158	PSAP	ENSG00000197746
18	0.0156	CDKN1C	ENSG00000129757
19	0.0154	CTSF	ENSG00000174080
20	0.0152	PRKAB1	ENSG00000111725
20	0.0152	CYP7B1	ENSG00000172817
22	0.0151	PRNP	ENSG00000171867
22	0.0151	SPG7	ENSG00000197912
24	0.015	CLCN1	ENSG00000188037
25	0.0142	ARHGAP10	ENSG00000071205
26	0.014	HTT	ENSG00000197386
27	0.0139	SLC12A6	ENSG00000140199
28	0.0137	PEX16	ENSG00000121680
29	0.0135	COL19A1	ENSG00000082293
30	0.0134	CERS1	ENSG00000223802
30	0.0134	GDF1	ENSG00000130283
32	0.0132	JAM3	ENSG00000166086
33	0.0131	GBA2	ENSG00000070610
34	0.013	CAPN1	ENSG00000014216
34	0.013	PLP1	ENSG00000123560
36	0.0128	OPA1	ENSG00000198836
37	0.0126	GRM1	ENSG00000152822
38	0.0125	EGR3	ENSG00000179388
39	0.0121	AGTPBP1	ENSG00000135049
39	0.0121	GALC	ENSG00000054983
41	0.012	VEGFA	ENSG00000112715
42	0.0119	VCP	ENSG00000165280
43	0.0116	GRIA2	ENSG00000120251
43	0.0116	SLC52A3	ENSG00000101276
45	0.0115	REEP1	ENSG00000068615
45	0.0115	SPG11	ENSG00000104133
47	0.0114	ANO10	ENSG00000160746
48	0.011	CFAP276	ENSG00000179902
48	0.011	FA2H	ENSG00000103089
50	0.0109	TTC19	ENSG00000011295
51	0.0108	SPTBN2	ENSG00000173898
51	0.0108	SAMD9L	ENSG00000177409
51	0.0108	EEF1A2	ENSG00000101210
54	0.0106	ABCD1	ENSG00000101986
55	0.0105	AGRN	ENSG00000188157
55	0.0105	STUB1	ENSG00000103266
55	0.0105	KIF1C	ENSG00000129250
58	0.0104	CYP27A1	ENSG00000135929
59	0.0103	USP14	ENSG00000101557
60	0.0101	LTN1	ENSG00000198862
61	0.01	NFIX	ENSG00000008441
62	0.0099	VAC14	ENSG00000103043
63	0.0098	SLC39A14	ENSG00000104635
63	0.0098	GFM2	ENSG00000164347
65	0.0097	IGHMBP2	ENSG00000132740
65	0.0097	DNAH5	ENSG00000039139
67	0.0096	RUNX3	ENSG00000020633
68	0.0094	PIGT	ENSG00000124155
69	0.0093	MARS1	ENSG00000166986
69	0.0093	KLC2	ENSG00000174996
69	0.0093	GJB1	ENSG00000169562
72	0.0092	PRPS1	ENSG00000147224
73	0.0091	SELENOI	ENSG00000138018
73	0.0091	CARS1	ENSG00000110619
75	0.009	SLC19A3	ENSG00000135917
76	0.0089	NDRG1	ENSG00000104419
77	0.0088	PAX1	ENSG00000125813
77	0.0088	KIF1A	ENSG00000130294
79	0.0084	QKI	ENSG00000112531
79	0.0084	SOD1	ENSG00000142168
81	0.0083	MECOM	ENSG00000085276
82	0.0082	GATM	ENSG00000171766
83	0.0081	ERLIN2	ENSG00000147475
83	0.0081	SLC16A2	ENSG00000147100
83	0.0081	PLA2G6	ENSG00000184381
86	0.008	KIF5A	ENSG00000155980
87	0.0079	C9orf72	ENSG00000147894
87	0.0079	CHCHD10	ENSG00000250479
87	0.0079	FUS	ENSG00000089280
87	0.0079	SQSTM1	ENSG00000161011
87	0.0079	TARDBP	ENSG00000120948
87	0.0079	TBK1	ENSG00000183735
93	0.0078	UCHL1	ENSG00000154277
94	0.0077	FLNB	ENSG00000136068
95	0.0076	SPAST	ENSG00000021574
96	0.0074	COL1A2	ENSG00000164692
