rank	score	gene_symbol	gene_identifier
1	0.0321	ELP2	ENSG00000134759
2	0.0245	PRKAB1	ENSG00000111725
3	0.0234	MCPH1	ENSG00000147316
4	0.0216	L1CAM	ENSG00000198910
5	0.0215	OPA1	ENSG00000198836
6	0.0213	MAF	ENSG00000178573
7	0.0185	DNAH5	ENSG00000039139
8	0.0172	JAM3	ENSG00000166086
9	0.0169	BMP4	ENSG00000125378
10	0.0163	GNPTAB	ENSG00000111670
11	0.0159	PPAT	ENSG00000128059
12	0.0156	FOXC1	ENSG00000054598
13	0.0152	OTX1	ENSG00000115507
14	0.0151	FGF10	ENSG00000070193
15	0.0149	CACNA1A	ENSG00000141837
16	0.0148	PLEKHA5	ENSG00000052126
17	0.0147	GRID2	ENSG00000152208
18	0.0145	SHMT2	ENSG00000182199
19	0.0144	PEX6	ENSG00000124587
19	0.0144	IK	ENSG00000113141
21	0.0142	MSX2	ENSG00000120149
21	0.0142	SMPD1	ENSG00000166311
23	0.014	KDM8	ENSG00000155666
24	0.0136	AP3B1	ENSG00000132842
25	0.0135	REM2	ENSG00000139890
26	0.0134	RPL24	ENSG00000114391
27	0.0132	POU4F2	ENSG00000151615
28	0.0131	PRNP	ENSG00000171867
28	0.0131	CPLX1	ENSG00000168993
28	0.0131	CTBP1	ENSG00000159692
28	0.0131	LETM1	ENSG00000168924
28	0.0131	NELFA	ENSG00000185049
28	0.0131	NSD2	ENSG00000109685
28	0.0131	PIGG	ENSG00000174227
28	0.0131	ZBTB16	ENSG00000109906
36	0.0129	TINF2	ENSG00000092330
36	0.0129	SVBP	ENSG00000177868
36	0.0129	LGR4	ENSG00000205213
36	0.0129	VAX1	ENSG00000148704
40	0.0126	FKRP	ENSG00000181027
40	0.0126	AWAT2	ENSG00000147160
42	0.0124	EHMT1	ENSG00000181090
42	0.0124	MAB21L1	ENSG00000180660
44	0.0123	NIPBL	ENSG00000164190
45	0.0122	CLP1	ENSG00000172409
46	0.0121	COL4A2	ENSG00000134871
47	0.012	SH3PXD2B	ENSG00000174705
47	0.012	POMGNT1	ENSG00000085998
49	0.0119	FBN2	ENSG00000138829
49	0.0119	TUBB4A	ENSG00000104833
49	0.0119	UBE3B	ENSG00000151148
52	0.0118	RNF168	ENSG00000163961
53	0.0117	MAP1B	ENSG00000131711
54	0.0115	TRAPPC9	ENSG00000167632
54	0.0115	TUBB2B	ENSG00000137285
54	0.0115	ZEB1	ENSG00000148516
54	0.0115	BTBD7	ENSG00000011114
58	0.0114	ARHGAP35	ENSG00000160007
58	0.0114	MT-CYB	ENSG00000198727
60	0.0112	GRIP1	ENSG00000155974
60	0.0112	METTL5	ENSG00000138382
62	0.0111	SIRT6	ENSG00000077463
62	0.0111	PAX2	ENSG00000075891
64	0.0108	AGBL1	ENSG00000166748
64	0.0108	C9orf50	ENSG00000179058
64	0.0108	OLFML2B	ENSG00000162745
64	0.0108	TEX2	ENSG00000136478
68	0.0107	MARCKS	ENSG00000155130
68	0.0107	DPYD	ENSG00000188641
68	0.0107	POMT1	ENSG00000130714
71	0.0106	NTN1	ENSG00000065320
72	0.0105	CERS1	ENSG00000223802
72	0.0105	GDF1	ENSG00000130283
72	0.0105	CLN8	ENSG00000182372
75	0.0104	GMPPB	ENSG00000173540
75	0.0104	POMK	ENSG00000185900
75	0.0104	POMT2	ENSG00000009830
78	0.0102	COL18A1	ENSG00000182871
78	0.0102	HIPK4	ENSG00000160396
80	0.0101	TUBB3	ENSG00000198211
81	0.01	OPN4	ENSG00000122375
81	0.01	PI4KA	ENSG00000241973
83	0.0099	SOX2	ENSG00000181449
83	0.0099	PXDN	ENSG00000130508
85	0.0098	RXRA	ENSG00000186350
86	0.0097	TRIM39	ENSG00000204599
86	0.0097	SMOC1	ENSG00000198732
86	0.0097	CNTNAP1	ENSG00000108797
86	0.0097	TF	ENSG00000091513
90	0.0096	DRAXIN	ENSG00000162490
91	0.0095	PCSK6	ENSG00000140479
91	0.0095	MARCKSL1	ENSG00000175130
91	0.0095	PLXNA4	ENSG00000221866
94	0.0094	FRS2	ENSG00000166225
94	0.0094	CHMP1A	ENSG00000131165
94	0.0094	APMAP	ENSG00000101474
94	0.0094	GAS1	ENSG00000180447
94	0.0094	LYST	ENSG00000143669
99	0.0093	DYRK1A	ENSG00000157540
99	0.0093	APP	ENSG00000142192
99	0.0093	HESX1	ENSG00000163666
102	0.0091	VCP	ENSG00000165280
103	0.009	CEP55	ENSG00000138180
103	0.009	CANT1	ENSG00000171302
103	0.009	DNM1L	ENSG00000087470
103	0.009	CDC14B	ENSG00000081377
103	0.009	PEX2	ENSG00000164751
108	0.0089	TFAP2B	ENSG00000008196
108	0.0089	PNKP	ENSG00000039650
108	0.0089	GLI3	ENSG00000106571
108	0.0089	KIFBP	ENSG00000198954
108	0.0089	EFNB1	ENSG00000090776
108	0.0089	ITPR3	ENSG00000096433
108	0.0089	PITX2	ENSG00000164093
108	0.0089	NUB1	ENSG00000013374
116	0.0087	ATR	ENSG00000175054
116	0.0087	GFM2	ENSG00000164347
116	0.0087	GDF6	ENSG00000156466
116	0.0087	RD3	ENSG00000198570
116	0.0087	RYBP	ENSG00000163602
121	0.0086	ADAM17	ENSG00000151694
121	0.0086	PPIL1	ENSG00000137168
121	0.0086	AIF1	ENSG00000204472
121	0.0086	PDE6B	ENSG00000133256
121	0.0086	ASPM	ENSG00000066279
126	0.0085	ATP8B1	ENSG00000081923
126	0.0085	BAZ1B	ENSG00000009954
126	0.0085	BCL7B	ENSG00000106635
126	0.0085	BUD23	ENSG00000071462
126	0.0085	CLIP2	ENSG00000106665
126	0.0085	DNAJC30	ENSG00000176410
126	0.0085	EIF4H	ENSG00000106682
126	0.0085	ELN	ENSG00000049540
126	0.0085	FKBP6	ENSG00000077800
126	0.0085	GTF2I	ENSG00000077809
126	0.0085	GTF2IRD1	ENSG00000006704
126	0.0085	GTF2IRD2	ENSG00000196275
126	0.0085	LIMK1	ENSG00000106683
126	0.0085	METTL27	ENSG00000165171
126	0.0085	MLXIPL	ENSG00000009950
126	0.0085	NCF1	ENSG00000158517
126	0.0085	RFC2	ENSG00000049541
126	0.0085	STX1A	ENSG00000106089
126	0.0085	TBL2	ENSG00000106638
126	0.0085	TMEM270	ENSG00000175877
126	0.0085	VPS37D	ENSG00000176428
126	0.0085	NCAPH2	ENSG00000025770
148	0.0084	RPGRIP1L	ENSG00000103494
148	0.0084	PITX3	ENSG00000107859
148	0.0084	RABGAP1	ENSG00000011454
151	0.0083	RARS1	ENSG00000113643
151	0.0083	PIGQ	ENSG00000007541
151	0.0083	NKX6-2	ENSG00000148826
151	0.0083	SLC4A11	ENSG00000088836
151	0.0083	CEP63	ENSG00000182923
156	0.0082	TMEM67	ENSG00000164953
156	0.0082	PPP2CA	ENSG00000113575
156	0.0082	PPFIBP2	ENSG00000166387
159	0.0081	STX5	ENSG00000162236
159	0.0081	CDK5RAP2	ENSG00000136861
159	0.0081	SPTLC3	ENSG00000172296
159	0.0081	ZNF423	ENSG00000102935
159	0.0081	PTP4A1	ENSG00000112245
159	0.0081	TMEM11	ENSG00000178307
159	0.0081	TRAPPC12	ENSG00000171853
166	0.008	GJE1	ENSG00000203733
166	0.008	CSF1R	ENSG00000182578
166	0.008	TMEM161B	ENSG00000164180
166	0.008	TUBGCP4	ENSG00000137822
170	0.0079	METTL23	ENSG00000181038
171	0.0078	LMX1B	ENSG00000136944
171	0.0078	BBS4	ENSG00000140463
171	0.0078	ANTXR1	ENSG00000169604
171	0.0078	RANBP1	ENSG00000099901
175	0.0077	NFIA	ENSG00000162599
175	0.0077	STOML1	ENSG00000067221
175	0.0077	ALG2	ENSG00000119523
175	0.0077	NBAS	ENSG00000151779
179	0.0076	ZBTB5	ENSG00000168795
179	0.0076	TTC21B	ENSG00000123607
179	0.0076	KCNMA1	ENSG00000156113
182	0.0075	CABLES1	ENSG00000134508
182	0.0075	AP5Z1	ENSG00000242802
184	0.0074	DBNL	ENSG00000136279
184	0.0074	NSUN3	ENSG00000178694
184	0.0074	DCC	ENSG00000187323
187	0.0073	MAPKAPK5	ENSG00000089022
187	0.0073	XPNPEP1	ENSG00000108039
187	0.0073	EML1	ENSG00000066629
187	0.0073	AHCY	ENSG00000101444
187	0.0073	DNASE1L2	ENSG00000167968
187	0.0073	RXFP2	ENSG00000133105
193	0.0072	ANK2	ENSG00000145362
193	0.0072	ZNF117	ENSG00000152926
193	0.0072	ZNF490	ENSG00000188033
193	0.0072	ZNF708	ENSG00000182141
193	0.0072	ZNF716	ENSG00000182111
193	0.0072	CDH11	ENSG00000140937
193	0.0072	ADGRG7	ENSG00000144820
193	0.0072	PDE4DIP	ENSG00000178104
193	0.0072	KIF20B	ENSG00000138182
202	0.0071	LEP	ENSG00000174697
202	0.0071	DCLK1	ENSG00000133083
202	0.0071	HMCN1	ENSG00000143341
202	0.0071	BHLHE22	ENSG00000180828
202	0.0071	PCNT	ENSG00000160299
202	0.0071	AP3B2	ENSG00000103723
202	0.0071	CIB3	ENSG00000141977
202	0.0071	KIF14	ENSG00000118193
210	0.007	C11orf68	ENSG00000175573
210	0.007	KIF5A	ENSG00000155980
210	0.007	PLK4	ENSG00000142731
210	0.007	NR2E1	ENSG00000112333
210	0.007	PYCR2	ENSG00000143811
215	0.0069	ZC3H11A	ENSG00000058673
215	0.0069	ZC3H11B	ENSG00000215817
215	0.0069	SPIDR	ENSG00000164808
215	0.0069	CDKN1B	ENSG00000111276
215	0.0069	RBM22	ENSG00000086589
215	0.0069	LIAS	ENSG00000121897
215	0.0069	ENAH	ENSG00000154380
215	0.0069	TCF4	ENSG00000196628
223	0.0068	RBBP4	ENSG00000162521
223	0.0068	EGR1	ENSG00000120738
223	0.0068	BMPR1B	ENSG00000138696
226	0.0067	CYP27A1	ENSG00000135929
226	0.0067	UBTF	ENSG00000108312
226	0.0067	SUOX	ENSG00000139531
226	0.0067	OBP2A	ENSG00000122136
226	0.0067	OBP2B	ENSG00000171102
231	0.0066	LRP2	ENSG00000081479
231	0.0066	WDR62	ENSG00000075702
