rank	score	gene_symbol	gene_identifier
1	0.0297	PDS5B	ENSG00000083642
2	0.0275	SMOC1	ENSG00000198732
3	0.0175	ALX1	ENSG00000180318
4	0.0144	PRICKLE1	ENSG00000139174
5	0.0141	CASK	ENSG00000147044
6	0.0126	BRD4	ENSG00000141867
6	0.0126	HDAC8	ENSG00000147099
6	0.0126	NIPBL	ENSG00000164190
6	0.0126	RAD21	ENSG00000164754
6	0.0126	SMC1A	ENSG00000072501
6	0.0126	SMC3	ENSG00000108055
12	0.0123	FOXC2	ENSG00000176692
13	0.0121	PGAP1	ENSG00000197121
14	0.0119	PTPN11	ENSG00000179295
15	0.0105	SFN	ENSG00000175793
16	0.0101	TGFB2	ENSG00000092969
17	0.0098	ROR2	ENSG00000169071
17	0.0098	HRAS	ENSG00000174775
19	0.0091	TCOF1	ENSG00000070814
20	0.0086	COL2A1	ENSG00000139219
21	0.0085	STAG2	ENSG00000101972
22	0.0084	SIX1	ENSG00000126778
23	0.0077	MKS1	ENSG00000011143
24	0.0076	SMARCA2	ENSG00000080503
25	0.0075	LTBP3	ENSG00000168056
26	0.0074	ABCC9	ENSG00000069431
26	0.0074	KCNJ8	ENSG00000121361
28	0.0073	HR	ENSG00000168453
29	0.0072	TBX15	ENSG00000092607
30	0.007	EDARADD	ENSG00000186197
30	0.007	DVL1	ENSG00000107404
30	0.007	DVL3	ENSG00000161202
30	0.007	FZD2	ENSG00000180340
30	0.007	WNT5A	ENSG00000114251
35	0.0069	FGF9	ENSG00000102678
36	0.0068	SHH	ENSG00000164690
37	0.0067	FGFR3	ENSG00000068078
38	0.0065	FRA10AC1	ENSG00000148690
39	0.0064	NTRK1	ENSG00000198400
39	0.0064	VAX1	ENSG00000148704
41	0.0063	COL27A1	ENSG00000196739
42	0.006	TRIO	ENSG00000038382
42	0.006	BMP2	ENSG00000125845
44	0.0059	HOXC13	ENSG00000123364
45	0.0058	MSX1	ENSG00000163132
45	0.0058	SIN3A	ENSG00000169375
47	0.0057	FANCI	ENSG00000140525
48	0.0055	NRCAM	ENSG00000091129
49	0.0053	FAT4	ENSG00000196159
49	0.0053	WDR19	ENSG00000157796
49	0.0053	ASXL3	ENSG00000141431
49	0.0053	ARB2A	ENSG00000113391
49	0.0053	DKK1	ENSG00000107984
49	0.0053	SRCAP	ENSG00000080603
55	0.0052	GLI3	ENSG00000106571
56	0.0051	SHANK3	ENSG00000251322
56	0.0051	HHAT	ENSG00000054392
58	0.005	DCHS1	ENSG00000166341
58	0.005	CTCF	ENSG00000102974
60	0.0049	EDN1	ENSG00000078401
60	0.0049	EDNRA	ENSG00000151617
60	0.0049	NRTN	ENSG00000171119
60	0.0049	TMEM53	ENSG00000126106
60	0.0049	SOX11	ENSG00000176887
65	0.0048	SVBP	ENSG00000177868
65	0.0048	LRP4	ENSG00000134569
65	0.0048	PIGS	ENSG00000087111
65	0.0048	NSD2	ENSG00000109685
69	0.0047	CSGALNACT1	ENSG00000147408
69	0.0047	EFEMP2	ENSG00000172638
69	0.0047	MBD5	ENSG00000204406
69	0.0047	ARID1B	ENSG00000049618
73	0.0046	MAP3K7	ENSG00000135341
73	0.0046	PPP1R21	ENSG00000162869
73	0.0046	IDUA	ENSG00000127415
73	0.0046	NGF	ENSG00000134259
73	0.0046	ADAMTS17	ENSG00000140470
78	0.0045	DHCR7	ENSG00000172893
78	0.0045	EBF3	ENSG00000108001
80	0.0044	KMT2A	ENSG00000118058
80	0.0044	CDC42	ENSG00000070831
82	0.0043	HOXD13	ENSG00000128714
82	0.0043	GAS1	ENSG00000180447
82	0.0043	CNOT2	ENSG00000111596
82	0.0043	STAG1	ENSG00000118007
86	0.0042	BAP1	ENSG00000163930
86	0.0042	FBXL3	ENSG00000005812
86	0.0042	ZNF292	ENSG00000188994
86	0.0042	BRCA1	ENSG00000012048
90	0.0041	CRIPT	ENSG00000119878
90	0.0041	EYA1	ENSG00000104313
90	0.0041	MGAT2	ENSG00000168282
93	0.004	MEF2C	ENSG00000081189
93	0.004	RYK	ENSG00000163785
93	0.004	NSDHL	ENSG00000147383
96	0.0039	TMEM107	ENSG00000179029
96	0.0039	PDGFRB	ENSG00000113721
96	0.0039	GNAS	ENSG00000087460
96	0.0039	ABL1	ENSG00000097007
100	0.0038	CREBBP	ENSG00000005339
100	0.0038	NDUFS4	ENSG00000164258
100	0.0038	MYOD1	ENSG00000129152
103	0.0037	PORCN	ENSG00000102312
103	0.0037	FLNA	ENSG00000196924
103	0.0037	CDK10	ENSG00000185324
103	0.0037	ADNP	ENSG00000101126
103	0.0037	SPOP	ENSG00000121067
103	0.0037	PRRX1	ENSG00000116132
109	0.0036	TWSG1	ENSG00000128791
109	0.0036	ALG12	ENSG00000182858
109	0.0036	SPEN	ENSG00000065526
109	0.0036	B3GLCT	ENSG00000187676
109	0.0036	CHUK	ENSG00000213341
109	0.0036	CSNK2A1	ENSG00000101266
115	0.0035	CENPJ	ENSG00000151849
115	0.0035	TWIST2	ENSG00000233608
115	0.0035	SMG1	ENSG00000157106
115	0.0035	GLI2	ENSG00000074047
119	0.0034	DDC	ENSG00000132437
119	0.0034	TFAP2A	ENSG00000137203
119	0.0034	MAPRE2	ENSG00000166974
119	0.0034	EP300	ENSG00000100393
119	0.0034	TBCK	ENSG00000145348
124	0.0033	ZC4H2	ENSG00000126970
124	0.0033	EFTUD2	ENSG00000108883
124	0.0033	SHMT2	ENSG00000182199
124	0.0033	SATB2	ENSG00000119042
124	0.0033	MED25	ENSG00000104973
124	0.0033	ASXL2	ENSG00000143970
130	0.0032	SLC10A7	ENSG00000120519
130	0.0032	RECQL	ENSG00000004700
130	0.0032	GFRA2	ENSG00000168546
130	0.0032	WDR11	ENSG00000120008
130	0.0032	BICRA	ENSG00000063169
130	0.0032	ZNF462	ENSG00000148143
130	0.0032	SETD5	ENSG00000168137
130	0.0032	JARID2	ENSG00000008083
130	0.0032	DDX6	ENSG00000110367
130	0.0032	TMCO1	ENSG00000143183
140	0.0031	STAMBP	ENSG00000124356
140	0.0031	NSUN2	ENSG00000037474
140	0.0031	TASP1	ENSG00000089123
140	0.0031	SON	ENSG00000159140
140	0.0031	TP63	ENSG00000073282
140	0.0031	DBH	ENSG00000123454
140	0.0031	NEB	ENSG00000183091
140	0.0031	ST14	ENSG00000149418
140	0.0031	AFF4	ENSG00000072364
140	0.0031	WAC	ENSG00000095787
140	0.0031	AUTS2	ENSG00000158321
151	0.003	DST	ENSG00000151914
151	0.003	SATB1	ENSG00000182568
151	0.003	BMPR1A	ENSG00000107779
151	0.003	PTEN	ENSG00000171862
151	0.003	PCNT	ENSG00000160299
151	0.003	PHIP	ENSG00000146247
151	0.003	CDO1	ENSG00000129596
151	0.003	ITCH	ENSG00000078747
151	0.003	ACTA1	ENSG00000143632
151	0.003	FIG4	ENSG00000112367
151	0.003	VAC14	ENSG00000103043
151	0.003	PTH	ENSG00000152266
163	0.0029	SMAD4	ENSG00000141646
163	0.0029	LBR	ENSG00000143815
163	0.0029	RBBP4	ENSG00000162521
163	0.0029	LONP1	ENSG00000196365
163	0.0029	KCNK4	ENSG00000182450
163	0.0029	SLC12A6	ENSG00000140199
163	0.0029	RECQL4	ENSG00000160957
163	0.0029	EVC2	ENSG00000173040
163	0.0029	BCOR	ENSG00000183337
163	0.0029	POLR3A	ENSG00000148606
163	0.0029	KDM6A	ENSG00000147050
163	0.0029	NFIX	ENSG00000008441
163	0.0029	RALA	ENSG00000006451
163	0.0029	PUF60	ENSG00000179950
177	0.0028	LMNA	ENSG00000160789
177	0.0028	ZMPSTE24	ENSG00000084073
177	0.0028	MED12	ENSG00000184634
177	0.0028	MAPK1	ENSG00000100030
177	0.0028	KCTD1	ENSG00000134504
177	0.0028	KCNH1	ENSG00000143473
177	0.0028	ESCO2	ENSG00000171320
177	0.0028	MEIS2	ENSG00000134138
177	0.0028	GNB2	ENSG00000172354
177	0.0028	PCCB	ENSG00000114054
177	0.0028	CYP51A1	ENSG00000001630
177	0.0028	H4C5	ENSG00000198518
177	0.0028	HIVEP2	ENSG00000010818
177	0.0028	CERT1	ENSG00000113163
177	0.0028	RNF13	ENSG00000082996
192	0.0027	ATXN7	ENSG00000163635
192	0.0027	KIF21A	ENSG00000139116
192	0.0027	KMT2D	ENSG00000167548
192	0.0027	FREM1	ENSG00000164946
192	0.0027	IGF1R	ENSG00000140443
192	0.0027	RSPO2	ENSG00000147655
192	0.0027	NALCN	ENSG00000102452
192	0.0027	ZC3H4	ENSG00000130749
192	0.0027	OTUD6B	ENSG00000155100
192	0.0027	FOXH1	ENSG00000160973
192	0.0027	LRRK1	ENSG00000154237
192	0.0027	ANKRD11	ENSG00000167522
192	0.0027	CLCN3	ENSG00000109572
192	0.0027	CCDC47	ENSG00000108588
192	0.0027	FGFR2	ENSG00000066468
192	0.0027	CPLANE1	ENSG00000197603
192	0.0027	FAM149B1	ENSG00000138286
192	0.0027	KIAA0753	ENSG00000198920
192	0.0027	KIF7	ENSG00000166813
192	0.0027	OFD1	ENSG00000046651
192	0.0027	PDE6D	ENSG00000156973
192	0.0027	TCTN3	ENSG00000119977
192	0.0027	TMEM216	ENSG00000187049
192	0.0027	TOPORS	ENSG00000197579
192	0.0027	DEAF1	ENSG00000177030
192	0.0027	FLII	ENSG00000177731
192	0.0027	IQSEC2	ENSG00000124313
192	0.0027	RAI1	ENSG00000108557
192	0.0027	MTOR	ENSG00000198793
192	0.0027	PRMT7	ENSG00000132600
192	0.0027	KMT2B	ENSG00000272333
223	0.0026	NEXMIF	ENSG00000050030
223	0.0026	CDH11	ENSG00000140937
223	0.0026	XRCC4	ENSG00000152422
223	0.0026	RPS23	ENSG00000186468
223	0.0026	FBXO31	ENSG00000103264
223	0.0026	H4C9	ENSG00000198339
223	0.0026	CACNA1S	ENSG00000081248
223	0.0026	GDF5	ENSG00000125965
223	0.0026	TRRAP	ENSG00000196367
223	0.0026	ZC3H11A	ENSG00000058673
223	0.0026	ZC3H11B	ENSG00000215817
223	0.0026	FOXC1	ENSG00000054598
223	0.0026	RBM22	ENSG00000086589
223	0.0026	MAP1B	ENSG00000131711
223	0.0026	MBD6	ENSG00000166987
223	0.0026	MEMO1	ENSG00000162959
223	0.0026	EDA	ENSG00000158813
223	0.0026	RUSC2	ENSG00000198853
223	0.0026	SET	ENSG00000119335
242	0.0025	MAGEL2	ENSG00000254585
242	0.0025	XPO5	ENSG00000124571
242	0.0025	APBB2	ENSG00000163697
242	0.0025	ACTG1	ENSG00000184009
242	0.0025	EIF4A3	ENSG00000141543
242	0.0025	SPTBN1	ENSG00000115306
242	0.0025	TAF1	ENSG00000147133
242	0.0025	CLP1	ENSG00000172409
242	0.0025	CBL	ENSG00000110395
242	0.0025	VPS13B	ENSG00000132549
242	0.0025	SCUBE3	ENSG00000146197
242	0.0025	CWC22	ENSG00000163510
242	0.0025	HDAC4	ENSG00000068024
242	0.0025	ZNF699	ENSG00000196110
242	0.0025	SC5D	ENSG00000109929
242	0.0025	MYCN	ENSG00000134323
242	0.0025	DLX5	ENSG00000105880
242	0.0025	DLX6	ENSG00000006377
242	0.0025	FBN1	ENSG00000166147
242	0.0025	TMEM94	ENSG00000177728
242	0.0025	ZMIZ1	ENSG00000108175
242	0.0025	ATR	ENSG00000175054
242	0.0025	KDM4B	ENSG00000127663
242	0.0025	KAT6A	ENSG00000083168
266	0.0024	PSIP1	ENSG00000164985
266	0.0024	CAMK2B	ENSG00000058404
266	0.0024	CTU2	ENSG00000174177
266	0.0024	INPP5E	ENSG00000148384
266	0.0024	DPF2	ENSG00000133884
266	0.0024	GABPA	ENSG00000154727
266	0.0024	ACTB	ENSG00000075624
266	0.0024	PRR12	ENSG00000126464
266	0.0024	BMPR1B	ENSG00000138696
266	0.0024	TCTN1	ENSG00000204852
266	0.0024	FRAS1	ENSG00000138759
266	0.0024	ALX4	ENSG00000052850
266	0.0024	MAPK8IP3	ENSG00000138834
266	0.0024	IL11RA	ENSG00000137070
266	0.0024	CNNM2	ENSG00000148842
266	0.0024	ZBTB16	ENSG00000109906
266	0.0024	IFT140	ENSG00000187535
266	0.0024	BRAF	ENSG00000157764
266	0.0024	NCAPG2	ENSG00000146918
266	0.0024	CEP97	ENSG00000182504
266	0.0024	MYB	ENSG00000118513
266	0.0024	RNF2	ENSG00000121481
266	0.0024	MEGF8	ENSG00000105429
266	0.0024	GNE	ENSG00000159921
266	0.0024	PACS1	ENSG00000175115
266	0.0024	KDM1A	ENSG00000004487
292	0.0023	ARID1A	ENSG00000117713
292	0.0023	ARID2	ENSG00000189079
292	0.0023	SMARCA4	ENSG00000127616
292	0.0023	SMARCB1	ENSG00000099956
292	0.0023	SMARCC2	ENSG00000139613
292	0.0023	SMARCD1	ENSG00000066117
292	0.0023	SMARCE1	ENSG00000073584
292	0.0023	SOX4	ENSG00000124766
292	0.0023	MED13L	ENSG00000123066
292	0.0023	DHX30	ENSG00000132153
292	0.0023	NUP188	ENSG00000095319
292	0.0023	DUOXA2	ENSG00000140274
292	0.0023	H3-3A	ENSG00000163041
292	0.0023	KDM5C	ENSG00000126012
292	0.0023	SOX6	ENSG00000110693
292	0.0023	RPS6KA3	ENSG00000177189
292	0.0023	ARTN	ENSG00000117407
292	0.0023	GFRA3	ENSG00000146013
292	0.0023	ZEB2	ENSG00000169554
292	0.0023	MADD	ENSG00000110514
292	0.0023	WDR35	ENSG00000118965
292	0.0023	TAF6	ENSG00000106290
292	0.0023	KAT6B	ENSG00000156650
292	0.0023	ASXL1	ENSG00000171456
292	0.0023	ADAT3	ENSG00000213638
292	0.0023	UBE2A	ENSG00000077721
292	0.0023	COG7	ENSG00000168434
292	0.0023	EBP	ENSG00000147155
292	0.0023	FIGN	ENSG00000182263
292	0.0023	CASZ1	ENSG00000130940
292	0.0023	GABRD	ENSG00000187730
292	0.0023	HSPG2	ENSG00000142798
292	0.0023	KCNAB2	ENSG00000069424
292	0.0023	LUZP1	ENSG00000169641
292	0.0023	MMP23B	ENSG00000189409
292	0.0023	PDPN	ENSG00000162493
292	0.0023	PRDM16	ENSG00000142611
292	0.0023	PRKCZ	ENSG00000067606
292	0.0023	RERE	ENSG00000142599
292	0.0023	SKI	ENSG00000157933
292	0.0023	UBE4B	ENSG00000130939
292	0.0023	HEATR3	ENSG00000155393
292	0.0023	EGR3	ENSG00000179388
292	0.0023	FDFT1	ENSG00000079459
292	0.0023	SNRPN	ENSG00000128739
292	0.0023	NOTCH2	ENSG00000134250
292	0.0023	HNRNPH1	ENSG00000169045
292	0.0023	ARCN1	ENSG00000095139
340	0.0022	PTCH1	ENSG00000185920
340	0.0022	PUS7	ENSG00000091127
340	0.0022	EN1	ENSG00000163064
340	0.0022	KIFBP	ENSG00000198954
340	0.0022	SETBP1	ENSG00000152217
340	0.0022	COL11A2	ENSG00000204248
340	0.0022	NFIA	ENSG00000162599
340	0.0022	DLG5	ENSG00000151208
340	0.0022	DNM1	ENSG00000106976
340	0.0022	KRT14	ENSG00000186847
340	0.0022	SMG5	ENSG00000198952
340	0.0022	SNAI2	ENSG00000019549
340	0.0022	TBR1	ENSG00000136535
340	0.0022	UFSP2	ENSG00000109775
340	0.0022	XPO1	ENSG00000082898
340	0.0022	KAT2A	ENSG00000108773
