rank	score	gene_symbol	gene_identifier
1	0.8	FGFR2	ENSG00000066468
2	0.7	HRAS	ENSG00000174775
2	0.7	KRAS	ENSG00000133703
4	0.6	PAX3	ENSG00000135903
4	0.6	TCOF1	ENSG00000070814
4	0.6	TWIST1	ENSG00000122691
4	0.6	DHCR7	ENSG00000172893
4	0.6	SMITH-LEMLI-OPITZ_SYNDROME	
9	0.5	ARX	ENSG00000004848
9	0.5	CHD7	ENSG00000171316
9	0.5	FMR1	ENSG00000102081
9	0.5	MECP2	ENSG00000169057
9	0.5	PTEN	ENSG00000171862
9	0.5	SHANK3	ENSG00000251322
9	0.5	SRY	ENSG00000184895
9	0.5	TSC1	ENSG00000165699
9	0.5	TSC2	ENSG00000103197
