rank	score	gene_symbol	gene_identifier
1	0.9	FGFR2	ENSG00000066468
2	0.8	FGFR3	ENSG00000068078
3	0.7	TWIST1	ENSG00000122691
4	0.6	TP63	ENSG00000073282
5	0.5	FBN1	ENSG00000166147
5	0.5	DHCR7	ENSG00000172893
5	0.5	EFNB1	ENSG00000090776
8	0.4	SMAD3	ENSG00000166949
8	0.4	SOX9	ENSG00000125398
8	0.4	TGFBR2	ENSG00000163513
11	0.3	KMT2D	ENSG00000167548
11	0.3	CHD7	ENSG00000171316
11	0.3	CANT1	ENSG00000171302
14	0.2	GPC3	ENSG00000147257
14	0.2	PTPN11	ENSG00000179295
14	0.2	SKI	ENSG00000157933
14	0.2	TBX3	ENSG00000135111
18	0.1	TBX5	ENSG00000089225
