rank	score	disease_name	disease_identifier
1	0.9	Asphyxiating thoracic dystrophy	OMIM:208500
2	0.85	Coffin-Siris syndrome	OMIM:135900
3	0.8	Carpenter syndrome	OMIM:201000
4	0.75	Cornelia de Lange syndrome	OMIM:122470
5	0.7	Hip dysplasia, Beukes type	OMIM:142669
6	0.65	Microcephalic osteodysplastic primordial dwarfism, type II	OMIM:210720
7	0.6	Rubinstein-Taybi Syndrome	OMIM:180849
8	0.55	Smith-Magenis syndrome	OMIM:182290
9	0.5	Williams syndrome	OMIM:194050
10	0.4	Wolf-Hirschhorn Syndrome	OMIM:194190
