rank	score	disease_name	disease_identifier
1	0.9	Spinocerebellar ataxia	OMIM:164400
2	0.85	Friedreich Ataxia	OMIM:229300
3	0.8	Ataxia with Vitamin E Deficiency	OMIM:277460
4	0.75	Ataxia-Telangiectasia	OMIM:208900
5	0.7	Ataxia with oculomotor apraxia	OMIM:208920
6	0.65	Spastic paraplegia	OMIM:312910
7	0.6	Charcot-Marie-Tooth disease type 2A	OMIM:609260
8	0.55	Autosomal dominant cerebellar ataxia	OMIM:117210
9	0.5	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	OMIM:270550
10	0.45	Keratoconus	OMIM:148300
